!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 03:43:52 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+2.52000000000e+003, +8.39093059030e+001, +8.82592614332e+001, +5.29699121236e-003, +2.54890842912e+000
+2.53000000000e+003, +8.42734370704e+001, +8.82730974282e+001, +5.29898908418e-003, +2.53962828025e+000
+2.54000000000e+003, +8.45484951693e+001, +8.82388213601e+001, +5.29525762174e-003, +2.59847334933e+000
+2.55000000000e+003, +8.48964567097e+001, +8.82771393583e+001, +5.29630693897e-003, +2.55241702804e+000
+2.56000000000e+003, +8.51802170748e+001, +8.82759438570e+001, +5.29324829531e-003, +2.56272481845e+000
+2.57000000000e+003, +8.55299760273e+001, +8.82898052640e+001, +5.29434046111e-003, +2.55256490169e+000
+2.58000000000e+003, +8.59003709897e+001, +8.82898237454e+001, +5.29665854551e-003, +2.56359130913e+000
+2.59000000000e+003, +8.61834096921e+001, +8.82447550584e+001, +5.29346708644e-003, +2.63979886321e+000
+2.60000000000e+003, +8.65287648274e+001, +8.82735874290e+001, +5.29431902552e-003, +2.60685420461e+000
+2.61000000000e+003, +8.68571651431e+001, +8.82829480191e+001, +5.29407667829e-003, +2.60256420948e+000
+2.62000000000e+003, +8.72065256879e+001, +8.82870791238e+001, +5.29509449273e-003, +2.60674745843e+000
+2.63000000000e+003, +8.74470042148e+001, +8.82664359324e+001, +5.28944981857e-003, +2.64542793683e+000
+2.64000000000e+003, +8.77993109878e+001, +8.82839028961e+001, +5.29069202517e-003, +2.62933182397e+000
+2.65000000000e+003, +8.81892507787e+001, +8.82568389457e+001, +5.29406031945e-003, +2.68264703442e+000
+2.66000000000e+003, +8.84516275402e+001, +8.82743406809e+001, +5.28989820728e-003, +2.66362201466e+000
+2.67000000000e+003, +8.87528009817e+001, +8.82892071631e+001, +5.28807139699e-003, +2.64967326493e+000
+2.68000000000e+003, +8.91168879845e+001, +8.83020573473e+001, +5.28998718593e-003, +2.64056479455e+000
+2.69000000000e+003, +8.94105191021e+001, +8.82530752939e+001, +5.28755104936e-003, +2.72566753247e+000
+2.70000000000e+003, +8.97176171712e+001, +8.83023561149e+001, +5.28619811268e-003, +2.65789698681e+000
+2.71000000000e+003, +9.00573149496e+001, +8.82609272469e+001, +5.28651844286e-003, +2.73304905292e+000
+2.72000000000e+003, +9.03910833307e+001, +8.83108368823e+001, +5.28674126949e-003, +2.66447491404e+000
+2.73000000000e+003, +9.07385755914e+001, +8.82518791028e+001, +5.28746214144e-003, +2.76804666530e+000
+2.74000000000e+003, +9.10284979429e+001, +8.82635288514e+001, +5.28503003954e-003, +2.75839101247e+000
+2.75000000000e+003, +9.14061913340e+001, +8.82807244039e+001, +5.28770840769e-003, +2.74241580429e+000
+2.76000000000e+003, +9.16821204184e+001, +8.83002594315e+001, +5.28450805977e-003, +2.71944921473e+000
+2.77000000000e+003, +9.19997972205e+001, +8.82729109727e+001, +5.28359958761e-003, +2.77276582290e+000
+2.78000000000e+003, +9.23311688576e+001, +8.82787801167e+001, +5.28357252663e-003, +2.77329923160e+000
+2.79000000000e+003, +9.26942883713e+001, +8.82590521403e+001, +5.28528471883e-003, +2.81610780666e+000
+2.80000000000e+003, +9.29871518907e+001, +8.82583722865e+001, +5.28304578248e-003, +2.82610802208e+000
+2.81000000000e+003, +9.33771570682e+001, +8.82710480236e+001, +5.28635954828e-003, +2.81731257059e+000
+2.82000000000e+003, +9.36596129644e+001, +8.82472296637e+001, +5.28348080368e-003, +2.86475179401e+000
+2.83000000000e+003, +9.40396329935e+001, +8.82574769011e+001, +5.28620186190e-003, +2.85956442672e+000
+2.84000000000e+003, +9.43388136047e+001, +8.82561887722e+001, +5.28434332917e-003, +2.87078188624e+000
+2.85000000000e+003, +9.46942039144e+001, +8.82549249557e+001, +5.28563539113e-003, +2.88368438220e+000
+2.86000000000e+003, +9.49643378531e+001, +8.82846941294e+001, +5.28226264890e-003, +2.84259252737e+000
+2.87000000000e+003, +9.52321331455e+001, +8.83066987799e+001, +5.27876172310e-003, +2.81405045020e+000
+2.88000000000e+003, +9.55093484918e+001, +8.83309502048e+001, +5.27581105247e-003, +2.78183341747e+000
+2.89000000000e+003, +9.58634141327e+001, +8.83134393152e+001, +5.27699885618e-003, +2.82143151024e+000
+2.90000000000e+003, +9.61984857984e+001, +8.83251696491e+001, +5.27721511684e-003, +2.81160674096e+000
+2.91000000000e+003, +9.65056683965e+001, +8.83066784764e+001, +5.27582367863e-003, +2.85171680982e+000
+2.92000000000e+003, +9.67979978080e+001, +8.83317215568e+001, +5.27374991970e-003, +2.81806439385e+000
+2.93000000000e+003, +9.71549031809e+001, +8.83103516054e+001, +5.27507166137e-003, +2.86467581350e+000
+2.94000000000e+003, +9.74926130088e+001, +8.83043525081e+001, +5.27538666611e-003, +2.88483682077e+000
+2.95000000000e+003, +9.77951548401e+001, +8.83141261566e+001, +5.27384578939e-003, +2.87711426397e+000
+2.96000000000e+003, +9.81682032679e+001, +8.83244492082e+001, +5.27610623080e-003, +2.87040979778e+000
+2.97000000000e+003, +9.83943300723e+001, +8.83338019232e+001, +5.27047905376e-003, +2.86096704469e+000
+2.98000000000e+003, +9.87355474003e+001, +8.83280202899e+001, +5.27099331073e-003, +2.88084749773e+000
+2.99000000000e+003, +9.90926329986e+001, +8.83364409980e+001, +5.27238637683e-003, +2.87670894649e+000
+3.00000000000e+003, +9.93813671427e+001, +8.83063780382e+001, +5.27004208655e-003, +2.93721383434e+000
+3.01000000000e+003, +9.97633021063e+001, +8.83261108001e+001, +5.27277316224e-003, +2.91415810048e+000
+3.02000000000e+003, +1.00046833125e+002, +8.83359114493e+001, +5.27027571295e-003, +2.90533413563e+000
+3.03000000000e+003, +1.00342669435e+002, +8.83072890280e+001, +5.26833760344e-003, +2.96403037081e+000
+3.04000000000e+003, +1.00682352479e+002, +8.83280649615e+001, +5.26883952819e-003, +2.93757176150e+000
+3.05000000000e+003, +1.00996867134e+002, +8.83284717190e+001, +5.26797073647e-003, +2.94603154159e+000
+3.06000000000e+003, +1.01330959908e+002, +8.83104529742e+001, +5.26807578325e-003, +2.98763037641e+000
+3.07000000000e+003, +1.01698544716e+002, +8.83396478474e+001, +5.27004249776e-003, +2.94667019219e+000
+3.08000000000e+003, +1.02014418428e+002, +8.83578443065e+001, +5.26929571738e-003, +2.92343737909e+000
+3.09000000000e+003, +1.02298110942e+002, +8.83528489432e+001, +5.26683579014e-003, +2.94048242533e+000
+3.10000000000e+003, +1.02641244305e+002, +8.83410591224e+001, +5.26742400934e-003, +2.97145735781e+000
+3.11000000000e+003, +1.02902951964e+002, +8.83507362323e+001, +5.26389996269e-003, +2.96166097556e+000
+3.12000000000e+003, +1.03286581372e+002, +8.83389622740e+001, +5.26655850539e-003, +2.99391820726e+000
+3.13000000000e+003, +1.03567632105e+002, +8.83194468414e+001, +5.26396506655e-003, +3.03732591269e+000
+3.14000000000e+003, +1.03920619186e+002, +8.83317483691e+001, +5.26511780044e-003, +3.02537550319e+000
+3.15000000000e+003, +1.04263509546e+002, +8.83282860321e+001, +5.26571118577e-003, +3.04165573669e+000
+3.16000000000e+003, +1.04542053784e+002, +8.83413320586e+001, +5.26310542690e-003, +3.02598787721e+000
+3.17000000000e+003, +1.04909149695e+002, +8.83363832505e+001, +5.26491230034e-003, +3.04567104150e+000
+3.18000000000e+003, +1.05225532570e+002, +8.83448902606e+001, +5.26420649990e-003, +3.03923926960e+000
+3.19000000000e+003, +1.05514152640e+002, +8.83371161632e+001, +5.26207738250e-003, +3.06188604971e+000
+3.20000000000e+003, +1.05783750679e+002, +8.83540280607e+001, +5.25908128591e-003, +3.03849844777e+000
+3.21000000000e+003, +1.06208268427e+002, +8.83321629715e+001, +5.26367907074e-003, +3.09120617801e+000
+3.22000000000e+003, +1.06432203194e+002, +8.83204436171e+001, +5.25836454866e-003, +3.11948432582e+000
+3.23000000000e+003, +1.06880823963e+002, +8.83382949377e+001, +5.26422845118e-003, +3.09934712046e+000
+3.24000000000e+003, +1.07134770496e+002, +8.83294633254e+001, +5.26042633629e-003, +3.12321795078e+000
+3.25000000000e+003, +1.07453238098e+002, +8.83281486740e+001, +5.25982585742e-003, +3.13496645835e+000
+3.26000000000e+003, +1.07753815818e+002, +8.83497746820e+001, +5.25841709585e-003, +3.10308181079e+000
+3.27000000000e+003, +1.08081231661e+002, +8.83397288715e+001, +5.25823879236e-003, +3.13145293568e+000
+3.28000000000e+003, +1.08450547866e+002, +8.83461370167e+001, +5.26013734714e-003, +3.13002879934e+000
+3.29000000000e+003, +1.08720013043e+002, +8.83507484605e+001, +5.25719133307e-003, +3.12905924532e+000
+3.30000000000e+003, +1.09098580150e+002, +8.83270485636e+001, +5.25944762281e-003, +3.18506345220e+000
+3.31000000000e+003, +1.09376254936e+002, +8.83355380385e+001, +5.25692650839e-003, +3.17697066129e+000
+3.32000000000e+003, +1.09724560443e+002, +8.83610381738e+001, +5.25784997616e-003, +3.13827376509e+000
+3.33000000000e+003, +1.10067647018e+002, +8.83524589901e+001, +5.25842891529e-003, +3.16456071594e+000
+3.34000000000e+003, +1.10351340029e+002, +8.83362959707e+001, +5.25615497685e-003, +3.20383407494e+000
+3.35000000000e+003, +1.10646802329e+002, +8.83061604964e+001, +5.25441514645e-003, +3.27058341357e+000
+3.36000000000e+003, +1.11018973275e+002, +8.83541431451e+001, +5.25652645752e-003, +3.18865039767e+000
+3.37000000000e+003, +1.11270413585e+002, +8.83473558582e+001, +5.25278040894e-003, +3.20904787231e+000
+3.38000000000e+003, +1.11700093723e+002, +8.83375711729e+001, +5.25743770222e-003, +3.24050748181e+000
+3.39000000000e+003, +1.11973933009e+002, +8.82980175725e+001, +5.25467339516e-003, +3.32571860609e+000
+3.40000000000e+003, +1.12318975924e+002, +8.83410455862e+001, +5.25547869173e-003, +3.25165358411e+000
+3.41000000000e+003, +1.12584562987e+002, +8.83454938354e+001, +5.25246907569e-003, +3.25060534686e+000
+3.42000000000e+003, +1.12936005743e+002, +8.83440698613e+001, +5.25345531515e-003, +3.26355803283e+000
+3.43000000000e+003, +1.13214692264e+002, +8.83332754492e+001, +5.25103631919e-003, +3.29293181091e+000
+3.44000000000e+003, +1.13577771177e+002, +8.83400120274e+001, +5.25258070435e-003, +3.29014389282e+000
+3.45000000000e+003, +1.13903852771e+002, +8.83401215211e+001, +5.25239256359e-003, +3.29937230867e+000
+3.46000000000e+003, +1.14231958463e+002, +8.83524924342e+001, +5.25233102796e-003, +3.28422240287e+000
+3.47000000000e+003, +1.14528766824e+002, +8.83756561919e+001, +5.25086303353e-003, +3.24647252545e+000
+3.48000000000e+003, +1.14871992556e+002, +8.83488054139e+001, +5.25139482042e-003, +3.31001270750e+000
+3.49000000000e+003, +1.15172175598e+002, +8.83353959625e+001, +5.24999588401e-003, +3.34560592577e+000
+3.50000000000e+003, +1.15497752678e+002, +8.83788694534e+001, +5.24990881060e-003, +3.26746499137e+000
+3.51000000000e+003, +1.15774706832e+002, +8.83334789711e+001, +5.24738549069e-003, +3.36698062741e+000
+3.52000000000e+003, +1.16092653272e+002, +8.83414708142e+001, +5.24686908727e-003, +3.36004095397e+000
+3.53000000000e+003, +1.16478851034e+002, +8.83489003526e+001, +5.24943006758e-003, +3.35612107770e+000
+3.54000000000e+003, +1.16759650508e+002, +8.83385601650e+001, +5.24719301583e-003, +3.38527463907e+000
+3.55000000000e+003, +1.17114373435e+002, +8.83822509140e+001, +5.24842313471e-003, +3.30629061134e+000
+3.56000000000e+003, +1.17394347740e+002, +8.83620901927e+001, +5.24613957993e-003, +3.35548564104e+000
+3.57000000000e+003, +1.17753575198e+002, +8.83463439902e+001, +5.24741132968e-003, +3.39810149915e+000
+3.58000000000e+003, +1.17985260127e+002, +8.83646353703e+001, +5.24309746657e-003, +3.36713673376e+000
+3.59000000000e+003, +1.18423087954e+002, +8.83506328523e+001, +5.24785821575e-003, +3.40856127073e+000
+3.60000000000e+003, +1.18745461807e+002, +8.83372193750e+001, +5.24749146227e-003, +3.44562793944e+000
+3.61000000000e+003, +1.19017861596e+002, +8.83622850771e+001, +5.24502588054e-003, +3.40148592029e+000
+3.62000000000e+003, +1.19351472864e+002, +8.83441900460e+001, +5.24515061438e-003, +3.44869816555e+000
+3.63000000000e+003, +1.19666363023e+002, +8.83509580523e+001, +5.24451942061e-003, +3.44366742484e+000
+3.64000000000e+003, +1.20015423946e+002, +8.83485597187e+001, +5.24536105349e-003, +3.45873405430e+000
+3.65000000000e+003, +1.20350838231e+002, +8.83488061889e+001, +5.24561021304e-003, +3.46788288524e+000
+3.66000000000e+003, +1.20623252197e+002, +8.83359833558e+001, +5.24308497856e-003, +3.50271669999e+000
+3.67000000000e+003, +1.20944699665e+002, +8.83183439876e+001, +5.24268566875e-003, +3.54926982519e+000
+3.68000000000e+003, +1.21263248212e+002, +8.83569768805e+001, +5.24231267590e-003, +3.47688812028e+000
+3.69000000000e+003, +1.21608704502e+002, +8.83354738333e+001, +5.24294295067e-003, +3.53241373483e+000
+3.70000000000e+003, +1.22019072458e+002, +8.83420731102e+001, +5.24643482727e-003, +3.53028570571e+000
+3.71000000000e+003, +1.22225847925e+002, +8.83717083166e+001, +5.24123798559e-003, +3.47307506833e+000
+3.72000000000e+003, +1.22579188513e+002, +8.83275376398e+001, +5.24214326870e-003, +3.57757532498e+000
+3.73000000000e+003, +1.22868498460e+002, +8.83516059052e+001, +5.24049235281e-003, +3.53442731962e+000
+3.74000000000e+003, +1.23319823980e+002, +8.83353536552e+001, +5.24563542793e-003, +3.58237581978e+000
+3.75000000000e+003, +1.23539325822e+002, +8.83655377296e+001, +5.24103859489e-003, +3.52369726865e+000
+3.76000000000e+003, +1.23844268929e+002, +8.83284333959e+001, +5.23990425015e-003, +3.61256240286e+000
+3.77000000000e+003, +1.24178265046e+002, +8.83302023157e+001, +5.24010405367e-003, +3.61847295257e+000
+3.78000000000e+003, +1.24494696327e+002, +8.83445885466e+001, +5.23959704866e-003, +3.59644769998e+000
+3.79000000000e+003, +1.24875460099e+002, +8.83592650772e+001, +5.24179377458e-003, +3.57547325179e+000
+3.80000000000e+003, +1.25239560113e+002, +8.83287226447e+001, +5.24316208049e-003, +3.65263134590e+000
+3.81000000000e+003, +1.25429170065e+002, +8.83437636413e+001, +5.23735763310e-003, +3.62524820335e+000
+3.82000000000e+003, +1.25759229281e+002, +8.83528852281e+001, +5.23741702509e-003, +3.61477505533e+000
+3.83000000000e+003, +1.26145118268e+002, +8.83337569319e+001, +5.23972063282e-003, +3.66796306539e+000
+3.84000000000e+003, +1.26516014415e+002, +8.83419352618e+001, +5.24146312139e-003, +3.66069659093e+000
+3.85000000000e+003, +1.26754449918e+002, +8.83340339868e+001, +5.23768051905e-003, +3.68506813731e+000
+3.86000000000e+003, +1.27090366943e+002, +8.83100083684e+001, +5.23789168189e-003, +3.74810354448e+000
+3.87000000000e+003, +1.27490400268e+002, +8.83341354086e+001, +5.24086606418e-003, +3.70623846945e+000
+3.88000000000e+003, +1.27751483108e+002, +8.83620486492e+001, +5.23813718488e-003, +3.65161649710e+000
+3.89000000000e+003, +1.28043956592e+002, +8.83019393734e+001, +5.23647288981e-003, +3.79425108564e+000
+3.90000000000e+003, +1.28307193630e+002, +8.83234047303e+001, +5.23384150974e-003, +3.75400312190e+000
+3.91000000000e+003, +1.28757196375e+002, +8.83468806696e+001, +5.23882745001e-003, +3.71443554230e+000
+3.92000000000e+003, +1.29043601587e+002, +8.83393252583e+001, +5.23706654474e-003, +3.73970731896e+000
+3.93000000000e+003, +1.29317714689e+002, +8.83696918327e+001, +5.23491659486e-003, +3.67914146811e+000
+3.94000000000e+003, +1.29607638655e+002, +8.83356407238e+001, +5.23324719630e-003, +3.76438442040e+000
+3.95000000000e+003, +1.29948521862e+002, +8.83380801270e+001, +5.23373414399e-003, +3.76875488265e+000
+3.96000000000e+003, +1.30306639915e+002, +8.84026681356e+001, +5.23507247484e-003, +3.63230919778e+000
+3.97000000000e+003, +1.30646833675e+002, +8.83535481750e+001, +5.23539167243e-003, +3.75375144288e+000
+3.98000000000e+003, +1.30911756271e+002, +8.83638618257e+001, +5.23285394344e-003, +3.73780782670e+000
+3.99000000000e+003, +1.31219305450e+002, +8.83553733992e+001, +5.23197948402e-003, +3.76602131009e+000
+4.00000000000e+003, +1.31605953828e+002, +8.83245541440e+001, +5.23419585205e-003, +3.84787899816e+000
+4.01000000000e+003, +1.31876502056e+002, +8.83333458758e+001, +5.23189975177e-003, +3.83556211468e+000
+4.02000000000e+003, +1.32274839039e+002, +8.83671724221e+001, +5.23473788691e-003, +3.76908688848e+000
+4.03000000000e+003, +1.32554317053e+002, +8.83304990032e+001, +5.23268472988e-003, +3.86185950005e+000
+4.04000000000e+003, +1.32885795761e+002, +8.83269584592e+001, +5.23277609544e-003, +3.87972492735e+000
+4.05000000000e+003, +1.33160494016e+002, +8.83198213306e+001, +5.23062694645e-003, +3.90432522083e+000
+4.06000000000e+003, +1.33596802008e+002, +8.83188106542e+001, +5.23483715554e-003, +3.91947355053e+000
+4.07000000000e+003, +1.33737077487e+002, +8.83553689095e+001, +5.22755500971e-003, +3.83829236568e+000
+4.08000000000e+003, +1.34225215103e+002, +8.83182767739e+001, +5.23367769829e-003, +3.93916015162e+000
+4.09000000000e+003, +1.34526984492e+002, +8.83183765580e+001, +5.23261943917e-003, +3.94778211038e+000
+4.10000000000e+003, +1.34819307327e+002, +8.83520877332e+001, +5.23128899097e-003, +3.87707022640e+000
+4.11000000000e+003, +1.35152411966e+002, +8.83653102644e+001, +5.23148914059e-003, +3.85547226119e+000
+4.12000000000e+003, +1.35506578944e+002, +8.83476737889e+001, +5.23242098455e-003, +3.90726926819e+000
+4.13000000000e+003, +1.35784638103e+002, +8.83647673722e+001, +5.23050738256e-003, +3.87479375027e+000
+4.14000000000e+003, +1.36050007624e+002, +8.83320050762e+001, +5.22798461412e-003, +3.96012884533e+000
+4.15000000000e+003, +1.36366031909e+002, +8.83391033039e+001, +5.22752046157e-003, +3.95244073474e+000
+4.16000000000e+003, +1.36707916510e+002, +8.83370425746e+001, +5.22802331347e-003, +3.96726477578e+000
+4.17000000000e+003, +1.37041509524e+002, +8.83552305521e+001, +5.22826077349e-003, +3.93346130028e+000
+4.18000000000e+003, +1.37401874353e+002, +8.83243486339e+001, +5.22938663929e-003, +4.01783204931e+000
+4.19000000000e+003, +1.37679399108e+002, +8.83708011663e+001, +5.22756539132e-003, +3.91437017886e+000
+4.20000000000e+003, +1.38099590417e+002, +8.83560706649e+001, +5.23099668955e-003, +3.96180699487e+000
+4.21000000000e+003, +1.38340129567e+002, +8.83208746078e+001, +5.22756797474e-003, +4.05365241557e+000
+4.22000000000e+003, +1.38697711492e+002, +8.83526987951e+001, +5.22874491347e-003, +3.98712494386e+000
+4.23000000000e+003, +1.38992085671e+002, +8.83677279473e+001, +5.22749440277e-003, +3.95914344784e+000
+4.24000000000e+003, +1.39288853804e+002, +8.83246037092e+001, +5.22618696235e-003, +4.07239025675e+000
+4.25000000000e+003, +1.39589251456e+002, +8.83226557839e+001, +5.22512940176e-003, +4.08591667111e+000
+4.26000000000e+003, +1.39964747147e+002, +8.83281019056e+001, +5.22690099144e-003, +4.08360945202e+000
+4.27000000000e+003, +1.40278650887e+002, +8.83358498750e+001, +5.22637568345e-003, +4.07380639921e+000
+4.28000000000e+003, +1.40624719362e+002, +8.83513847468e+001, +5.22706889066e-003, +4.04574420600e+000
+4.29000000000e+003, +1.40914595454e+002, +8.83280856527e+001, +5.22557266558e-003, +4.11136216822e+000
+4.30000000000e+003, +1.41243174202e+002, +8.83041170114e+001, +5.22551234123e-003, +4.18000985209e+000
+4.31000000000e+003, +1.41557006965e+002, +8.83513692300e+001, +5.22509778140e-003, +4.07260424862e+000
+4.32000000000e+003, +1.41878149285e+002, +8.82985742555e+001, +5.22468830385e-003, +4.21252073859e+000
+4.33000000000e+003, +1.42253369126e+002, +8.82969843179e+001, +5.22640336589e-003, +4.22760717335e+000
+4.34000000000e+003, +1.42587760903e+002, +8.83302480524e+001, +5.22670757932e-003, +4.15479977784e+000
+4.35000000000e+003, +1.42882696906e+002, +8.82749206026e+001, +5.22532897158e-003, +4.30130736331e+000
+4.36000000000e+003, +1.43193806430e+002, +8.83381002921e+001, +5.22486602614e-003, +4.15284301179e+000
+4.37000000000e+003, +1.43478074786e+002, +8.83193564641e+001, +5.22320862333e-003, +4.20800490350e+000
+4.38000000000e+003, +1.43788084648e+002, +8.83080725601e+001, +5.22251311329e-003, +4.24540259108e+000
+4.39000000000e+003, +1.44081319098e+002, +8.83020974979e+001, +5.22122689539e-003, +4.26907933490e+000
+4.40000000000e+003, +1.44484715021e+002, +8.82957449303e+001, +5.22392833028e-003, +4.29704424174e+000
+4.41000000000e+003, +1.44762904787e+002, +8.83205055278e+001, +5.22218465113e-003, +4.24278514970e+000
+4.42000000000e+003, +1.45037203749e+002, +8.83269588869e+001, +5.22025964865e-003, +4.23449555132e+000
+4.43000000000e+003, +1.45418171912e+002, +8.83194282014e+001, +5.22213673902e-003, +4.26472316019e+000
+4.44000000000e+003, +1.45707678905e+002, +8.82991406893e+001, +5.22069372456e-003, +4.32478389987e+000
+4.45000000000e+003, +1.46036400995e+002, +8.83019877354e+001, +5.22072114225e-003, +4.32728737265e+000
+4.46000000000e+003, +1.46355193021e+002, +8.83040842793e+001, +5.22039223558e-003, +4.33138065887e+000
+4.47000000000e+003, +1.46763358504e+002, +8.83260068966e+001, +5.22329871611e-003, +4.28732972537e+000
+4.48000000000e+003, +1.47016733184e+002, +8.83173123089e+001, +5.22061381462e-003, +4.31703154032e+000
+4.49000000000e+003, +1.47450061894e+002, +8.83437066288e+001, +5.22441013676e-003, +4.26185923990e+000
+4.50000000000e+003, +1.47673279720e+002, +8.83609720132e+001, +5.22073700679e-003, +4.22382992838e+000
+4.51000000000e+003, +1.47998267878e+002, +8.83331054129e+001, +5.22055174749e-003, +4.30507647800e+000
+4.52000000000e+003, +1.48253389095e+002, +8.83476402980e+001, +5.21801954837e-003, +4.27490424065e+000
+4.53000000000e+003, +1.48552420685e+002, +8.83082766453e+001, +5.21689778617e-003, +4.38554267348e+000
+4.54000000000e+003, +1.49027252382e+002, +8.83075787831e+001, +5.22204346116e-003, +4.40137494422e+000
+4.55000000000e+003, +1.49299700111e+002, +8.83532383624e+001, +5.22021351992e-003, +4.29049351362e+000
+4.56000000000e+003, +1.49607507074e+002, +8.83068573870e+001, +5.21938126636e-003, +4.42039504887e+000
+4.57000000000e+003, +1.49886887266e+002, +8.83253736989e+001, +5.21773532578e-003, +4.38023166861e+000
+4.58000000000e+003, +1.50213822166e+002, +8.82914941125e+001, +5.21760790843e-003, +4.47857015350e+000
+4.59000000000e+003, +1.50604021577e+002, +8.83058380481e+001, +5.21980325398e-003, +4.45251687535e+000
+4.60000000000e+003, +1.50878455208e+002, +8.83021101608e+001, +5.21793675448e-003, +4.47044278123e+000
+4.61000000000e+003, +1.51190151017e+002, +8.82892418800e+001, +5.21733936776e-003, +4.51361950976e+000
+4.62000000000e+003, +1.51487386828e+002, +8.83076037100e+001, +5.21633103480e-003, +4.47396674558e+000
+4.63000000000e+003, +1.51858803775e+002, +8.83091863507e+001, +5.21783070102e-003, +4.48074316210e+000
+4.64000000000e+003, +1.52123785629e+002, +8.83034065398e+001, +5.21565490696e-003, +4.50390075772e+000
+4.65000000000e+003, +1.52443610650e+002, +8.83077969375e+001, +5.21539207720e-003, +4.50169358502e+000
+4.66000000000e+003, +1.52753132249e+002, +8.82859903686e+001, +5.21470784753e-003, +4.56894544002e+000
+4.67000000000e+003, +1.53195089463e+002, +8.83324120010e+001, +5.21872155019e-003, +4.45809846755e+000
+4.68000000000e+003, +1.53428993881e+002, +8.83192352872e+001, +5.21548650588e-003, +4.50017535494e+000
+4.69000000000e+003, +1.53683620870e+002, +8.83271522262e+001, +5.21302419031e-003, +4.48641734054e+000
+4.70000000000e+003, +1.54165319059e+002, +8.83253467326e+001, +5.21823251982e-003, +4.50533529596e+000
+4.71000000000e+003, +1.54495540782e+002, +8.82692866118e+001, +5.21815540665e-003, +4.66608260512e+000
+4.72000000000e+003, +1.54707007400e+002, +8.82974141143e+001, +5.21430395616e-003, +4.59655503588e+000
+4.73000000000e+003, +1.55040509331e+002, +8.83158849966e+001, +5.21454646673e-003, +4.55650405335e+000
+4.74000000000e+003, +1.55384703459e+002, +8.83002657512e+001, +5.21505533174e-003, +4.60896014666e+000
+4.75000000000e+003, +1.55658794248e+002, +8.82997191901e+001, +5.21325452027e-003, +4.61857434094e+000
+4.76000000000e+003, +1.56065214306e+002, +8.83039617655e+001, +5.21589679765e-003, +4.61908221725e+000
+4.77000000000e+003, +1.56402134547e+002, +8.83007532447e+001, +5.21619004013e-003, +4.63780864729e+000
+4.78000000000e+003, +1.56727910884e+002, +8.82892811561e+001, +5.21608870394e-003, +4.67883599195e+000
+4.79000000000e+003, +1.57009499134e+002, +8.82639176329e+001, +5.21448173456e-003, +4.75671536590e+000
+4.80000000000e+003, +1.57225045530e+002, +8.82874159426e+001, +5.21082621757e-003, +4.69879311082e+000
+4.81000000000e+003, +1.57610312374e+002, +8.82909288443e+001, +5.21274459338e-003, +4.70064806204e+000
+4.82000000000e+003, +1.57931718110e+002, +8.82881453635e+001, +5.21253020780e-003, +4.71790287322e+000
+4.83000000000e+003, +1.58298810305e+002, +8.82804686297e+001, +5.21380807422e-003, +4.75006908225e+000
+4.84000000000e+003, +1.58637516409e+002, +8.83004875052e+001, +5.21422285969e-003, +4.70483009814e+000
+4.85000000000e+003, +1.58889294400e+002, +8.82870354842e+001, +5.21169400949e-003, +4.74958507983e+000
+4.86000000000e+003, +1.59319973857e+002, +8.82923770349e+001, +5.21508243472e-003, +4.74761272039e+000
+4.87000000000e+003, +1.59566757472e+002, +8.82751343384e+001, +5.21238832180e-003, +4.80296545193e+000
+4.88000000000e+003, +1.59856617116e+002, +8.82858539902e+001, +5.21118558421e-003, +4.78179561685e+000
+4.89000000000e+003, +1.60184144563e+002, +8.82914108097e+001, +5.21119913653e-003, +4.77606445782e+000
+4.90000000000e+003, +1.60533125435e+002, +8.82695044389e+001, +5.21183428292e-003, +4.84782002405e+000
+4.91000000000e+003, +1.60884137334e+002, +8.82794645430e+001, +5.21261951479e-003, +4.83046509895e+000
+4.92000000000e+003, +1.61154167912e+002, +8.82600249844e+001, +5.21070251844e-003, +4.89322478045e+000
+4.93000000000e+003, +1.61482150265e+002, +8.82887202496e+001, +5.21079511998e-003, +4.82234559406e+000
+4.94000000000e+003, +1.61875539776e+002, +8.83028624684e+001, +5.21295364787e-003, +4.79415560706e+000
+4.95000000000e+003, +1.62027170726e+002, +8.82798590280e+001, +5.20723324167e-003, +4.86366903612e+000
+4.96000000000e+003, +1.62470286512e+002, +8.82285200222e+001, +5.21080462930e-003, +5.02248174723e+000
+4.97000000000e+003, +1.62766000386e+002, +8.82912226440e+001, +5.20995848394e-003, +4.85357960047e+000
+4.98000000000e+003, +1.63144966786e+002, +8.82855230717e+001, +5.21158716258e-003, +4.88110195689e+000
+4.99000000000e+003, +1.63439555760e+002, +8.82721744731e+001, +5.21049826674e-003, +4.92797618365e+000
+5.00000000000e+003, +1.63766070319e+002, +8.82951123317e+001, +5.21052833232e-003, +4.87228826107e+000
+5.01000000000e+003, +1.64100997664e+002, +8.82391115474e+001, +5.21060907494e-003, +5.04257149566e+000
+5.02000000000e+003, +1.64442702911e+002, +8.82943683351e+001, +5.21120982046e-003, +4.89455347827e+000
+5.03000000000e+003, +1.64749377913e+002, +8.82576228894e+001, +5.21044823139e-003, +5.00929223082e+000
