!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 28 19:39:26 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+9.48690000000e+001, +2.64010670886e-001, +7.21351357230e+000, +5.56152113169e-005, +2.61921056281e-001
+9.54620000000e+001, +2.62167702729e-001, +7.03756749744e+000, +5.35520568980e-005, +2.60192539496e-001
+9.60580000000e+001, +2.65039411225e-001, +7.02915409444e+000, +5.37387447586e-005, +2.63047378130e-001
+9.66580000000e+001, +2.63429703713e-001, +7.10241938807e+000, +5.36312520619e-005, +2.61408333248e-001
+9.72620000000e+001, +2.63802114119e-001, +6.91600378167e+000, +5.19795672061e-005, +2.61882623126e-001
+9.78690000000e+001, +2.63292731031e-001, +7.69394622134e+000, +5.73237180863e-005, +2.60922398975e-001
+9.84810000000e+001, +2.65675369962e-001, +7.26762869853e+000, +5.43155096338e-005, +2.63540953693e-001
+9.90960000000e+001, +2.63987848033e-001, +7.59913973906e+000, +5.60680865417e-005, +2.61669381592e-001
+9.97150000000e+001, +2.68427360543e-001, +7.76998804171e+000, +5.79231491515e-005, +2.65962873485e-001
+1.00338000000e+002, +2.63924453667e-001, +7.29363402726e+000, +5.31474074318e-005, +2.61788923270e-001
+1.00964000000e+002, +2.66634772693e-001, +7.41952437406e+000, +5.42761887902e-005, +2.64402297288e-001
+1.01595000000e+002, +2.64676954281e-001, +7.59185409390e+000, +5.47794393312e-005, +2.62356884371e-001
+1.02230000000e+002, +2.64477340266e-001, +7.96862765114e+000, +5.70808131067e-005, +2.61923580031e-001
+1.02868000000e+002, +2.64191133264e-001, +7.56785692787e+000, +5.38325337642e-005, +2.61889917646e-001
+1.03511000000e+002, +2.64494781379e-001, +7.40609029802e+000, +5.24212101830e-005, +2.62288224767e-001
+1.04157000000e+002, +2.67360189593e-001, +7.77407503642e+000, +5.52613043309e-005, +2.64902921415e-001
+1.04808000000e+002, +2.64084625204e-001, +7.91486259165e+000, +5.52214016612e-005, +2.61568896078e-001
+1.05463000000e+002, +2.63134557555e-001, +7.94790025558e+000, +5.49077904220e-005, +2.60606942544e-001
+1.06122000000e+002, +2.66271936310e-001, +8.29681330271e+000, +5.76248674141e-005, +2.63485085335e-001
+1.06784000000e+002, +2.67143846639e-001, +8.23636319729e+000, +5.70394327592e-005, +2.64388394385e-001
+1.07451000000e+002, +2.63316436640e-001, +7.75617154537e+000, +5.26362785988e-005, +2.60907451023e-001
+1.08123000000e+002, +2.66367528043e-001, +8.63859019087e+000, +5.88920819693e-005, +2.63345705868e-001
+1.08798000000e+002, +2.63271584061e-001, +8.51983591126e+000, +5.70571589502e-005, +2.60366285296e-001
+1.09478000000e+002, +2.64161648703e-001, +7.86041934901e+000, +5.25197863642e-005, +2.61679632164e-001
+1.10161000000e+002, +2.65662674461e-001, +8.38486871894e+000, +5.59686917583e-005, +2.62822973624e-001
+1.10850000000e+002, +2.63871954801e-001, +8.68397573640e+000, +5.72017900905e-005, +2.60846966871e-001
+1.11542000000e+002, +2.66104845367e-001, +8.66769540051e+000, +5.72212994361e-005, +2.63065665602e-001
+1.12239000000e+002, +2.63153077880e-001, +8.93472748728e+000, +5.79537967683e-005, +2.59959955525e-001
+1.12940000000e+002, +2.65681284443e-001, +8.74794242075e+000, +5.69413752921e-005, +2.62590606838e-001
+1.13645000000e+002, +2.66568923570e-001, +8.87172656378e+000, +5.75742150219e-005, +2.63379716845e-001
+1.14355000000e+002, +2.63396811033e-001, +9.04785903467e+000, +5.76490516289e-005, +2.60119450563e-001
+1.15070000000e+002, +2.67179917110e-001, +8.89017820626e+000, +5.71091397966e-005, +2.63970117007e-001
+1.15788000000e+002, +2.66723500238e-001, +8.98238324948e+000, +5.72408890385e-005, +2.63452508016e-001
+1.16512000000e+002, +2.63855859135e-001, +8.66026125842e+000, +5.42712273757e-005, +2.60847522203e-001
+1.17239000000e+002, +2.64664007211e-001, +9.35558164318e+000, +5.84062706577e-005, +2.61143574425e-001
+1.17972000000e+002, +2.63342126618e-001, +8.82391296803e+000, +5.44981788136e-005, +2.60225326449e-001
+1.18709000000e+002, +2.64816626575e-001, +8.67876026319e+000, +5.35740866293e-005, +2.61784447542e-001
+1.19450000000e+002, +2.66526256731e-001, +9.22908642821e+000, +5.69548076439e-005, +2.63076067291e-001
+1.20196000000e+002, +2.63462136277e-001, +8.96872394215e+000, +5.43852746095e-005, +2.60240939217e-001
+1.20947000000e+002, +2.65305719430e-001, +9.44655735537e+000, +5.72998123459e-005, +2.61707940576e-001
+1.21703000000e+002, +2.65772805326e-001, +9.34741361188e+000, +5.64507864210e-005, +2.62243780344e-001
+1.22463000000e+002, +2.65370078152e-001, +9.43921619635e+000, +5.65606218679e-005, +2.61777004919e-001
+1.23228000000e+002, +2.66620354561e-001, +9.00470191148e+000, +5.38966083336e-005, +2.63334391909e-001
+1.23998000000e+002, +2.66000374743e-001, +8.93283546246e+000, +5.30143653378e-005, +2.62774067114e-001
+1.24772000000e+002, +2.67807206538e-001, +9.67490043543e+000, +5.74094384255e-005, +2.63998234091e-001
+1.25551000000e+002, +2.64535636378e-001, +9.15139382293e+000, +5.33335663962e-005, +2.61168505933e-001
+1.26336000000e+002, +2.65756355780e-001, +1.00387254632e+001, +5.83590658305e-005, +2.61687668909e-001
+1.27125000000e+002, +2.64179410346e-001, +1.00555541896e+001, +5.77483734589e-005, +2.60121329350e-001
+1.27919000000e+002, +2.65055622107e-001, +9.78501297788e+000, +5.60463978129e-005, +2.61199695482e-001
+1.28718000000e+002, +2.65522242721e-001, +1.00678552706e+001, +5.73929917647e-005, +2.61433574906e-001
+1.29522000000e+002, +2.66504575576e-001, +9.45943129778e+000, +5.38206453137e-005, +2.62880704315e-001
+1.30331000000e+002, +2.67468573195e-001, +1.02255188879e+001, +5.79829050354e-005, +2.63220273244e-001
+1.31145000000e+002, +2.67827680585e-001, +9.90100875564e+000, +5.58878050852e-005, +2.63838735190e-001
+1.31964000000e+002, +2.65459269237e-001, +9.86721069028e+000, +5.48637478861e-005, +2.61532478038e-001
+1.32789000000e+002, +2.67276701251e-001, +1.03720501452e+001, +5.76748534971e-005, +2.62909243352e-001
+1.33618000000e+002, +2.64466355770e-001, +1.03291256642e+001, +5.64821929728e-005, +2.60180418960e-001
+1.34453000000e+002, +2.67377385882e-001, +1.05077545143e+001, +5.77197405356e-005, +2.62893529813e-001
+1.35293000000e+002, +2.66749020580e-001, +1.06212826363e+001, +5.78377964318e-005, +2.62178796868e-001
+1.36138000000e+002, +2.66516871348e-001, +1.04678492384e+001, +5.66084902872e-005, +2.62081234200e-001
+1.36988000000e+002, +2.67232204196e-001, +1.05847350245e+001, +5.70309561862e-005, +2.62685067415e-001
+1.37844000000e+002, +2.65869963900e-001, +1.10146140796e+001, +5.86502509998e-005, +2.60972235853e-001
+1.38705000000e+002, +2.66418157274e-001, +1.05929498841e+001, +5.61964873568e-005, +2.61877852778e-001
+1.39571000000e+002, +2.69518315324e-001, +1.09697477160e+001, +5.84831444082e-005, +2.64593621182e-001
+1.40443000000e+002, +2.67774591270e-001, +1.12883436215e+001, +5.93996271563e-005, +2.62594358441e-001
+1.41320000000e+002, +2.67780952298e-001, +1.10470596929e+001, +5.77864628811e-005, +2.62819006610e-001
+1.42203000000e+002, +2.68228146686e-001, +1.09113060725e+001, +5.68252787411e-005, +2.63378951873e-001
+1.43091000000e+002, +2.67745112187e-001, +1.07139122259e+001, +5.53631646340e-005, +2.63077695077e-001
+1.43985000000e+002, +2.66529352071e-001, +1.11446918240e+001, +5.69444395834e-005, +2.61503193417e-001
+1.44885000000e+002, +2.67838265601e-001, +1.13281261818e+001, +5.77925180694e-005, +2.62620334660e-001
+1.45790000000e+002, +2.67603836523e-001, +1.04071791174e+001, +5.27721014528e-005, +2.63201444110e-001
+1.46700000000e+002, +2.68811005737e-001, +1.12959148328e+001, +5.71240238709e-005, +2.63603767462e-001
+1.47617000000e+002, +2.67985087528e-001, +1.15431791236e+001, +5.78169650172e-005, +2.62564869151e-001
+1.48539000000e+002, +2.67764436265e-001, +1.15211198931e+001, +5.73025496788e-005, +2.62369290455e-001
+1.49467000000e+002, +2.69780471186e-001, +1.11512103989e+001, +5.55570855534e-005, +2.64687069262e-001
+1.50400000000e+002, +2.67384884618e-001, +1.16089356027e+001, +5.69381513381e-005, +2.61915226915e-001
+1.51340000000e+002, +2.68303242485e-001, +1.15125695706e+001, +5.63139077152e-005, +2.62905234424e-001
+1.52285000000e+002, +2.71437609073e-001, +1.20193113748e+001, +5.90744950758e-005, +2.65487009714e-001
+1.53236000000e+002, +2.68513738339e-001, +1.16707353092e+001, +5.64149306357e-005, +2.62962555014e-001
+1.54194000000e+002, +2.67211715340e-001, +1.12054537252e+001, +5.35973001744e-005, +2.62117768258e-001
+1.55157000000e+002, +2.67347612695e-001, +1.21162713571e+001, +5.75611834564e-005, +2.61392088520e-001
+1.56126000000e+002, +2.67642253917e-001, +1.19472023558e+001, +5.64795750197e-005, +2.61844794708e-001
+1.57101000000e+002, +2.67822662810e-001, +1.21311071090e+001, +5.70186122033e-005, +2.61841991588e-001
+1.58082000000e+002, +2.68779496479e-001, +1.25462215877e+001, +5.87824833999e-005, +2.62361333333e-001
+1.59070000000e+002, +2.70459719536e-001, +1.29207687183e+001, +6.05080163046e-005, +2.63611735122e-001
+1.60064000000e+002, +2.67272771567e-001, +1.23517655322e+001, +5.68484255970e-005, +2.61086130471e-001
+1.61063000000e+002, +2.69046940522e-001, +1.22641665275e+001, +5.64737146738e-005, +2.62906916742e-001
+1.62069000000e+002, +2.68838859161e-001, +1.26231691813e+001, +5.76950980215e-005, +2.62340612534e-001
+1.63082000000e+002, +2.71755267696e-001, +1.26839760984e+001, +5.82333450660e-005, +2.65123349465e-001
+1.64101000000e+002, +2.69963709395e-001, +1.29962340253e+001, +5.88814723167e-005, +2.63048548056e-001
+1.65126000000e+002, +2.71217102691e-001, +1.26305600700e+001, +5.71608282199e-005, +2.64653722367e-001
+1.66157000000e+002, +2.68643281688e-001, +1.26071206065e+001, +5.61643358256e-005, +2.62166196527e-001
+1.67195000000e+002, +2.70712214756e-001, +1.29298998655e+001, +5.76613433227e-005, +2.63848186936e-001
+1.68239000000e+002, +2.70360561452e-001, +1.28844145891e+001, +5.70311800161e-005, +2.63553392387e-001
+1.69290000000e+002, +2.70867066991e-001, +1.33274967848e+001, +5.87012726228e-005, +2.63572172025e-001
+1.70348000000e+002, +2.68715577292e-001, +1.34185799945e+001, +5.82616102630e-005, +2.61379823515e-001
+1.71412000000e+002, +2.69975999591e-001, +1.33488141966e+001, +5.78746089762e-005, +2.62681929634e-001
+1.72483000000e+002, +2.68650226513e-001, +1.37198665201e+001, +5.87935874043e-005, +2.60984813814e-001
+1.73560000000e+002, +2.68656920419e-001, +1.32341937361e+001, +5.63994344668e-005, +2.61522051155e-001
+1.74644000000e+002, +2.71705631009e-001, +1.37564401192e+001, +5.88800200461e-005, +2.63911849396e-001
+1.75735000000e+002, +2.69692984373e-001, +1.35566284171e+001, +5.72533341966e-005, +2.62178992417e-001
+1.76833000000e+002, +2.69489034176e-001, +1.36129971908e+001, +5.70867540667e-005, +2.61918449878e-001
+1.77937000000e+002, +2.69793125646e-001, +1.34061295974e+001, +5.59494137165e-005, +2.62441554313e-001
+1.79049000000e+002, +2.69567629486e-001, +1.34076849154e+001, +5.55617893148e-005, +2.62220506000e-001
+1.80167000000e+002, +2.71442345894e-001, +1.35101003879e+001, +5.60178592367e-005, +2.63931197522e-001
+1.81293000000e+002, +2.71258947992e-001, +1.45024939147e+001, +5.96342688980e-005, +2.62615753921e-001
+1.82425000000e+002, +2.70691441774e-001, +1.41776084044e+001, +5.78428424774e-005, +2.62446490053e-001
+1.83565000000e+002, +2.68716441001e-001, +1.42678730215e+001, +5.74200053027e-005, +2.60427634282e-001
+1.84711000000e+002, +2.68770323876e-001, +1.42591546034e+001, +5.70410448264e-005, +2.60489931484e-001
+1.85865000000e+002, +2.70025911243e-001, +1.44061142251e+001, +5.75263134339e-005, +2.61535383117e-001
+1.87026000000e+002, +2.71540325260e-001, +1.46727757297e+001, +5.85308433628e-005, +2.62684911224e-001
+1.88194000000e+002, +2.71929538616e-001, +1.45397579472e+001, +5.77343119276e-005, +2.63220632619e-001
+1.89370000000e+002, +2.71372815936e-001, +1.47328715351e+001, +5.80020818654e-005, +2.62450622792e-001
+1.90553000000e+002, +2.70085005540e-001, +1.45013654513e+001, +5.64864752174e-005, +2.61480549154e-001
+1.91743000000e+002, +2.69079645572e-001, +1.49806901035e+001, +5.77339239096e-005, +2.59934435377e-001
+1.92941000000e+002, +2.70682703507e-001, +1.48163271291e+001, +5.70982687254e-005, +2.61682654379e-001
+1.94146000000e+002, +2.71018114206e-001, +1.53990640046e+001, +5.89957268218e-005, +2.61288494060e-001
+1.95359000000e+002, +2.69530962238e-001, +1.48182631203e+001, +5.61587808663e-005, +2.60566878788e-001
+1.96579000000e+002, +2.71635271151e-001, +1.53446918184e+001, +5.81970010474e-005, +2.61951826576e-001
+1.97807000000e+002, +2.70776386720e-001, +1.52666741025e+001, +5.73667005982e-005, +2.61220887367e-001
+1.99042000000e+002, +2.72482345435e-001, +1.48748298042e+001, +5.59311278772e-005, +2.63351174631e-001
+2.00286000000e+002, +2.71832909354e-001, +1.52960047300e+001, +5.69843888917e-005, +2.62203450394e-001
+2.01537000000e+002, +2.71121881336e-001, +1.51274062945e+001, +5.58745873476e-005, +2.61726942396e-001
+2.02796000000e+002, +2.70520546591e-001, +1.54587485974e+001, +5.65888358949e-005, +2.60733818678e-001
+2.04063000000e+002, +2.71740477239e-001, +1.59696552164e+001, +5.83103075980e-005, +2.61253344604e-001
+2.05337000000e+002, +2.72771747273e-001, +1.57595885428e+001, +5.74228167456e-005, +2.62518201912e-001
+2.06620000000e+002, +2.75042070251e-001, +1.56374176407e+001, +5.71063302515e-005, +2.64861866695e-001
+2.07910000000e+002, +2.72994495002e-001, +1.62149267157e+001, +5.83550239018e-005, +2.62135038859e-001
+2.09209000000e+002, +2.72977268745e-001, +1.63045210813e+001, +5.83007751077e-005, +2.61998980748e-001
+2.10516000000e+002, +2.73409048042e-001, +1.63814968270e+001, +5.82969371210e-005, +2.62310036234e-001
+2.11831000000e+002, +2.72607334333e-001, +1.66263590733e+001, +5.86044178404e-005, +2.61209905571e-001
+2.13154000000e+002, +2.73839322653e-001, +1.61570531201e+001, +5.68971820485e-005, +2.63023364332e-001
+2.14486000000e+002, +2.71702254145e-001, +1.61693013879e+001, +5.61439611884e-005, +2.60954535956e-001
+2.15825000000e+002, +2.72314251752e-001, +1.64016466548e+001, +5.67029704335e-005, +2.61232657407e-001
+2.17174000000e+002, +2.71853207534e-001, +1.71926619367e+001, +5.88884583788e-005, +2.59705780414e-001
+2.18530000000e+002, +2.72981190798e-001, +1.68772621946e+001, +5.77194819387e-005, +2.61223583465e-001
+2.19895000000e+002, +2.74291115675e-001, +1.66602379892e+001, +5.69164445112e-005, +2.62776837112e-001
+2.21269000000e+002, +2.73470196606e-001, +1.66911389890e+001, +5.64953528611e-005, +2.61948056246e-001
+2.22651000000e+002, +2.74258095761e-001, +1.68543767607e+001, +5.68412203090e-005, +2.62477273381e-001
+2.24042000000e+002, +2.70767162175e-001, +1.71603976618e+001, +5.67517054052e-005, +2.58713291725e-001
+2.25441000000e+002, +2.76970149738e-001, +1.76755741304e+001, +5.93690971163e-005, +2.63894668038e-001
+2.26849000000e+002, +2.75506871665e-001, +1.73885177396e+001, +5.77654697121e-005, +2.62916273229e-001
+2.28266000000e+002, +2.74777665175e-001, +1.75720899299e+001, +5.78404157660e-005, +2.61955947422e-001
+2.29692000000e+002, +2.74382953276e-001, +1.72091258976e+001, +5.62494053075e-005, +2.62099171581e-001
+2.31127000000e+002, +2.74381160545e-001, +1.77950472162e+001, +5.77424971312e-005, +2.61253617324e-001
+2.32571000000e+002, +2.74117191515e-001, +1.78075048482e+001, +5.73676093548e-005, +2.60984056853e-001
+2.34024000000e+002, +2.76201612022e-001, +1.79098752114e+001, +5.77643899931e-005, +2.62817272814e-001
+2.35485000000e+002, +2.77185788527e-001, +1.79977601264e+001, +5.78839221794e-005, +2.63622698732e-001
+2.36956000000e+002, +2.76910560710e-001, +1.82638632509e+001, +5.82883879404e-005, +2.62960727523e-001
+2.38437000000e+002, +2.76216671123e-001, +1.81635618335e+001, +5.74745992939e-005, +2.62452930792e-001
+2.39926000000e+002, +2.77615046808e-001, +1.89123991418e+001, +5.96890310716e-005, +2.62628064870e-001
+2.41425000000e+002, +2.75898035230e-001, +1.88115491367e+001, +5.86485989913e-005, +2.61160743484e-001
+2.42933000000e+002, +2.77198509754e-001, +1.86047414442e+001, +5.79384095247e-005, +2.62712673265e-001
+2.44450000000e+002, +2.73839456325e-001, +1.87435715831e+001, +5.72903849822e-005, +2.59316706105e-001
+2.45977000000e+002, +2.77620210912e-001, +1.87852458871e+001, +5.78445090355e-005, +2.62831997115e-001
+2.47514000000e+002, +2.78132249941e-001, +1.89096648394e+001, +5.79588720525e-005, +2.63121648750e-001
+2.49060000000e+002, +2.77269217154e-001, +1.85795299160e+001, +5.64536158169e-005, +2.62818584448e-001
+2.50615000000e+002, +2.78724084601e-001, +1.89657017476e+001, +5.75272647513e-005, +2.63593072988e-001
+2.52181000000e+002, +2.76228307358e-001, +1.90035670707e+001, +5.67670577024e-005, +2.61173396352e-001
+2.53756000000e+002, +2.78556890319e-001, +1.89741216745e+001, +5.68053896578e-005, +2.63421648180e-001
+2.55341000000e+002, +2.78951240149e-001, +1.96919060777e+001, +5.85880620144e-005, +2.62637657066e-001
+2.56936000000e+002, +2.77046653120e-001, +1.96508925161e+001, +5.77111495925e-005, +2.60911211974e-001
+2.58541000000e+002, +2.79938586137e-001, +1.97125832417e+001, +5.81262637171e-005, +2.63533202288e-001
+2.60156000000e+002, +2.79586776048e-001, +1.99829087917e+001, +5.84518818062e-005, +2.62754143159e-001
+2.61781000000e+002, +2.80024433358e-001, +2.04580794098e+001, +5.95048568666e-005, +2.62362779499e-001
+2.63416000000e+002, +2.77629848930e-001, +1.98170123596e+001, +5.68677393503e-005, +2.61188650600e-001
+2.65062000000e+002, +2.78556870664e-001, +2.02058314540e+001, +5.77698136797e-005, +2.61413888664e-001
+2.66718000000e+002, +2.78186768606e-001, +2.04249582348e+001, +5.79302208242e-005, +2.60697183548e-001
+2.68384000000e+002, +2.79466537286e-001, +2.01752424055e+001, +5.71580302489e-005, +2.62319068343e-001
+2.70060000000e+002, +2.79687615145e-001, +2.06075722936e+001, +5.80140282937e-005, +2.61791251451e-001
+2.71747000000e+002, +2.80456130459e-001, +2.08398213019e+001, +5.84350294966e-005, +2.62108310875e-001
+2.73444000000e+002, +2.81677409016e-001, +2.09271255306e+001, +5.85586660106e-005, +2.63096693717e-001
+2.75152000000e+002, +2.80399144362e-001, +2.11420371238e+001, +5.84988940075e-005, +2.61525242154e-001
+2.76871000000e+002, +2.82010516489e-001, +2.13868842950e+001, +5.91153730563e-005, +2.62591079493e-001
+2.78601000000e+002, +2.81915837056e-001, +2.10819752729e+001, +5.79297089515e-005, +2.63046291136e-001
+2.80341000000e+002, +2.81765893819e-001, +2.14585892751e+001, +5.85193741600e-005, +2.62234506168e-001
+2.82092000000e+002, +2.81264755751e-001, +2.20421706006e+001, +5.95539281849e-005, +2.60706520461e-001
+2.83854000000e+002, +2.84360464669e-001, +2.14130184212e+001, +5.82092860122e-005, +2.64731882628e-001
+2.85627000000e+002, +2.79681407173e-001, +2.16317533261e+001, +5.74495545387e-005, +2.59984096891e-001
+2.87411000000e+002, +2.84072374525e-001, +2.15781260352e+001, +5.78524200213e-005, +2.64163718380e-001
+2.89207000000e+002, +2.83264678730e-001, +2.18735774019e+001, +5.80764174057e-005, +2.62871934087e-001
+2.91013000000e+002, +2.84031008667e-001, +2.15978078083e+001, +5.71776512284e-005, +2.64089353448e-001
+2.92831000000e+002, +2.84730212604e-001, +2.21549481877e+001, +5.83589864778e-005, +2.63707839484e-001
+2.94660000000e+002, +2.84887101319e-001, +2.23931277732e+001, +5.86206351485e-005, +2.63404258912e-001
+2.96501000000e+002, +2.84488179702e-001, +2.24270117203e+001, +5.82585675086e-005, +2.62971279732e-001
+2.98353000000e+002, +2.83532647151e-001, +2.24019556139e+001, +5.76413237964e-005, +2.62135296359e-001
+3.00217000000e+002, +2.83752244268e-001, +2.24727002294e+001, +5.74994790086e-005, +2.62204599703e-001
+3.02092000000e+002, +2.83212854868e-001, +2.27926894582e+001, +5.78031090588e-005, +2.61097496091e-001
+3.03979000000e+002, +2.83396140883e-001, +2.26788288291e+001, +5.72095107782e-005, +2.61484127349e-001
+3.05878000000e+002, +2.86205315054e-001, +2.29650967766e+001, +5.81037013816e-005, +2.63521456464e-001
+3.07788000000e+002, +2.87462531696e-001, +2.28643707256e+001, +5.77560876878e-005, +2.64875796677e-001
+3.09711000000e+002, +2.85950773502e-001, +2.34297153201e+001, +5.84288262264e-005, +2.62373711703e-001
+3.11646000000e+002, +2.88387056544e-001, +2.34981628616e+001, +5.87221561599e-005, +2.64471942573e-001
+3.13592000000e+002, +2.84605858824e-001, +2.35253946176e+001, +5.76555472248e-005, +2.60950345057e-001
+3.15551000000e+002, +2.85423888658e-001, +2.35406966809e+001, +5.74975485152e-005, +2.61669946533e-001
+3.17522000000e+002, +2.86863965443e-001, +2.39868106525e+001, +5.84535637369e-005, +2.62090124657e-001
+3.19506000000e+002, +2.86839149651e-001, +2.39432484243e+001, +5.79862967255e-005, +2.62156033539e-001
+3.21501000000e+002, +2.87170153981e-001, +2.44563414933e+001, +5.88541618220e-005, +2.61404385272e-001
+3.23510000000e+002, +2.89163279783e-001, +2.46273396734e+001, +5.92808310537e-005, +2.62860227341e-001
+3.25530000000e+002, +2.87441316238e-001, +2.42056300317e+001, +5.76203075646e-005, +2.62169427329e-001
+3.27564000000e+002, +2.90084132082e-001, +2.43841836712e+001, +5.81893367962e-005, +2.64207949385e-001
+3.29610000000e+002, +2.88570906777e-001, +2.50047904964e+001, +5.88977110894e-005, +2.61523862332e-001
+3.31669000000e+002, +2.86180221304e-001, +2.43783255340e+001, +5.66829390865e-005, +2.60664355353e-001
+3.33741000000e+002, +2.89630066249e-001, +2.48966057974e+001, +5.81457291836e-005, +2.62714441490e-001
+3.35825000000e+002, +2.88999876975e-001, +2.50565090162e+001, +5.80056640757e-005, +2.61802252092e-001
+3.37923000000e+002, +2.88672240628e-001, +2.53119375425e+001, +5.81286816050e-005, +2.60957826351e-001
+3.40034000000e+002, +2.87896783827e-001, +2.52430836814e+001, +5.74661963980e-005, +2.60404550032e-001
+3.42158000000e+002, +2.90952972256e-001, +2.51538227511e+001, +5.75249383863e-005, +2.63361876663e-001
+3.44295000000e+002, +2.91804818024e-001, +2.56053877751e+001, +5.82957700214e-005, +2.63147218791e-001
+3.46446000000e+002, +2.91650787834e-001, +2.57785054830e+001, +5.82680474417e-005, +2.62626280365e-001
+3.48610000000e+002, +2.89565807029e-001, +2.54502982095e+001, +5.68095303080e-005, +2.61465876599e-001
+3.50788000000e+002, +2.92140381526e-001, +2.59302135984e+001, +5.79592457274e-005, +2.62729825394e-001
+3.52979000000e+002, +2.92085485296e-001, +2.67158978649e+001, +5.92073377778e-005, +2.60904390414e-001
+3.55184000000e+002, +2.94050010395e-001, +2.66167310391e+001, +5.90317292681e-005, +2.62887604124e-001
+3.57402000000e+002, +2.92334700552e-001, +2.64995679998e+001, +5.80850533630e-005, +2.61621352093e-001
+3.59635000000e+002, +2.96572820730e-001, +2.61559435302e+001, +5.78557694643e-005, +2.66203049646e-001
+3.61881000000e+002, +2.92748303551e-001, +2.71304404156e+001, +5.87124944392e-005, +2.60537399342e-001
+3.64142000000e+002, +2.94454714870e-001, +2.70684781682e+001, +5.85641490478e-005, +2.62201114850e-001
+3.66416000000e+002, +2.94683617559e-001, +2.71187608027e+001, +5.83459439340e-005, +2.62287159820e-001
+3.68705000000e+002, +2.93583191791e-001, +2.72529706259e+001, +5.80312481445e-005, +2.60993520091e-001
+3.71008000000e+002, +2.93908474664e-001, +2.69936089591e+001, +5.72269556050e-005, +2.61889250405e-001
+3.73326000000e+002, +2.99556530832e-001, +2.74744973137e+001, +5.89175590191e-005, +2.65771428631e-001
+3.75658000000e+002, +2.94443833517e-001, +2.76745838322e+001, +5.79386287615e-005, +2.60759382589e-001
+3.78004000000e+002, +2.97906994438e-001, +2.76315007328e+001, +5.81727294982e-005, +2.63930323107e-001
+3.80366000000e+002, +2.98046345704e-001, +2.79942454691e+001, +5.85368690846e-005, +2.63173355539e-001
+3.82741000000e+002, +2.97870684458e-001, +2.79202432798e+001, +5.79980379294e-005, +2.63198611186e-001
+3.85132000000e+002, +2.97776015165e-001, +2.83201236751e+001, +5.83771062926e-005, +2.62135438517e-001
+3.87538000000e+002, +2.97740576306e-001, +2.84141731764e+001, +5.81843845630e-005, +2.61872034503e-001
+3.89959000000e+002, +2.99541062209e-001, +2.83280572939e+001, +5.80111458671e-005, +2.63669549464e-001
+3.92395000000e+002, +2.98911203295e-001, +2.83440129941e+001, +5.75595023354e-005, +2.63075609752e-001
+3.94846000000e+002, +2.99341053881e-001, +2.88906334375e+001, +5.82949588910e-005, +2.62086120303e-001
+3.97312000000e+002, +2.99875237480e-001, +2.88394767287e+001, +5.79425948665e-005, +2.62683074505e-001
+3.99794000000e+002, +3.03005460283e-001, +2.90803197740e+001, +5.86275923225e-005, +2.64808355697e-001
+4.02291000000e+002, +2.99643085661e-001, +2.91262406685e+001, +5.77001713188e-005, +2.61753036669e-001
+4.04804000000e+002, +3.02609471816e-001, +2.96140231420e+001, +5.87923405120e-005, +2.63080810337e-001
+4.07333000000e+002, +3.02965571666e-001, +2.96940288051e+001, +5.86397196958e-005, +2.63181085604e-001
+4.09877000000e+002, +3.03682343783e-001, +2.94034062054e+001, +5.78932986719e-005, +2.64563388969e-001
+4.12437000000e+002, +3.02354744883e-001, +2.95736094690e+001, +5.75841316416e-005, +2.62964678560e-001
+4.15014000000e+002, +3.03443364065e-001, +2.98691443545e+001, +5.79538808643e-005, +2.63135487593e-001
+4.17606000000e+002, +3.05270065738e-001, +2.98323465465e+001, +5.78760774791e-005, +2.64817125618e-001
+4.20215000000e+002, +3.01931304904e-001, +3.04878596593e+001, +5.80188797062e-005, +2.60185281137e-001
+4.22840000000e+002, +3.04599651025e-001, +3.06070464472e+001, +5.83736550859e-005, +2.62162649970e-001
+4.25481000000e+002, +3.05522419839e-001, +3.06581171412e+001, +5.82747181236e-005, +2.62818098622e-001
+4.28139000000e+002, +3.06226521987e-001, +3.07835343260e+001, +5.82606098977e-005, +2.63081352438e-001
+4.30813000000e+002, +3.05662810493e-001, +3.10452790958e+001, +5.82349833637e-005, +2.61879673890e-001
+4.33504000000e+002, +3.05161387061e-001, +3.11377415571e+001, +5.79333754056e-005, +2.61195764009e-001
+4.36212000000e+002, +3.07037987762e-001, +3.11774390964e+001, +5.79941975653e-005, +2.62691930299e-001
+4.38937000000e+002, +3.08647250729e-001, +3.11485960162e+001, +5.78880260838e-005, +2.64149167172e-001
+4.41678000000e+002, +3.08630091017e-001, +3.14109126755e+001, +5.79607325438e-005, +2.63400829307e-001
+4.44437000000e+002, +3.09466555650e-001, +3.20231785690e+001, +5.87644113832e-005, +2.62376160045e-001
+4.47214000000e+002, +3.08371100563e-001, +3.14857171970e+001, +5.73174415743e-005, +2.62969742864e-001
+4.50007000000e+002, +3.12732211445e-001, +3.22167323753e+001, +5.89659364382e-005, +2.64583181937e-001
+4.52818000000e+002, +3.09322081442e-001, +3.21051988205e+001, +5.77817346218e-005, +2.62018600213e-001
