!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 28 20:28:10 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+4.30813000000e+002, +3.53256291010e-001, +3.48983192779e+001, +7.46637406176e-005, +2.89729738454e-001
+4.33504000000e+002, +3.53030317374e-001, +3.52945168543e+001, +7.48860921649e-005, +2.88140833833e-001
+4.36212000000e+002, +3.54290834012e-001, +3.54200107530e+001, +7.49178330289e-005, +2.88720610262e-001
+4.38937000000e+002, +3.53678668215e-001, +3.54595020882e+001, +7.43960996234e-005, +2.88080389039e-001
+4.41678000000e+002, +3.57622025644e-001, +3.57909650527e+001, +7.53647209787e-005, +2.90087269941e-001
+4.44437000000e+002, +3.57044053927e-001, +3.64327104807e+001, +7.59327610434e-005, +2.87261535978e-001
+4.47214000000e+002, +3.57243614689e-001, +3.59005409926e+001, +7.45501238071e-005, +2.89380225758e-001
+4.50007000000e+002, +3.57594299924e-001, +3.65365795560e+001, +7.52928096211e-005, +2.87318774548e-001
+4.52818000000e+002, +3.59551192049e-001, +3.67054293060e+001, +7.55337857393e-005, +2.88259025778e-001
+4.55647000000e+002, +3.59438883922e-001, +3.69894545538e+001, +7.55394125766e-005, +2.87100465034e-001
+4.58493000000e+002, +3.60498845811e-001, +3.69376443148e+001, +7.52014803547e-005, +2.88143122280e-001
+4.61357000000e+002, +3.60215261631e-001, +3.71515260805e+001, +7.50461024787e-005, +2.87106383346e-001
+4.64239000000e+002, +3.62013829854e-001, +3.74979300351e+001, +7.55492836862e-005, +2.87212842784e-001
+4.67138000000e+002, +3.64584551123e-001, +3.74476830139e+001, +7.55271390059e-005, +2.89446909648e-001
+4.70056000000e+002, +3.63520922673e-001, +3.77712926631e+001, +7.53900257954e-005, +2.87349476534e-001
+4.72993000000e+002, +3.64923679633e-001, +3.75737008998e+001, +7.48758319285e-005, +2.89227422134e-001
+4.75947000000e+002, +3.64853737708e-001, +3.79113034350e+001, +7.49653246682e-005, +2.87856056400e-001
+4.78920000000e+002, +3.67200710052e-001, +3.81001568949e+001, +7.52961207477e-005, +2.88962478387e-001
+4.81912000000e+002, +3.66153234068e-001, +3.82225649273e+001, +7.48183120760e-005, +2.87654844316e-001
+4.84922000000e+002, +3.69771669724e-001, +3.84456625521e+001, +7.54593654039e-005, +2.89604497780e-001
+4.87951000000e+002, +3.70145018843e-001, +3.91583985113e+001, +7.62370562058e-005, +2.87011628407e-001
+4.90999000000e+002, +3.69570032386e-001, +3.86988492149e+001, +7.48986488949e-005, +2.88428331914e-001
+4.94066000000e+002, +3.70485021862e-001, +3.88368046732e+001, +7.48420365592e-005, +2.88583860626e-001
+4.97152000000e+002, +3.70339364108e-001, +3.95288479302e+001, +7.54582044214e-005, +2.85644316482e-001
+5.00258000000e+002, +3.72246196937e-001, +3.96923252378e+001, +7.56361310857e-005, +2.86437906173e-001
+5.03383000000e+002, +3.77930291455e-001, +3.96876524633e+001, +7.63068558118e-005, +2.90831416372e-001
+5.06527000000e+002, +3.76950218673e-001, +3.96135421276e+001, +7.55186095718e-005, +2.90388336614e-001
+5.09691000000e+002, +3.78119953453e-001, +3.95953921774e+001, +7.52538882501e-005, +2.91365814003e-001
+5.12875000000e+002, +3.76774971943e-001, +3.99329117680e+001, +7.50501203208e-005, +2.88909754112e-001
+5.16078000000e+002, +3.76741537211e-001, +4.02774821827e+001, +7.51121335622e-005, +2.87424582491e-001
+5.19302000000e+002, +3.80555632881e-001, +4.06003612224e+001, +7.59017560957e-005, +2.88943411535e-001
+5.22546000000e+002, +3.81312768120e-001, +4.02552015861e+001, +7.50480444569e-005, +2.91007917437e-001
+5.25810000000e+002, +3.82443951008e-001, +4.09090496597e+001, +7.58067147865e-005, +2.89032033495e-001
+5.29094000000e+002, +3.82881882385e-001, +4.09429230063e+001, +7.54739076899e-005, +2.89214715234e-001
+5.32399000000e+002, +3.83345865120e-001, +4.10156178977e+001, +7.52060441957e-005, +2.89246232065e-001
+5.35725000000e+002, +3.82997167305e-001, +4.11571481340e+001, +7.48829913643e-005, +2.88361377051e-001
+5.39071000000e+002, +3.84474306804e-001, +4.16316699312e+001, +7.54104494930e-005, +2.87368013559e-001
+5.42439000000e+002, +3.89206529485e-001, +4.16521961905e+001, +7.58952104956e-005, +2.90812373588e-001
+5.45827000000e+002, +3.88767763261e-001, +4.16035813129e+001, +7.52671984848e-005, +2.90703656905e-001
+5.49237000000e+002, +3.90238616766e-001, +4.19615522044e+001, +7.56097149253e-005, +2.90178965976e-001
+5.52667000000e+002, +3.90250803547e-001, +4.24921115802e+001, +7.59134079349e-005, +2.87759369389e-001
+5.56120000000e+002, +3.92692110276e-001, +4.23369838260e+001, +7.56893567505e-005, +2.90276640715e-001
+5.59593000000e+002, +3.92560668881e-001, +4.25157760391e+001, +7.54515997661e-005, +2.89353049543e-001
+5.63089000000e+002, +3.94348374496e-001, +4.25571369980e+001, +7.53839087281e-005, +2.90478295214e-001
+5.66606000000e+002, +3.94943359680e-001, +4.33139581221e+001, +7.61018347470e-005, +2.87363023999e-001
+5.70146000000e+002, +3.94415538991e-001, +4.32064624508e+001, +7.53778181913e-005, +2.87486099131e-001
+5.73707000000e+002, +3.93652439699e-001, +4.34023608523e+001, +7.50367312681e-005, +2.86006746836e-001
+5.77291000000e+002, +3.97514749187e-001, +4.35111769054e+001, +7.54536153557e-005, +2.88293627416e-001
+5.80897000000e+002, +3.97315563885e-001, +4.36093382390e+001, +7.50827989004e-005, +2.87680090867e-001
+5.84525000000e+002, +4.00213447218e-001, +4.41857931427e+001, +7.59510171625e-005, +2.86986440341e-001
+5.88176000000e+002, +4.01501814936e-001, +4.38021438257e+001, +7.51992015960e-005, +2.89777643316e-001
+5.91851000000e+002, +4.02718212691e-001, +4.39590932188e+001, +7.51724968495e-005, +2.89890895742e-001
+5.95548000000e+002, +4.02545538063e-001, +4.47740915571e+001, +7.57677262958e-005, +2.85762766553e-001
+5.99268000000e+002, +4.03538975356e-001, +4.44536736231e+001, +7.50565696040e-005, +2.88052954379e-001
+6.03011000000e+002, +4.05859147207e-001, +4.46627595273e+001, +7.52980785414e-005, +2.88669959926e-001
+6.06778000000e+002, +4.09936950018e-001, +4.51550325469e+001, +7.62367415251e-005, +2.89083800731e-001
+6.10568000000e+002, +4.04681428324e-001, +4.55169523151e+001, +7.52605965057e-005, +2.83559549033e-001
+6.14382000000e+002, +4.09203000373e-001, +4.52013692765e+001, +7.52188103810e-005, +2.88331493702e-001
+6.18219000000e+002, +4.06404037859e-001, +4.53495998163e+001, +7.44311307663e-005, +2.85612269800e-001
+6.22081000000e+002, +4.12190409834e-001, +4.52817728307e+001, +7.49344306006e-005, +2.90025741661e-001
+6.25967000000e+002, +4.14810808636e-001, +4.59309036664e+001, +7.57785804885e-005, +2.88511436626e-001
+6.29877000000e+002, +4.12264055211e-001, +4.61775650099e+001, +7.51570385490e-005, +2.85462242039e-001
+6.33812000000e+002, +4.19452901618e-001, +4.61601413739e+001, +7.59706595338e-005, +2.90532000822e-001
+6.37771000000e+002, +4.17566171855e-001, +4.64365059985e+001, +7.55067291924e-005, +2.87769066936e-001
+6.41755000000e+002, +4.21309618612e-001, +4.66834086956e+001, +7.60202853159e-005, +2.89030644756e-001
+6.45763000000e+002, +4.20270720821e-001, +4.62036000336e+001, +7.47644636535e-005, +2.90868450761e-001
+6.49797000000e+002, +4.22222101026e-001, +4.67843089308e+001, +7.53668754987e-005, +2.89115197185e-001
+6.53856000000e+002, +4.24678308225e-001, +4.67338115297e+001, +7.52723130379e-005, +2.91069738412e-001
+6.57940000000e+002, +4.27148034202e-001, +4.72927475992e+001, +7.59273761744e-005, +2.89714302651e-001
+6.62050000000e+002, +4.27828665432e-001, +4.76819019042e+001, +7.60483013423e-005, +2.88033983983e-001
+6.66186000000e+002, +4.27718863169e-001, +4.73065826981e+001, +7.51044973010e-005, +2.90025567047e-001
+6.70347000000e+002, +4.29999689935e-001, +4.76441792272e+001, +7.54429016785e-005, +2.89704888318e-001
+6.74534000000e+002, +4.30434645311e-001, +4.78292765398e+001, +7.52711045806e-005, +2.88968843270e-001
+6.78748000000e+002, +4.32966524946e-001, +4.79939953363e+001, +7.54394235140e-005, +2.89744872266e-001
+6.82987000000e+002, +4.33982728039e-001, +4.82266044465e+001, +7.54213019078e-005, +2.89113325145e-001
+6.87254000000e+002, +4.35563129490e-001, +4.84120333614e+001, +7.54430574974e-005, +2.89113365675e-001
+6.91547000000e+002, +4.37548630286e-001, +4.84076027678e+001, +7.53113214773e-005, +2.90456585403e-001
+6.95866000000e+002, +4.38114256163e-001, +4.84820990317e+001, +7.50270651589e-005, +2.90405792733e-001
+7.00213000000e+002, +4.37683010092e-001, +4.88373436500e+001, +7.48953199607e-005, +2.88082484128e-001
+7.04587000000e+002, +4.42055831623e-001, +4.91691253710e+001, +7.55533207154e-005, +2.89028668786e-001
+7.08988000000e+002, +4.44982311789e-001, +4.90311911267e+001, +7.54239487606e-005, +2.91751797052e-001
+7.13417000000e+002, +4.46296162262e-001, +4.92165254378e+001, +7.53877815628e-005, +2.91521653698e-001
+7.17873000000e+002, +4.48186829150e-001, +4.94409276536e+001, +7.54908463369e-005, +2.91425277940e-001
+7.22357000000e+002, +4.46741485327e-001, +4.97318212951e+001, +7.51042788855e-005, +2.88758553448e-001
+7.26870000000e+002, +4.50647488816e-001, +4.96522293528e+001, +7.52018831510e-005, +2.91760645678e-001
+7.31410000000e+002, +4.51319721213e-001, +5.00263010399e+001, +7.52600875522e-005, +2.89943989990e-001
+7.35979000000e+002, +4.50181958345e-001, +5.02208442198e+001, +7.48162443624e-005, +2.88039992358e-001
+7.40576000000e+002, +4.55297315740e-001, +5.04273846995e+001, +7.54218759807e-005, +2.90049726379e-001
+7.45202000000e+002, +4.56078454338e-001, +5.09329755899e+001, +7.56269138998e-005, +2.87433896924e-001
+7.49857000000e+002, +4.59231746509e-001, +5.12151533440e+001, +7.59786797755e-005, +2.87661697593e-001
+7.54541000000e+002, +4.59634171548e-001, +5.12203522450e+001, +7.55787003229e-005, +2.87881264336e-001
+7.59254000000e+002, +4.60276877310e-001, +5.10460130296e+001, +7.50303537992e-005, +2.89374267874e-001
+7.63997000000e+002, +4.63667339128e-001, +5.15718245055e+001, +7.56679291166e-005, +2.88184594229e-001
+7.68769000000e+002, +4.63879716304e-001, +5.15867129643e+001, +7.52481850173e-005, +2.88222154076e-001
+7.73571000000e+002, +4.68589613816e-001, +5.18128171271e+001, +7.57761454842e-005, +2.89697367251e-001
+7.78403000000e+002, +4.68855784107e-001, +5.18681136681e+001, +7.54056974628e-005, +2.89506127879e-001
+7.83266000000e+002, +4.69502382500e-001, +5.19537048273e+001, +7.51287928466e-005, +2.89353374394e-001
+7.88158000000e+002, +4.73109295694e-001, +5.23563142546e+001, +7.56479383092e-005, +2.88951065062e-001
+7.93082000000e+002, +4.73546101721e-001, +5.20875559292e+001, +7.49745974120e-005, +2.90973511879e-001
+7.98036000000e+002, +4.75562881487e-001, +5.29173817008e+001, +7.56626597483e-005, +2.86748247744e-001
+8.03020000000e+002, +4.76893126304e-001, +5.26099078848e+001, +7.50964607089e-005, +2.89587845849e-001
+8.08037000000e+002, +4.80517356466e-001, +5.26005965273e+001, +7.51880200591e-005, +2.91850658538e-001
+8.13084000000e+002, +4.79502168808e-001, +5.32675988477e+001, +7.52220182927e-005, +2.86779919149e-001
+8.18163000000e+002, +4.82767188007e-001, +5.33645718417e+001, +7.53590289593e-005, +2.88077402961e-001
+8.23273000000e+002, +4.83408740458e-001, +5.35912198381e+001, +7.52108096179e-005, +2.86923498797e-001
+8.28416000000e+002, +4.88124454637e-001, +5.35803253575e+001, +7.54624344326e-005, +2.89797166179e-001
+8.33591000000e+002, +4.88941303521e-001, +5.39024771728e+001, +7.54298867312e-005, +2.88065354392e-001
+8.38798000000e+002, +4.91507040191e-001, +5.39089881073e+001, +7.53612483319e-005, +2.89531855101e-001
+8.44037000000e+002, +4.93318198365e-001, +5.40791813634e+001, +7.53318883443e-005, +2.89413334667e-001
+8.49310000000e+002, +4.95870735997e-001, +5.39447660666e+001, +7.51234510518e-005, +2.91852101595e-001
+8.54615000000e+002, +4.97060773627e-001, +5.43838238514e+001, +7.52515883172e-005, +2.89464587800e-001
+8.59953000000e+002, +5.00706713203e-001, +5.45892442981e+001, +7.55260171953e-005, +2.90126583730e-001
+8.65325000000e+002, +5.03763555108e-001, +5.47023216662e+001, +7.56211829027e-005, +2.91086951263e-001
+8.70730000000e+002, +5.06132169767e-001, +5.47796611542e+001, +7.55772084157e-005, +2.91897734256e-001
+8.76169000000e+002, +5.05283791652e-001, +5.47995263553e+001, +7.50004996660e-005, +2.91265319556e-001
+8.81642000000e+002, +5.05191774384e-001, +5.51566518241e+001, +7.48475624437e-005, +2.88633570565e-001
+8.87149000000e+002, +5.10405607258e-001, +5.54199457271e+001, +7.53902266636e-005, +2.89684357701e-001
+8.92691000000e+002, +5.11410109757e-001, +5.55706333442e+001, +7.52054784078e-005, +2.89146078523e-001
+8.98267000000e+002, +5.14069196224e-001, +5.59463846659e+001, +7.54633509248e-005, +2.87862526958e-001
+9.03878000000e+002, +5.20321401038e-001, +5.58359064305e+001, +7.58079346170e-005, +2.92194260602e-001
+9.09524000000e+002, +5.18380584881e-001, +5.62851131510e+001, +7.54533970173e-005, +2.87732623339e-001
+9.15205000000e+002, +5.21574900377e-001, +5.63457541500e+001, +7.55003392427e-005, +2.89046318234e-001
+9.20922000000e+002, +5.24401276678e-001, +5.62508374500e+001, +7.53549258873e-005, +2.91335366412e-001
+9.26675000000e+002, +5.28064571590e-001, +5.64184688357e+001, +7.55573349283e-005, +2.92084678517e-001
+9.32463000000e+002, +5.27768547011e-001, +5.66383014404e+001, +7.52368595417e-005, +2.90231816113e-001
+9.38288000000e+002, +5.32423730648e-001, +5.63808250699e+001, +7.52053453806e-005, +2.94787189844e-001
+9.44149000000e+002, +5.30690567534e-001, +5.72928547207e+001, +7.52741521373e-005, +2.86756132667e-001
+9.50046000000e+002, +5.35592785850e-001, +5.70269031980e+001, +7.52720908529e-005, +2.91493790931e-001
+9.55981000000e+002, +5.37953902389e-001, +5.71049541375e+001, +7.52008811020e-005, +2.92163759247e-001
+9.61952000000e+002, +5.39011073715e-001, +5.76144535332e+001, +7.53086873380e-005, +2.88701762050e-001
+9.67961000000e+002, +5.40236899182e-001, +5.77747350017e+001, +7.51441841056e-005, +2.88080980411e-001
+9.74008000000e+002, +5.44997817774e-001, +5.77621097206e+001, +7.53253035305e-005, +2.90721322736e-001
+9.80092000000e+002, +5.45964268394e-001, +5.78516038944e+001, +7.50642407681e-005, +2.90515192229e-001
+9.86214000000e+002, +5.49518655356e-001, +5.83459201863e+001, +7.54882469887e-005, +2.88381671289e-001
+9.92374000000e+002, +5.50072784800e-001, +5.83294304730e+001, +7.50819878210e-005, +2.88807219939e-001
+9.98573000000e+002, +5.56058865896e-001, +5.86485884586e+001, +7.56859118932e-005, +2.89309425746e-001
+1.00481100000e+003, +5.57425062443e-001, +5.89580032762e+001, +7.56478181672e-005, +2.87445277076e-001
+1.01108700000e+003, +5.58163058795e-001, +5.90952386633e+001, +7.53860925699e-005, +2.86679555481e-001
+1.01740300000e+003, +5.60169593335e-001, +5.85221143228e+001, +7.47334636587e-005, +2.92503439610e-001
+1.02375800000e+003, +5.65664986717e-001, +5.90892244905e+001, +7.54489791224e-005, +2.90583584377e-001
+1.03015300000e+003, +5.66174268178e-001, +5.93934097932e+001, +7.52856128479e-005, +2.88262202217e-001
+1.03658800000e+003, +5.69975226934e-001, +5.92774371936e+001, +7.52301947615e-005, +2.91189789817e-001
+1.04306300000e+003, +5.74393000510e-001, +5.97096177541e+001, +7.56782583282e-005, +2.89713884334e-001
+1.04957800000e+003, +5.76891829862e-001, +5.95742968530e+001, +7.54312708761e-005, +2.92149930116e-001
+1.05613500000e+003, +5.75262182000e-001, +5.96343723578e+001, +7.47971859324e-005, +2.90804376303e-001
+1.06273200000e+003, +5.81289128673e-001, +6.00936262978e+001, +7.54619745356e-005, +2.89821558956e-001
+1.06937000000e+003, +5.85143642198e-001, +6.00855658721e+001, +7.54847235829e-005, +2.91814712641e-001
+1.07605000000e+003, +5.87550891226e-001, +6.01812078956e+001, +7.53969742284e-005, +2.92164702788e-001
+1.08277100000e+003, +5.88731452765e-001, +6.02538445596e+001, +7.51340150303e-005, +2.92103965101e-001
+1.08953500000e+003, +5.94126904800e-001, +6.03661072719e+001, +7.54360913313e-005, +2.93769684672e-001
+1.09634100000e+003, +5.94429014796e-001, +6.06765827527e+001, +7.52360184014e-005, +2.91114971776e-001
+1.10318900000e+003, +5.97672425112e-001, +6.10441843661e+001, +7.54463375972e-005, +2.89354140782e-001
+1.11008000000e+003, +6.02787711711e-001, +6.11434558775e+001, +7.56920848243e-005, +2.90916350471e-001
+1.11701400000e+003, +6.01597222447e-001, +6.10006010608e+001, +7.49702781068e-005, +2.91654601171e-001
+1.12399200000e+003, +6.07116632349e-001, +6.12747393561e+001, +7.53869421263e-005, +2.91786426786e-001
+1.13101300000e+003, +6.06832787127e-001, +6.15368539646e+001, +7.50709021558e-005, +2.89212492867e-001
+1.13807700000e+003, +6.09313518049e-001, +6.16169972317e+001, +7.49666558389e-005, +2.89645244253e-001
+1.14518600000e+003, +6.14353715389e-001, +6.15674968967e+001, +7.50824596497e-005, +2.92508023102e-001
+1.15234000000e+003, +6.15984993146e-001, +6.19901984345e+001, +7.51112590251e-005, +2.89280474903e-001
+1.15953800000e+003, +6.20128015121e-001, +6.20956045862e+001, +7.52204562519e-005, +2.90218429263e-001
+1.16678100000e+003, +6.27069716324e-001, +6.21096779530e+001, +7.56001315762e-005, +2.93331003520e-001
+1.17406900000e+003, +6.27013452420e-001, +6.23326529069e+001, +7.52782670967e-005, +2.91145786095e-001
+1.18140300000e+003, +6.28900387170e-001, +6.25066492918e+001, +7.51552080876e-005, +2.90329141047e-001
+1.18878300000e+003, +6.32701792053e-001, +6.26734609589e+001, +7.52536301615e-005, +2.90448785140e-001
+1.19620800000e+003, +6.33073951417e-001, +6.26698894168e+001, +7.48281017415e-005, +2.90654687377e-001
+1.20368000000e+003, +6.41474889453e-001, +6.29219339001e+001, +7.55209808606e-005, +2.92001989261e-001
+1.21119900000e+003, +6.44088110531e-001, +6.32974458589e+001, +7.56087768201e-005, +2.89426675277e-001
+1.21876500000e+003, +6.44884832790e-001, +6.34265209022e+001, +7.53174082255e-005, +2.88486106383e-001
+1.22637800000e+003, +6.48451997409e-001, +6.32681870891e+001, +7.51595703396e-005, +2.91683412451e-001
+1.23403900000e+003, +6.52123863156e-001, +6.36439651932e+001, +7.53624281874e-005, +2.89508912142e-001
+1.24174700000e+003, +6.54240773117e-001, +6.36358365949e+001, +7.51324637857e-005, +2.90531876119e-001
+1.24950400000e+003, +6.58187377622e-001, +6.39565027066e+001, +7.53236323535e-005, +2.88979378839e-001
+1.25730900000e+003, +6.62565374176e-001, +6.38716948432e+001, +7.52993701533e-005, +2.91782366903e-001
+1.26516200000e+003, +6.64981640525e-001, +6.39973363401e+001, +7.51854816998e-005, +2.91536550032e-001
+1.27306500000e+003, +6.67070277293e-001, +6.42131715144e+001, +7.50906213874e-005, +2.90191658308e-001
+1.28101700000e+003, +6.71512630192e-001, +6.44001651713e+001, +7.52395031181e-005, +2.90149291855e-001
+1.28901900000e+003, +6.73802275174e-001, +6.43753866644e+001, +7.50118271462e-005, +2.91401373229e-001
+1.29707100000e+003, +6.77927464963e-001, +6.46432781648e+001, +7.51699400178e-005, +2.90324253702e-001
+1.30517300000e+003, +6.83173047533e-001, +6.45045758707e+001, +7.51947579065e-005, +2.94064331165e-001
+1.31332600000e+003, +6.85545910902e-001, +6.50185473712e+001, +7.53052708147e-005, +2.89523078285e-001
+1.32153000000e+003, +6.88877441952e-001, +6.50907935086e+001, +7.52455863766e-005, +2.90142472218e-001
+1.32978500000e+003, +6.93187747434e-001, +6.49556524853e+001, +7.51637404203e-005, +2.93439978338e-001
+1.33809100000e+003, +6.95147744914e-001, +6.53099843889e+001, +7.51234011596e-005, +2.90369295874e-001
+1.34644900000e+003, +7.00654807490e-001, +6.55068177043e+001, +7.53669231066e-005, +2.90480946855e-001
+1.35486000000e+003, +7.03292233851e-001, +6.54632089162e+001, +7.51548900110e-005, +2.92061417084e-001
+1.36332300000e+003, +7.09934681218e-001, +6.55274169534e+001, +7.54322945855e-005, +2.94095953677e-001
+1.37183900000e+003, +7.08993230652e-001, +6.56864912993e+001, +7.49589359989e-005, +2.91913236864e-001
+1.38040800000e+003, +7.14982336639e-001, +6.60542873937e+001, +7.53392189866e-005, +2.90190511593e-001
+1.38903100000e+003, +7.18267563734e-001, +6.60327930126e+001, +7.52030049225e-005, +2.91770133531e-001
+1.39770800000e+003, +7.22026099022e-001, +6.63114282722e+001, +7.52887462431e-005, +2.90084909325e-001
+1.40643800000e+003, +7.25526153238e-001, +6.62292689038e+001, +7.51367393050e-005, +2.92443519700e-001
+1.41522400000e+003, +7.31410930212e-001, +6.62614735532e+001, +7.52945528154e-005, +2.94439263176e-001
+1.42406400000e+003, +7.34288825451e-001, +6.65808239227e+001, +7.53045463793e-005, +2.91846785477e-001
+1.43295900000e+003, +7.39998079691e-001, +6.68452287802e+001, +7.55689173806e-005, +2.90979254838e-001
+1.44191000000e+003, +7.41304993343e-001, +6.68621026342e+001, +7.52419116235e-005, +2.91292410686e-001
+1.45091700000e+003, +7.44750944545e-001, +6.70634605894e+001, +7.52347661880e-005, +2.90237889551e-001
+1.45998000000e+003, +7.52907998297e-001, +6.71451882497e+001, +7.56321962865e-005, +2.92427437634e-001
+1.46910000000e+003, +7.54745189306e-001, +6.70231159662e+001, +7.52782548119e-005, +2.94622120221e-001
+1.47827700000e+003, +7.59706313623e-001, +6.71530008573e+001, +7.53748704456e-005, +2.94972424604e-001
+1.48751100000e+003, +7.63470351724e-001, +6.73306466422e+001, +7.53760764827e-005, +2.94251044061e-001
+1.49680200000e+003, +7.67198087676e-001, +6.75107473436e+001, +7.53724042481e-005, +2.93461038346e-001
+1.50615200000e+003, +7.66098184451e-001, +6.77489382145e+001, +7.49251978767e-005, +2.90095158208e-001
+1.51556000000e+003, +7.73677066071e-001, +6.76212597559e+001, +7.51279684202e-005, +2.94559976404e-001
+1.52502700000e+003, +7.77500256006e-001, +6.81045110085e+001, +7.52884266335e-005, +2.89941298869e-001
+1.53455300000e+003, +7.86205672431e-001, +6.80857657064e+001, +7.56488553785e-005, +2.93426327479e-001
+1.54413900000e+003, +7.89202890289e-001, +6.79985877338e+001, +7.54195509099e-005, +2.95658642497e-001
+1.55378400000e+003, +7.87994686576e-001, +6.84303574533e+001, +7.50623866713e-005, +2.89691960629e-001
+1.56349000000e+003, +7.96619409376e-001, +6.86222545074e+001, +7.55122992797e-005, +2.90379820648e-001
+1.57325600000e+003, +7.98273629964e-001, +6.84223329190e+001, +7.50962172830e-005, +2.93574797460e-001
+1.58308400000e+003, +8.07525941113e-001, +6.83687289493e+001, +7.54670356958e-005, +2.97679865450e-001
+1.59297200000e+003, +8.10125581816e-001, +6.85193268836e+001, +7.53181970389e-005, +2.96657747682e-001
+1.60292300000e+003, +8.14049977481e-001, +6.88170560079e+001, +7.53659945015e-005, +2.94154530771e-001
+1.61293600000e+003, +8.19914796990e-001, +6.90321551954e+001, +7.55469507320e-005, +2.93401553474e-001
+1.62301100000e+003, +8.20430856163e-001, +6.92447134373e+001, +7.52315274577e-005, +2.90742087621e-001
+1.63314900000e+003, +8.24511236096e-001, +6.91724748136e+001, +7.51003951228e-005, +2.93159930635e-001
+1.64335000000e+003, +8.30425586843e-001, +6.91732989270e+001, +7.51699881960e-005, +2.95251649686e-001
+1.65361600000e+003, +8.35957122008e-001, +6.92957908834e+001, +7.52619071108e-005, +2.95547259679e-001
+1.66394500000e+003, +8.40705705536e-001, +6.94554735084e+001, +7.52985213137e-005, +2.95033220820e-001
+1.67433900000e+003, +8.42943171659e-001, +6.96117531749e+001, +7.51066563391e-005, +2.93664351499e-001
+1.68479700000e+003, +8.47226900935e-001, +6.97818938640e+001, +7.51022271828e-005, +2.92797174543e-001
+1.69532100000e+003, +8.50855016125e-001, +6.96802244839e+001, +7.49065315263e-005, +2.95467352413e-001
+1.70591100000e+003, +8.62701358719e-001, +7.00297193511e+001, +7.56470480716e-005, +2.94640705598e-001
+1.71656700000e+003, +8.60946875187e-001, +7.00888252428e+001, +7.50526458904e-005, +2.93206593885e-001
+1.72729000000e+003, +8.64114536551e-001, +7.01913498074e+001, +7.49095459444e-005, +2.92831104109e-001
+1.73807900000e+003, +8.69982870751e-001, +7.02620724045e+001, +7.49833804825e-005, +2.93809224615e-001
+1.74893600000e+003, +8.78730029277e-001, +7.03727222729e+001, +7.53191468509e-005, +2.95165445150e-001
+1.75986100000e+003, +8.80695929446e-001, +7.05114789334e+001, +7.50836033765e-005, +2.93816013582e-001
+1.77085400000e+003, +8.87918403489e-001, +7.05199053589e+001, +7.52333471195e-005, +2.96102453999e-001
+1.78191500000e+003, +8.93010543200e-001, +7.08107083524e+001, +7.53291562968e-005, +2.93523761201e-001
+1.79304600000e+003, +8.96965131630e-001, +7.09153051581e+001, +7.52406858146e-005, +2.93276623550e-001
+1.80424600000e+003, +9.02123043875e-001, +7.10297881065e+001, +7.52554405628e-005, +2.93259033124e-001
+1.81551700000e+003, +9.03887675495e-001, +7.11113603363e+001, +7.49711323925e-005, +2.92615400363e-001
+1.82685700000e+003, +9.12107118489e-001, +7.11223104286e+001, +7.51881860397e-005, +2.95111343398e-001
+1.83826900000e+003, +9.19525302698e-001, +7.11675180902e+001, +7.53494277086e-005, +2.96824895754e-001
+1.84975100000e+003, +9.20423522483e-001, +7.13584607050e+001, +7.50396343352e-005, +2.94210024118e-001
+1.86130600000e+003, +9.30900689618e-001, +7.15881417023e+001, +7.55240485841e-005, +2.94020715176e-001
+1.87293200000e+003, +9.34060410692e-001, +7.15228786884e+001, +7.52813948104e-005, +2.96027990002e-001
+1.88463200000e+003, +9.37789765190e-001, +7.18222950008e+001, +7.52428805522e-005, +2.92557809765e-001
+1.89640400000e+003, +9.45625504299e-001, +7.20378494312e+001, +7.54932086120e-005, +2.91620183767e-001
+1.90825000000e+003, +9.46498855440e-001, +7.19408114406e+001, +7.50525150986e-005, +2.93413986624e-001
+1.92017000000e+003, +9.55385361281e-001, +7.20362269021e+001, +7.53276614653e-005, +2.94655749287e-001
+1.93216400000e+003, +9.59527591979e-001, +7.20269377406e+001, +7.51806765049e-005, +2.96081255249e-001
+1.94423300000e+003, +9.65576065913e-001, +7.24933410231e+001, +7.53810005238e-005, +2.90461347310e-001
+1.95637800000e+003, +9.69145646190e-001, +7.21594184292e+001, +7.50504847799e-005, +2.96916768195e-001
+1.96859800000e+003, +9.76321740197e-001, +7.23069413827e+001, +7.51988927546e-005, +2.96721402845e-001
+1.98089500000e+003, +9.80595102102e-001, +7.24529469952e+001, +7.51199487575e-005, +2.95638557163e-001
+1.99326900000e+003, +9.87196258327e-001, +7.25432249834e+001, +7.51935155230e-005, +2.96145266528e-001
+2.00572000000e+003, +9.87553550131e-001, +7.27951347971e+001, +7.48564116257e-005, +2.92107640285e-001
+2.01824900000e+003, +9.99271063880e-001, +7.28978183474e+001, +7.53160373038e-005, +2.93862355628e-001
+2.03085600000e+003, +1.00106596309e+000, +7.26383663197e+001, +7.48776992500e-005, +2.98719833435e-001
+2.04354100000e+003, +1.01213390719e+000, +7.27600253313e+001, +7.52854031349e-005, +2.99970646046e-001
+2.05630600000e+003, +1.01307054995e+000, +7.29519284881e+001, +7.49647034116e-005, +2.97005892026e-001
