!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 28 21:37:42 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+9.48690000000e+001, +4.29513384021e-001, +3.83857166581e+001, +4.47435888227e-004, +3.36673327189e-001
+9.54620000000e+001, +4.29741263478e-001, +3.84611380992e+001, +4.45631257311e-004, +3.36500391200e-001
+9.60580000000e+001, +4.30768667213e-001, +3.82669722268e+001, +4.42028626766e-004, +3.38210914675e-001
+9.66580000000e+001, +4.33018520340e-001, +3.86405216847e+001, +4.45219380941e-004, +3.38221692934e-001
+9.72620000000e+001, +4.35180420497e-001, +3.88654779299e+001, +4.46843952064e-004, +3.38840775169e-001
+9.78690000000e+001, +4.33991793384e-001, +3.91101716334e+001, +4.45202427642e-004, +3.36749175654e-001
+9.84810000000e+001, +4.35070732209e-001, +3.91551997586e+001, +4.43964316908e-004, +3.37370571126e-001
+9.90960000000e+001, +4.35802168944e-001, +3.93698921852e+001, +4.43981414646e-004, +3.36904277649e-001
+9.97150000000e+001, +4.39961899299e-001, +3.95113799572e+001, +4.46776015306e-004, +3.39429827352e-001
+1.00338000000e+002, +4.40747481055e-001, +3.96993441436e+001, +4.46561800006e-004, +3.39114138483e-001
+1.00964000000e+002, +4.41728081122e-001, +3.98582537088e+001, +4.46264586051e-004, +3.39084749470e-001
+1.01595000000e+002, +4.40369415022e-001, +3.97508670431e+001, +4.41135460057e-004, +3.38570166572e-001
+1.02230000000e+002, +4.41720881309e-001, +4.03043563633e+001, +4.44827658605e-004, +3.36864803129e-001
+1.02868000000e+002, +4.42797932863e-001, +4.04803571684e+001, +4.44749478829e-004, +3.36804759597e-001
+1.03511000000e+002, +4.46632404264e-001, +4.07000497504e+001, +4.47813757880e-004, +3.38607108438e-001
+1.04157000000e+002, +4.49377855414e-001, +4.09278399866e+001, +4.49838106852e-004, +3.39520806634e-001
+1.04808000000e+002, +4.46589715810e-001, +4.11600356883e+001, +4.46343134349e-004, +3.36225860520e-001
+1.05463000000e+002, +4.48631710691e-001, +4.12631214327e+001, +4.46515579892e-004, +3.37231427553e-001
+1.06122000000e+002, +4.50323826313e-001, +4.13253656825e+001, +4.45967716460e-004, +3.38180524810e-001
+1.06784000000e+002, +4.52247976332e-001, +4.15119771593e+001, +4.46742986456e-004, +3.38651058710e-001
+1.07451000000e+002, +4.53460601284e-001, +4.17741216985e+001, +4.47456740168e-004, +3.38180473572e-001
+1.08123000000e+002, +4.52533741733e-001, +4.18116701273e+001, +4.44092293347e-004, +3.37291600185e-001
+1.08798000000e+002, +4.55957110608e-001, +4.21465427112e+001, +4.47573722982e-004, +3.38060733237e-001
+1.09478000000e+002, +4.56065317698e-001, +4.22310336907e+001, +4.45623686117e-004, +3.37689303400e-001
+1.10161000000e+002, +4.56963500823e-001, +4.24366301824e+001, +4.45484240481e-004, +3.37250074859e-001
+1.10850000000e+002, +4.59301615425e-001, +4.25955641719e+001, +4.46328825109e-004, +3.38114649271e-001
+1.11542000000e+002, +4.61970938745e-001, +4.26185667524e+001, +4.46332440433e-004, +3.39954114719e-001
+1.12239000000e+002, +4.62166524460e-001, +4.28635527883e+001, +4.45806511182e-004, +3.38756865670e-001
+1.12940000000e+002, +4.62289128236e-001, +4.33690173975e+001, +4.47352231090e-004, +3.36059281716e-001
+1.13645000000e+002, +4.62897993193e-001, +4.31703538731e+001, +4.43525930227e-004, +3.37602028068e-001
+1.14355000000e+002, +4.65313581654e-001, +4.32146576247e+001, +4.43437404223e-004, +3.39117504520e-001
+1.15070000000e+002, +4.65062102603e-001, +4.36898290981e+001, +4.44316474968e-004, +3.36281652068e-001
+1.15788000000e+002, +4.68486529724e-001, +4.33521937834e+001, +4.42061030132e-004, +3.40658905961e-001
+1.16512000000e+002, +4.69867471257e-001, +4.39822129036e+001, +4.45714199571e-004, +3.38095684580e-001
+1.17239000000e+002, +4.74684220941e-001, +4.42571445963e+001, +4.49710920719e-004, +3.39975924017e-001
+1.17972000000e+002, +4.74213059803e-001, +4.44577303935e+001, +4.48074490823e-004, +3.38477797360e-001
+1.18709000000e+002, +4.74752371417e-001, +4.45413050166e+001, +4.46461277723e-004, +3.38377365855e-001
+1.19450000000e+002, +4.75501699715e-001, +4.48143079357e+001, +4.46538552654e-004, +3.37318410699e-001
+1.20196000000e+002, +4.78199595102e-001, +4.50592752006e+001, +4.48201346137e-004, +3.37788175590e-001
+1.20947000000e+002, +4.79885695976e-001, +4.49166587809e+001, +4.45877136252e-004, +3.39823653475e-001
+1.21703000000e+002, +4.79117660639e-001, +4.49613115403e+001, +4.42743891563e-004, +3.39016032680e-001
+1.22463000000e+002, +4.81914987798e-001, +4.57059956682e+001, +4.48287493840e-004, +3.36540699826e-001
+1.23228000000e+002, +4.82414153620e-001, +4.56845211423e+001, +4.45802864338e-004, +3.37018680999e-001
+1.23998000000e+002, +4.85166142449e-001, +4.59093068161e+001, +4.47265210796e-004, +3.37576728625e-001
+1.24772000000e+002, +4.87837075891e-001, +4.60257971399e+001, +4.47817059264e-004, +3.38722073578e-001
+1.25551000000e+002, +4.84871763266e-001, +4.65274791160e+001, +4.46053158635e-004, +3.33594976302e-001
+1.26336000000e+002, +4.87642846720e-001, +4.60918560545e+001, +4.42588624258e-004, +3.38182381534e-001
+1.27125000000e+002, +4.91408456868e-001, +4.66363368587e+001, +4.47272647665e-004, +3.37414108410e-001
+1.27919000000e+002, +4.94207026016e-001, +4.65870576938e+001, +4.46664518275e-004, +3.39644577375e-001
+1.28718000000e+002, +4.93515643653e-001, +4.68338213464e+001, +4.45072957194e-004, +3.37622284153e-001
+1.29522000000e+002, +4.94515266423e-001, +4.70584008510e+001, +4.44832113727e-004, +3.36889784530e-001
+1.30331000000e+002, +4.98026370192e-001, +4.73110797448e+001, +4.47032499569e-004, +3.37670614798e-001
+1.31145000000e+002, +4.99214141289e-001, +4.75230450914e+001, +4.46833943512e-004, +3.37116119960e-001
+1.31964000000e+002, +5.03802570039e-001, +4.75220142845e+001, +4.48134901153e-004, +3.40221341593e-001
+1.32789000000e+002, +5.01896177150e-001, +4.77379073475e+001, +4.45193032871e-004, +3.37536732974e-001
+1.33618000000e+002, +5.04693215393e-001, +4.77832242696e+001, +4.45216207527e-004, +3.39122278233e-001
+1.34453000000e+002, +5.07246236914e-001, +4.80462536475e+001, +4.46536895999e-004, +3.39109561920e-001
+1.35293000000e+002, +5.07671721908e-001, +4.80980847444e+001, +4.44497689480e-004, +3.39052334312e-001
+1.36138000000e+002, +5.10064999751e-001, +4.82658973771e+001, +4.44985682201e-004, +3.39537334127e-001
+1.36988000000e+002, +5.11630755668e-001, +4.87044059260e+001, +4.46597453575e-004, +3.37647593884e-001
+1.37844000000e+002, +5.14094968463e-001, +4.89702374105e+001, +4.47774409526e-004, +3.37478144966e-001
+1.38705000000e+002, +5.15332724813e-001, +4.89385264759e+001, +4.45851371431e-004, +3.38505777651e-001
+1.39571000000e+002, +5.17777319344e-001, +4.92005569728e+001, +4.46955876034e-004, +3.38322558526e-001
+1.40443000000e+002, +5.19633078373e-001, +4.92686255915e+001, +4.46229547333e-004, +3.39067572883e-001
+1.41320000000e+002, +5.19689832615e-001, +4.93474836866e+001, +4.44033984357e-004, +3.38562272193e-001
+1.42203000000e+002, +5.23101795130e-001, +4.99255297451e+001, +4.47999236478e-004, +3.36763903620e-001
+1.43091000000e+002, +5.23176875489e-001, +5.01765953023e+001, +4.46920219038e-004, +3.35054756023e-001
+1.43985000000e+002, +5.27896990888e-001, +4.98367721479e+001, +4.45928113720e-004, +3.40476325562e-001
+1.44885000000e+002, +5.27995727635e-001, +5.03337684583e+001, +4.46469114346e-004, +3.37027194240e-001
+1.45790000000e+002, +5.30977130660e-001, +5.01343476980e+001, +4.44912526668e-004, +3.40350827005e-001
+1.46700000000e+002, +5.31453051172e-001, +5.06670001216e+001, +4.45965601559e-004, +3.36849009201e-001
+1.47617000000e+002, +5.35232303414e-001, +5.07113913315e+001, +4.46630136800e-004, +3.38923550134e-001
+1.48539000000e+002, +5.35286141419e-001, +5.08596781407e+001, +4.44840957662e-004, +3.37884278090e-001
+1.49467000000e+002, +5.37916055996e-001, +5.12068606059e+001, +4.46433689390e-004, +3.37010051185e-001
+1.50400000000e+002, +5.39328610738e-001, +5.09342568747e+001, +4.43123049483e-004, +3.39891200776e-001
+1.51340000000e+002, +5.41986726381e-001, +5.13225195374e+001, +4.44965082526e-004, +3.38706945092e-001
+1.52285000000e+002, +5.45055386505e-001, +5.14330211275e+001, +4.45393310042e-004, +3.39803378955e-001
+1.53236000000e+002, +5.46970097118e-001, +5.17176305413e+001, +4.45937848133e-004, +3.38868496465e-001
+1.54194000000e+002, +5.48291325292e-001, +5.19987100592e+001, +4.45952431872e-004, +3.37571573415e-001
+1.55157000000e+002, +5.50243761340e-001, +5.20607718126e+001, +4.45138880509e-004, +3.38303791803e-001
+1.56126000000e+002, +5.52470233169e-001, +5.22755829691e+001, +4.45461187332e-004, +3.38036740973e-001
+1.57101000000e+002, +5.55648789178e-001, +5.25897782356e+001, +4.47125598267e-004, +3.37566394596e-001
+1.58082000000e+002, +5.58564640573e-001, +5.27886462323e+001, +4.47865805714e-004, +3.37795844981e-001
+1.59070000000e+002, +5.59077916926e-001, +5.28303218413e+001, +4.45739006284e-004, +3.37782294724e-001
+1.60064000000e+002, +5.61099750221e-001, +5.29946657066e+001, +4.45537933542e-004, +3.37719977578e-001
+1.61063000000e+002, +5.62863770485e-001, +5.31968877442e+001, +4.45345263544e-004, +3.37193162541e-001
+1.62069000000e+002, +5.65299505191e-001, +5.32854742507e+001, +4.45009778153e-004, +3.37952096253e-001
+1.63082000000e+002, +5.68245995432e-001, +5.33383290441e+001, +4.44856303324e-004, +3.39293234865e-001
+1.64101000000e+002, +5.70147604462e-001, +5.35471681060e+001, +4.44773864741e-004, +3.38759367701e-001
+1.65126000000e+002, +5.71626889052e-001, +5.39298885563e+001, +4.45336567617e-004, +3.36559499434e-001
+1.66157000000e+002, +5.72928114552e-001, +5.42370255737e+001, +4.45306387311e-004, +3.34838342392e-001
+1.67195000000e+002, +5.77476615604e-001, +5.40050448357e+001, +4.44750733465e-004, +3.39391101413e-001
+1.68239000000e+002, +5.79792413440e-001, +5.43367282450e+001, +4.45621970439e-004, +3.38030875863e-001
+1.69290000000e+002, +5.83698719995e-001, +5.44570815819e+001, +4.46510186589e-004, +3.39311432433e-001
+1.70348000000e+002, +5.84198708417e-001, +5.45963080453e+001, +4.44886778187e-004, +3.38445996559e-001
+1.71412000000e+002, +5.86775142507e-001, +5.48426441630e+001, +4.45428016007e-004, +3.37879192704e-001
+1.72483000000e+002, +5.89739204146e-001, +5.48861271002e+001, +4.45135975961e-004, +3.39219955212e-001
+1.73560000000e+002, +5.88154789120e-001, +5.51567987610e+001, +4.42645887034e-004, +3.36031978444e-001
+1.74644000000e+002, +5.95528647322e-001, +5.52475654247e+001, +4.45904195026e-004, +3.39470192328e-001
+1.75735000000e+002, +5.96352909726e-001, +5.56042544709e+001, +4.45657253609e-004, +3.36883177867e-001
+1.76833000000e+002, +5.98872960730e-001, +5.56990890736e+001, +4.45264977840e-004, +3.37488378847e-001
+1.77937000000e+002, +5.99581550696e-001, +5.55240919300e+001, +4.42100793122e-004, +3.39398925969e-001
+1.79049000000e+002, +6.05294719215e-001, +5.60737797558e+001, +4.46443001727e-004, +3.37830047821e-001
+1.80167000000e+002, +6.09450815878e-001, +5.61543163373e+001, +4.47140947507e-004, +3.39438512215e-001
+1.81293000000e+002, +6.11699096985e-001, +5.62919660569e+001, +4.46720306284e-004, +3.39469190010e-001
+1.82425000000e+002, +6.12049729044e-001, +5.66725864310e+001, +4.46161523108e-004, +3.36273985934e-001
+1.83565000000e+002, +6.16429790772e-001, +5.67460470186e+001, +4.46939906058e-004, +3.38019846412e-001
+1.84711000000e+002, +6.18473309515e-001, +5.68482683264e+001, +4.46160051218e-004, +3.38217141739e-001
+1.85865000000e+002, +6.18207292647e-001, +5.71128972968e+001, +4.44531532293e-004, +3.35677557271e-001
+1.87026000000e+002, +6.23177035261e-001, +5.71895549991e+001, +4.45708262449e-004, +3.37675603385e-001
+1.88194000000e+002, +6.26703709051e-001, +5.72159584090e+001, +4.45581022610e-004, +3.39343807375e-001
+1.89370000000e+002, +6.31399917867e-001, +5.73160673251e+001, +4.46633527142e-004, +3.40958680950e-001
+1.90553000000e+002, +6.32542914907e-001, +5.77492612899e+001, +4.46808494820e-004, +3.37540978493e-001
+1.91743000000e+002, +6.34659690015e-001, +5.79015203853e+001, +4.46266902208e-004, +3.37242991119e-001
+1.92941000000e+002, +6.37251672607e-001, +5.79521498506e+001, +4.45553874545e-004, +3.38143147513e-001
+1.94146000000e+002, +6.38047604771e-001, +5.80646578098e+001, +4.43885658201e-004, +3.37502880839e-001
+1.95359000000e+002, +6.43150839546e-001, +5.82485070491e+001, +4.45544819555e-004, +3.38449177310e-001
+1.96579000000e+002, +6.47760628142e-001, +5.84783926336e+001, +4.47057038232e-004, +3.38662260152e-001
+1.97807000000e+002, +6.48792677810e-001, +5.85887599037e+001, +4.45514425323e-004, +3.38135865939e-001
+1.99042000000e+002, +6.51988273603e-001, +5.85837274771e+001, +4.44907009978e-004, +3.39850209209e-001
+2.00286000000e+002, +6.56438260045e-001, +5.90828201136e+001, +4.47512944304e-004, +3.37277003818e-001
+2.01537000000e+002, +6.59502020336e-001, +5.90579781364e+001, +4.46694724347e-004, +3.39096441169e-001
+2.02796000000e+002, +6.59381576917e-001, +5.92694917577e+001, +4.44819697275e-004, +3.36944441062e-001
+2.04063000000e+002, +6.64348457463e-001, +5.94367552495e+001, +4.46158783215e-004, +3.37813979072e-001
+2.05337000000e+002, +6.68628109060e-001, +5.95012349347e+001, +4.46543170494e-004, +3.39341998546e-001
+2.06620000000e+002, +6.72343025844e-001, +5.96830974337e+001, +4.47068007774e-004, +3.39386864512e-001
+2.07910000000e+002, +6.75409502140e-001, +6.00156833757e+001, +4.47827917320e-004, +3.37544629801e-001
+2.09209000000e+002, +6.76667003538e-001, +6.01197947052e+001, +4.46342647127e-004, +3.37107524688e-001
+2.10516000000e+002, +6.80954688998e-001, +6.00425684308e+001, +4.46036088389e-004, +3.40039109610e-001
+2.11831000000e+002, +6.83040572288e-001, +6.02147750570e+001, +4.45393210884e-004, +3.39300521005e-001
+2.13154000000e+002, +6.88917475432e-001, +6.04163604707e+001, +4.47333398180e-004, +3.40114126036e-001
+2.14486000000e+002, +6.85870784649e-001, +6.07223847720e+001, +4.43925040278e-004, +3.35419419603e-001
+2.15825000000e+002, +6.90792882701e-001, +6.06753116398e+001, +4.44132089146e-004, +3.38321461535e-001
+2.17174000000e+002, +6.95183648653e-001, +6.09724656565e+001, +4.45466813019e-004, +3.37323875512e-001
+2.18530000000e+002, +7.02659156237e-001, +6.11444589825e+001, +4.48206539793e-004, +3.39105357897e-001
+2.19895000000e+002, +7.03017226570e-001, +6.12837054292e+001, +4.46246753441e-004, +3.37780748832e-001
+2.21269000000e+002, +7.07129080942e-001, +6.12487082921e+001, +4.45920199264e-004, +3.40135122723e-001
+2.22651000000e+002, +7.10673394239e-001, +6.15478522635e+001, +4.46643260374e-004, +3.38582304528e-001
+2.24042000000e+002, +7.10400408296e-001, +6.18604128700e+001, +4.45004690964e-004, +3.35039930636e-001
+2.25441000000e+002, +7.17989133219e-001, +6.18656113915e+001, +4.46989034504e-004, +3.38561489052e-001
+2.26849000000e+002, +7.21509033762e-001, +6.19989102413e+001, +4.46946530531e-004, +3.38740090285e-001
+2.28266000000e+002, +7.26186522927e-001, +6.20397435052e+001, +4.47220866222e-004, +3.40479078862e-001
+2.29692000000e+002, +7.26209298509e-001, +6.21544110674e+001, +4.44929595275e-004, +3.39205343320e-001
+2.31127000000e+002, +7.31022275346e-001, +6.22345709932e+001, +4.45426153944e-004, +3.40548787779e-001
+2.32571000000e+002, +7.35441859774e-001, +6.25164205643e+001, +4.46484730413e-004, +3.39402287499e-001
+2.34024000000e+002, +7.38761102149e-001, +6.26967929565e+001, +4.46442917409e-004, +3.38869195070e-001
+2.35485000000e+002, +7.42499491458e-001, +6.27526672466e+001, +4.46142493835e-004, +3.39940419871e-001
+2.36956000000e+002, +7.46922556492e-001, +6.30661321440e+001, +4.47263983820e-004, +3.38327368285e-001
+2.38437000000e+002, +7.48794565450e-001, +6.31065294816e+001, +4.45759427448e-004, +3.38704549290e-001
+2.39926000000e+002, +7.52951357605e-001, +6.32834080617e+001, +4.46147539520e-004, +3.38510128864e-001
+2.41425000000e+002, +7.57038161637e-001, +6.32846066812e+001, +4.45788643052e-004, +3.40333318312e-001
+2.42933000000e+002, +7.60532517467e-001, +6.35047246064e+001, +4.45923584699e-004, +3.39291820506e-001
+2.44450000000e+002, +7.65082319157e-001, +6.34895611745e+001, +4.45748591857e-004, +3.41502798486e-001
+2.45977000000e+002, +7.67268360444e-001, +6.40406467910e+001, +4.46357916521e-004, +3.35858998687e-001
+2.47514000000e+002, +7.71576118530e-001, +6.39689682212e+001, +4.45804579255e-004, +3.38612256056e-001
+2.49060000000e+002, +7.76674953991e-001, +6.38927190778e+001, +4.45674801915e-004, +3.41778364193e-001
+2.50615000000e+002, +7.82507100357e-001, +6.42695622702e+001, +4.47663990325e-004, +3.39715840819e-001
+2.52181000000e+002, +7.85369461953e-001, +6.45290910990e+001, +4.47481551870e-004, +3.37750310058e-001
+2.53756000000e+002, +7.88865827924e-001, +6.44601505522e+001, +4.46427565356e-004, +3.40110622528e-001
+2.55341000000e+002, +7.92475536700e-001, +6.46041846025e+001, +4.46220459804e-004, +3.39868315433e-001
+2.56936000000e+002, +7.94237970777e-001, +6.47408137841e+001, +4.44938520149e-004, +3.38912259290e-001
+2.58541000000e+002, +7.99823081210e-001, +6.49043108308e+001, +4.45883494032e-004, +3.39229993755e-001
+2.60156000000e+002, +8.05302114058e-001, +6.50585963675e+001, +4.46712053659e-004, +3.39588782895e-001
+2.61781000000e+002, +8.06633850076e-001, +6.52267779057e+001, +4.45278355849e-004, +3.38001987752e-001
+2.63416000000e+002, +8.12784741381e-001, +6.53573365484e+001, +4.46356635705e-004, +3.38896864566e-001
+2.65062000000e+002, +8.14323885556e-001, +6.54666652272e+001, +4.44813034119e-004, +3.38125672297e-001
+2.66718000000e+002, +8.20974910398e-001, +6.56166777700e+001, +4.46192799696e-004, +3.38930730894e-001
+2.68384000000e+002, +8.23592846585e-001, +6.58600662155e+001, +4.45689538855e-004, +3.36821953639e-001
+2.70060000000e+002, +8.31491059025e-001, +6.57883590508e+001, +4.46920030628e-004, +3.41001420819e-001
+2.71747000000e+002, +8.33495859029e-001, +6.59364122338e+001, +4.45732259984e-004, +3.39858152928e-001
+2.73444000000e+002, +8.37495039896e-001, +6.61934141478e+001, +4.45978483652e-004, +3.38055261072e-001
+2.75152000000e+002, +8.43512405441e-001, +6.62139782381e+001, +4.46465184121e-004, +3.40207165249e-001
+2.76871000000e+002, +8.48168676948e-001, +6.63074784369e+001, +4.46462764148e-004, +3.40818141851e-001
+2.78601000000e+002, +8.51205336323e-001, +6.64451100017e+001, +4.45747011226e-004, +3.40165009151e-001
+2.80341000000e+002, +8.55124415351e-001, +6.65320140323e+001, +4.45313681272e-004, +3.40541839013e-001
+2.82092000000e+002, +8.60746522564e-001, +6.68414151825e+001, +4.46496969527e-004, +3.38512177647e-001
+2.83854000000e+002, +8.63476105784e-001, +6.68120431582e+001, +4.45034843913e-004, +3.39992598704e-001
+2.85627000000e+002, +8.69796793014e-001, +6.69682856025e+001, +4.46028530534e-004, +3.40299807919e-001
+2.87411000000e+002, +8.73297419887e-001, +6.71715262926e+001, +4.45712270468e-004, +3.38816402936e-001
+2.89207000000e+002, +8.76981410966e-001, +6.72518621961e+001, +4.45075013075e-004, +3.39112038941e-001
+2.91013000000e+002, +8.84016647396e-001, +6.75028445894e+001, +4.46675838718e-004, +3.38257976167e-001
+2.92831000000e+002, +8.88460316406e-001, +6.74770731549e+001, +4.46050918237e-004, +3.40327470543e-001
+2.94660000000e+002, +8.92903054390e-001, +6.76400573199e+001, +4.46022551999e-004, +3.39681665346e-001
+2.96501000000e+002, +8.98427098252e-001, +6.78776264779e+001, +4.46752256361e-004, +3.38335099671e-001
+2.98353000000e+002, +9.00774255643e-001, +6.78748002436e+001, +4.45130058072e-004, +3.39260167480e-001
+3.00217000000e+002, +9.07600897076e-001, +6.80472410364e+001, +4.46262228790e-004, +3.39299327578e-001
+3.02092000000e+002, +9.11577308200e-001, +6.81069011257e+001, +4.45622156139e-004, +3.39905322650e-001
+3.03979000000e+002, +9.17509655816e-001, +6.82265712561e+001, +4.46111043724e-004, +3.40338467147e-001
+3.05878000000e+002, +9.21809139113e-001, +6.83425677238e+001, +4.45778220810e-004, +3.40199524662e-001
+3.07788000000e+002, +9.28004742753e-001, +6.84070864601e+001, +4.46188595565e-004, +3.41514610745e-001
+3.09711000000e+002, +9.30379143933e-001, +6.86319727110e+001, +4.45239905957e-004, +3.38990313153e-001
+3.11646000000e+002, +9.38305060199e-001, +6.87079864298e+001, +4.46476121220e-004, +3.40718608593e-001
+3.13592000000e+002, +9.41601276608e-001, +6.88914133750e+001, +4.45817477122e-004, +3.39105102128e-001
+3.15551000000e+002, +9.48092499657e-001, +6.87461053449e+001, +4.45665873650e-004, +3.43684849226e-001
+3.17522000000e+002, +9.52765425706e-001, +6.90318833496e+001, +4.45940307231e-004, +3.40945568989e-001
+3.19506000000e+002, +9.57137993436e-001, +6.91802743268e+001, +4.45645448894e-004, +3.40194390465e-001
+3.21501000000e+002, +9.62299824403e-001, +6.92630619569e+001, +4.45512729259e-004, +3.40729045311e-001
+3.23510000000e+002, +9.67552021876e-001, +6.93653924563e+001, +4.45462888017e-004, +3.40972084798e-001
+3.25530000000e+002, +9.75937434095e-001, +6.95921985532e+001, +4.47197498508e-004, +3.40309056604e-001
+3.27564000000e+002, +9.79786958439e-001, +6.96692974679e+001, +4.46396597017e-004, +3.40415396805e-001
+3.29610000000e+002, +9.84760952344e-001, +6.98394667521e+001, +4.46366476299e-004, +3.39399496822e-001
+3.31669000000e+002, +9.88791531094e-001, +6.98558134678e+001, +4.45457687285e-004, +3.40523806885e-001
+3.33741000000e+002, +9.94475515844e-001, +7.00387052500e+001, +4.45755951145e-004, +3.39499293451e-001
+3.35825000000e+002, +9.98975319947e-001, +7.02462266191e+001, +4.45576674846e-004, +3.37632381132e-001
+3.37923000000e+002, +1.00440368624e+000, +7.02671697415e+001, +4.45274918934e-004, +3.39121499128e-001
+3.40034000000e+002, +1.01055697763e+000, +7.03502576338e+001, +4.45452642466e-004, +3.39819294983e-001
+3.42158000000e+002, +1.01675956812e+000, +7.04678296893e+001, +4.45729958406e-004, +3.39939407188e-001
+3.44295000000e+002, +1.02291044242e+000, +7.06273666933e+001, +4.46081535347e-004, +3.39310210185e-001
+3.46446000000e+002, +1.02886497194e+000, +7.07132040991e+001, +4.46126898708e-004, +3.39830890467e-001
+3.48610000000e+002, +1.03277682506e+000, +7.08884195075e+001, +4.45517428560e-004, +3.38140306905e-001
+3.50788000000e+002, +1.03951855035e+000, +7.08989539052e+001, +4.45669825418e-004, +3.40167010428e-001
+3.52979000000e+002, +1.04234691603e+000, +7.10097865308e+001, +4.44405218193e-004, +3.39186616355e-001
+3.55184000000e+002, +1.05103829249e+000, +7.09919277055e+001, +4.45281107309e-004, +3.42324605016e-001
+3.57402000000e+002, +1.05617157262e+000, +7.12469857564e+001, +4.45356511078e-004, +3.39547839925e-001
+3.59635000000e+002, +1.06408443712e+000, +7.12854152888e+001, +4.46008606130e-004, +3.41415847733e-001
+3.61881000000e+002, +1.07103686818e+000, +7.14530155167e+001, +4.46576669595e-004, +3.40677771028e-001
+3.64142000000e+002, +1.07522290876e+000, +7.16673083375e+001, +4.46094346333e-004, +3.38194297120e-001
+3.66416000000e+002, +1.08207894488e+000, +7.17166960419e+001, +4.46279937724e-004, +3.39465239348e-001
+3.68705000000e+002, +1.08614617988e+000, +7.17049673281e+001, +4.45146246415e-004, +3.40952302839e-001
+3.71008000000e+002, +1.09300801140e+000, +7.19155520048e+001, +4.45715794071e-004, +3.39289815789e-001
+3.73326000000e+002, +1.10173937779e+000, +7.19132465852e+001, +4.46480895987e-004, +3.42042333362e-001
+3.75658000000e+002, +1.10612443129e+000, +7.20501637129e+001, +4.45821656958e-004, +3.40890078692e-001
+3.78004000000e+002, +1.11247678921e+000, +7.20951738840e+001, +4.45712441412e-004, +3.42016271933e-001
+3.80366000000e+002, +1.11868571235e+000, +7.22254487276e+001, +4.45742855969e-004, +3.41503842208e-001
+3.82741000000e+002, +1.12467454240e+000, +7.23684611730e+001, +4.45703335421e-004, +3.40657772315e-001
+3.85132000000e+002, +1.13025547149e+000, +7.25316910849e+001, +4.45535498485e-004, +3.39278097672e-001
+3.87538000000e+002, +1.13832334692e+000, +7.25438714807e+001, +4.45959779853e-004, +3.41469056703e-001
+3.89959000000e+002, +1.14440578135e+000, +7.27133078958e+001, +4.45971608539e-004, +3.40063733615e-001
+3.92395000000e+002, +1.15038002038e+000, +7.28021510276e+001, +4.45731148678e-004, +3.40135375684e-001
+3.94846000000e+002, +1.15776091107e+000, +7.28273212766e+001, +4.45866931876e-004, +3.41831798247e-001
+3.97312000000e+002, +1.16346369793e+000, +7.30144703563e+001, +4.45729235580e-004, +3.39882854275e-001
+3.99794000000e+002, +1.17018817115e+000, +7.30278577566e+001, +4.45554034284e-004, +3.41585774037e-001
+4.02291000000e+002, +1.17733344154e+000, +7.32314529843e+001, +4.45972529024e-004, +3.39668026894e-001
+4.04804000000e+002, +1.18345498730e+000, +7.32970572441e+001, +4.45661810562e-004, +3.40136459409e-001
+4.07333000000e+002, +1.19096690272e+000, +7.33962839033e+001, +4.45937042107e-004, +3.40319413909e-001
+4.09877000000e+002, +1.19799029292e+000, +7.35554407353e+001, +4.46150212218e-004, +3.39135999782e-001
+4.12437000000e+002, +1.20341243482e+000, +7.35375843003e+001, +4.45346718237e-004, +3.41030629610e-001
+4.15014000000e+002, +1.21267764941e+000, +7.36664561601e+001, +4.46284153820e-004, +3.41039612407e-001
+4.17606000000e+002, +1.21864466921e+000, +7.37645116459e+001, +4.45919358803e-004, +3.40715802607e-001
+4.20215000000e+002, +1.22332378985e+000, +7.38344152084e+001, +4.45010008004e-004, +3.40590771776e-001
+4.22840000000e+002, +1.23423323296e+000, +7.39648187548e+001, +4.46484499082e-004, +3.40929217078e-001
+4.25481000000e+002, +1.24091466479e+000, +7.40679260756e+001, +4.46345150882e-004, +3.40628040554e-001
+4.28139000000e+002, +1.24421128102e+000, +7.41574043571e+001, +4.44950252420e-004, +3.39664102553e-001
+4.30813000000e+002, +1.25288329605e+000, +7.42369792314e+001, +4.45445569184e-004, +3.40357231164e-001
+4.33504000000e+002, +1.25770903106e+000, +7.42912479713e+001, +4.44504127250e-004, +3.40521570399e-001
+4.36212000000e+002, +1.26882982310e+000, +7.43746669381e+001, +4.45832616080e-004, +3.41753796176e-001
+4.38937000000e+002, +1.27619863752e+000, +7.43375467854e+001, +4.45557093672e-004, +3.44534735571e-001
+4.41678000000e+002, +1.28368624747e+000, +7.45428688438e+001, +4.45834581609e-004, +3.42124606404e-001
+4.44437000000e+002, +1.28973327770e+000, +7.48055475096e+001, +4.45713705679e-004, +3.38033600771e-001
+4.47214000000e+002, +1.29735265322e+000, +7.46974962256e+001, +4.45333820573e-004, +3.42391084960e-001
+4.50007000000e+002, +1.30455089669e+000, +7.49286855070e+001, +4.45513087187e-004, +3.39210766758e-001
+4.52818000000e+002, +1.31270166971e+000, +7.49592827853e+001, +4.45577702853e-004, +3.40653190725e-001
