!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 28 21:05:58 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+4.55647000000e+002, +4.10578330993e-001, +3.99026161057e+001, +9.19970531893e-005, +3.14969362130e-001
+4.58493000000e+002, +4.12754951573e-001, +3.97985785379e+001, +9.17109495086e-005, +3.17119383276e-001
+4.61357000000e+002, +4.12664642638e-001, +4.04787021160e+001, +9.24135397890e-005, +3.13892256429e-001
+4.64239000000e+002, +4.13481143900e-001, +4.03958043435e+001, +9.18654496470e-005, +3.14901353717e-001
+4.67138000000e+002, +4.13743738029e-001, +4.03497329813e+001, +9.12669701877e-005, +3.15316844287e-001
+4.70056000000e+002, +4.15440751677e-001, +4.09914130219e+001, +9.22672669522e-005, +3.13577959684e-001
+4.72993000000e+002, +4.15285938191e-001, +4.12141429018e+001, +9.20694996283e-005, +3.12399800059e-001
+4.75947000000e+002, +4.19039322797e-001, +4.13392148863e+001, +9.25549098721e-005, +3.14619849821e-001
+4.78920000000e+002, +4.19511101189e-001, +4.15614874511e+001, +9.24892826033e-005, +3.13896745504e-001
+4.81912000000e+002, +4.21328631424e-001, +4.16217280073e+001, +9.24226909544e-005, +3.14962642289e-001
+4.84922000000e+002, +4.22512108410e-001, +4.19799038165e+001, +9.27532345068e-005, +3.14086828776e-001
+4.87951000000e+002, +4.24700039209e-001, +4.17798944301e+001, +9.22947555183e-005, +3.16703000672e-001
+4.90999000000e+002, +4.23483252608e-001, +4.20469986477e+001, +9.19352331329e-005, +3.14476842537e-001
+4.94066000000e+002, +4.24276487767e-001, +4.22969970318e+001, +9.19776376946e-005, +3.13823048599e-001
+4.97152000000e+002, +4.25824692457e-001, +4.25582209357e+001, +9.21990061127e-005, +3.13658404952e-001
+5.00258000000e+002, +4.29307104534e-001, +4.26974947121e+001, +9.26201635601e-005, +3.15516786817e-001
+5.03383000000e+002, +4.28666484456e-001, +4.30402041598e+001, +9.25019765887e-005, +3.13301602593e-001
+5.06527000000e+002, +4.29484862342e-001, +4.30457002286e+001, +9.21127815019e-005, +3.13871614874e-001
+5.09691000000e+002, +4.35779164866e-001, +4.30349711085e+001, +9.28639270069e-005, +3.18527246261e-001
+5.12875000000e+002, +4.35893302890e-001, +4.35452544455e+001, +9.31884711279e-005, +3.15948741269e-001
+5.16078000000e+002, +4.33796863417e-001, +4.37739445920e+001, +9.25509950001e-005, +3.13233829984e-001
+5.19302000000e+002, +4.36995283337e-001, +4.37808921975e+001, +9.26662830753e-005, +3.15506667555e-001
+5.22546000000e+002, +4.35515884669e-001, +4.38220271124e+001, +9.18479746132e-005, +3.14222133992e-001
+5.25810000000e+002, +4.40299546495e-001, +4.39756110771e+001, +9.25378248412e-005, +3.16855152727e-001
+5.29094000000e+002, +4.39286163309e-001, +4.40520288836e+001, +9.18785442965e-005, +3.15718788114e-001
+5.32399000000e+002, +4.42150983131e-001, +4.44600355239e+001, +9.25777926398e-005, +3.15580474837e-001
+5.35725000000e+002, +4.43076157016e-001, +4.48957499978e+001, +9.29073257908e-005, +3.13871691368e-001
+5.39071000000e+002, +4.44566100689e-001, +4.48816679972e+001, +9.26182801653e-005, +3.15004267107e-001
+5.42439000000e+002, +4.44939832446e-001, +4.48775569160e+001, +9.21139541124e-005, +3.15291607691e-001
+5.45827000000e+002, +4.47586288035e-001, +4.51210963063e+001, +9.24789412703e-005, +3.15821679429e-001
+5.49237000000e+002, +4.45745131196e-001, +4.55950436097e+001, +9.22774929607e-005, +3.11899075931e-001
+5.52667000000e+002, +4.50419554532e-001, +4.56207470309e+001, +9.27071875222e-005, +3.15025499917e-001
+5.56120000000e+002, +4.50915553301e-001, +4.56648851010e+001, +9.23025163469e-005, +3.15124039460e-001
+5.59593000000e+002, +4.53838923845e-001, +4.57343160371e+001, +9.24336040527e-005, +3.16773447416e-001
+5.63089000000e+002, +4.54054348139e-001, +4.58457153367e+001, +9.20773129619e-005, +3.16291021556e-001
+5.66606000000e+002, +4.55238626479e-001, +4.63746644944e+001, +9.25628578009e-005, +3.14087199745e-001
+5.70146000000e+002, +4.52891762264e-001, +4.61313593524e+001, +9.11426983519e-005, +3.13857319802e-001
+5.73707000000e+002, +4.57134639171e-001, +4.65561093640e+001, +9.20745322704e-005, +3.14345842260e-001
+5.77291000000e+002, +4.60140231447e-001, +4.64832932796e+001, +9.19935866269e-005, +3.16836944543e-001
+5.80897000000e+002, +4.59400635107e-001, +4.70393250281e+001, +9.21123420274e-005, +3.13079802705e-001
+5.84525000000e+002, +4.60853664754e-001, +4.71873880883e+001, +9.20508365501e-005, +3.13197439098e-001
+5.88176000000e+002, +4.61775093845e-001, +4.70782554465e+001, +9.15004396386e-005, +3.14468298749e-001
+5.91851000000e+002, +4.65902047149e-001, +4.75149363318e+001, +9.23925523373e-005, +3.14669303937e-001
+5.95548000000e+002, +4.64788281996e-001, +4.78653686317e+001, +9.21108868923e-005, +3.11814824723e-001
+5.99268000000e+002, +4.68246292174e-001, +4.80902536443e+001, +9.25468945920e-005, +3.12769398900e-001
+6.03011000000e+002, +4.70692712447e-001, +4.81940801230e+001, +9.26031826909e-005, +3.13768229120e-001
+6.06778000000e+002, +4.69914759826e-001, +4.81219197834e+001, +9.17726278278e-005, +3.13690542285e-001
+6.10568000000e+002, +4.72979360083e-001, +4.86407919550e+001, +9.25393096532e-005, +3.12534191591e-001
+6.14382000000e+002, +4.77239757275e-001, +4.87641801766e+001, +9.29689269182e-005, +3.14577225492e-001
+6.18219000000e+002, +4.76333240927e-001, +4.87329291100e+001, +9.21723115404e-005, +3.14175016364e-001
+6.22081000000e+002, +4.78356349785e-001, +4.84896641495e+001, +9.16455863943e-005, +3.17033131972e-001
+6.25967000000e+002, +4.81764119872e-001, +4.90973888904e+001, +9.25813716718e-005, +3.15447226433e-001
+6.29877000000e+002, +4.81090804654e-001, +4.89914834947e+001, +9.17307989155e-005, +3.15677931836e-001
+6.33812000000e+002, +4.85914337910e-001, +4.94657162986e+001, +9.27348177026e-005, +3.15797152515e-001
+6.37771000000e+002, +4.86665960701e-001, +4.94793201652e+001, +9.23204524051e-005, +3.16197805314e-001
+6.41755000000e+002, +4.88855543313e-001, +4.98498101199e+001, +9.26675300562e-005, +3.15210846149e-001
+6.45763000000e+002, +4.88529959945e-001, +4.99010992502e+001, +9.21005035192e-005, +3.14666521604e-001
+6.49797000000e+002, +4.90256624797e-001, +5.02118910313e+001, +9.22704205121e-005, +3.13739843693e-001
+6.53856000000e+002, +4.94258725460e-001, +5.03099249003e+001, +9.25777751990e-005, +3.15650689257e-001
+6.57940000000e+002, +4.93871584828e-001, +5.02091456069e+001, +9.17967167226e-005, +3.16071422201e-001
+6.62050000000e+002, +4.96580121042e-001, +5.08311363566e+001, +9.25511125241e-005, +3.13644016705e-001
+6.66186000000e+002, +5.01057969075e-001, +5.08800723995e+001, +9.28704390678e-005, +3.16140360997e-001
+6.70347000000e+002, +5.02059312799e-001, +5.09836154879e+001, +9.26141797797e-005, +3.16067725553e-001
+6.74534000000e+002, +5.03001523604e-001, +5.12069081080e+001, +9.25025096209e-005, +3.15135405396e-001
+6.78748000000e+002, +5.06280185968e-001, +5.14496153671e+001, +9.28416417078e-005, +3.15515130270e-001
+6.82987000000e+002, +5.06276739550e-001, +5.16057978555e+001, +9.24648603782e-005, +3.14432521978e-001
+6.87254000000e+002, +5.07357091374e-001, +5.17488326490e+001, +9.22687368780e-005, +3.14109823129e-001
+6.91547000000e+002, +5.11448679029e-001, +5.18417953986e+001, +9.25535478165e-005, +3.15990881286e-001
+6.95866000000e+002, +5.11857359736e-001, +5.20372432642e+001, +9.22987924237e-005, +3.14868606685e-001
+7.00213000000e+002, +5.14723952196e-001, +5.18612255858e+001, +9.20179603259e-005, +3.17877188484e-001
+7.04587000000e+002, +5.16212624610e-001, +5.24510068858e+001, +9.24475856928e-005, +3.14600413285e-001
+7.08988000000e+002, +5.18444834206e-001, +5.25641274576e+001, +9.24108578452e-005, +3.15148667954e-001
+7.13417000000e+002, +5.19900962209e-001, +5.25246621265e+001, +9.20465108079e-005, +3.16318083813e-001
+7.17873000000e+002, +5.21519662839e-001, +5.28824082778e+001, +9.21974087829e-005, +3.14712523885e-001
+7.22357000000e+002, +5.24842267954e-001, +5.28737313563e+001, +9.21982725878e-005, +3.16780935048e-001
+7.26870000000e+002, +5.27829737729e-001, +5.31412687596e+001, +9.24720947186e-005, +3.16615541405e-001
+7.31410000000e+002, +5.28259582258e-001, +5.35253992087e+001, +9.24331465647e-005, +3.14032560887e-001
+7.35979000000e+002, +5.29379409599e-001, +5.35162299545e+001, +9.20431515971e-005, +3.14766380467e-001
+7.40576000000e+002, +5.31703534846e-001, +5.39514542528e+001, +9.23868385061e-005, +3.12891849085e-001
+7.45202000000e+002, +5.36662946629e-001, +5.42039435217e+001, +9.29660365088e-005, +3.13895150394e-001
+7.49857000000e+002, +5.37768753794e-001, +5.41569911054e+001, +9.25245472281e-005, +3.14899276948e-001
+7.54541000000e+002, +5.38698142987e-001, +5.42001299657e+001, +9.21591595479e-005, +3.15114622166e-001
+7.59254000000e+002, +5.42681815615e-001, +5.46058444526e+001, +9.27332528956e-005, +3.14320234324e-001
+7.63997000000e+002, +5.42949934214e-001, +5.47168671690e+001, +9.23298520792e-005, +3.13617295957e-001
+7.68769000000e+002, +5.46177467577e-001, +5.46651161164e+001, +9.22431430784e-005, +3.15884148839e-001
+7.73571000000e+002, +5.50385622057e-001, +5.47540809389e+001, +9.24784126047e-005, +3.17620399920e-001
+7.78403000000e+002, +5.50683928033e-001, +5.53399981535e+001, +9.26138037024e-005, +3.13176949139e-001
+7.83266000000e+002, +5.52223307225e-001, +5.50767983423e+001, +9.20019713665e-005, +3.16135663101e-001
+7.88158000000e+002, +5.53236399102e-001, +5.54974110170e+001, +9.20656908982e-005, +3.13377148703e-001
+7.93082000000e+002, +5.56885399826e-001, +5.53880201347e+001, +9.19765264535e-005, +3.16319728530e-001
+7.98036000000e+002, +5.58538251878e-001, +5.60376856727e+001, +9.23883735868e-005, +3.12025993681e-001
+8.03020000000e+002, +5.65767387297e-001, +5.58842918049e+001, +9.28352739978e-005, +3.17319688209e-001
+8.08037000000e+002, +5.62394613059e-001, +5.57791487155e+001, +9.15947125584e-005, +3.16281920325e-001
+8.13084000000e+002, +5.69160113951e-001, +5.60128408787e+001, +9.23759724526e-005, +3.18164538569e-001
+8.18163000000e+002, +5.69038164151e-001, +5.64202641464e+001, +9.22205356310e-005, +3.14733261829e-001
+8.23273000000e+002, +5.69979825672e-001, +5.67989150308e+001, +9.22005499657e-005, +3.12109022064e-001
+8.28416000000e+002, +5.73619202742e-001, +5.67579300145e+001, +9.21700122520e-005, +3.14445128005e-001
+8.33591000000e+002, +5.78705509217e-001, +5.69172970100e+001, +9.25781271659e-005, +3.15885845155e-001
+8.38798000000e+002, +5.80572693050e-001, +5.69980527534e+001, +9.23849370593e-005, +3.16219099147e-001
+8.44037000000e+002, +5.84022860757e-001, +5.71854193753e+001, +9.25527612465e-005, +3.16494895179e-001
+8.49310000000e+002, +5.86099084394e-001, +5.71261526847e+001, +9.22435101934e-005, +3.18129395159e-001
+8.54615000000e+002, +5.86655940093e-001, +5.72985077867e+001, +9.19359813183e-005, +3.16948050328e-001
+8.59953000000e+002, +5.90230882446e-001, +5.77051795593e+001, +9.23386288194e-005, +3.15346156720e-001
+8.65325000000e+002, +5.92912774947e-001, +5.78838307983e+001, +9.23635682693e-005, +3.15214737181e-001
+8.70730000000e+002, +5.95178464688e-001, +5.79020671529e+001, +9.21593878768e-005, +3.16258800053e-001
+8.76169000000e+002, +6.01690472219e-001, +5.80937029072e+001, +9.27830995093e-005, +3.18012450711e-001
+8.81642000000e+002, +6.01113084186e-001, +5.80580910129e+001, +9.20829785889e-005, +3.18024391491e-001
+8.87149000000e+002, +6.02080506085e-001, +5.84706341557e+001, +9.20677300364e-005, +3.14849270673e-001
+8.92691000000e+002, +6.05374417195e-001, +5.85998155217e+001, +9.21237393950e-005, +3.15407565930e-001
+8.98267000000e+002, +6.10467245838e-001, +5.90029857888e+001, +9.27163330094e-005, +3.14386605967e-001
+9.03878000000e+002, +6.12954162748e-001, +5.89786257016e+001, +9.24925004706e-005, +3.15890713068e-001
+9.09524000000e+002, +6.14981296011e-001, +5.92967765410e+001, +9.25288597006e-005, +3.14004094713e-001
+9.15205000000e+002, +6.18580701701e-001, +5.93028592971e+001, +9.24985287729e-005, +3.15785452598e-001
+9.20922000000e+002, +6.20819910388e-001, +5.92343040002e+001, +9.21914627758e-005, +3.17567076656e-001
+9.26675000000e+002, +6.24090861706e-001, +5.96637114899e+001, +9.25101668849e-005, +3.15212291058e-001
+9.32463000000e+002, +6.26266121953e-001, +5.98670051535e+001, +9.24473561820e-005, +3.14391146702e-001
+9.38288000000e+002, +6.27160053742e-001, +5.96681303308e+001, +9.18186521911e-005, +3.16720714484e-001
+9.44149000000e+002, +6.30369892045e-001, +5.99717229989e+001, +9.19987381111e-005, +3.15454331956e-001
+9.50046000000e+002, +6.38122963910e-001, +5.99788659132e+001, +9.25588555369e-005, +3.19265303272e-001
+9.55981000000e+002, +6.37132169506e-001, +6.01707897953e+001, +9.20186555179e-005, +3.16919923573e-001
+9.61952000000e+002, +6.41439780735e-001, +6.05299287990e+001, +9.23948292029e-005, +3.15568395987e-001
+9.67961000000e+002, +6.43078770196e-001, +6.07371804032e+001, +9.22434335459e-005, +3.14347478407e-001
+9.74008000000e+002, +6.46890452761e-001, +6.07483359111e+001, +9.22241652942e-005, +3.16100808616e-001
+9.80092000000e+002, +6.51433369190e-001, +6.08501941360e+001, +9.23870674777e-005, +3.17309771552e-001
+9.86214000000e+002, +6.50294248039e-001, +6.11721402821e+001, +9.19388025485e-005, +3.13558695725e-001
+9.92374000000e+002, +6.55749894496e-001, +6.10818061949e+001, +9.20545756075e-005, +3.17094652081e-001
+9.98573000000e+002, +6.57607406537e-001, +6.12119161025e+001, +9.18571091869e-005, +3.16684928365e-001
+1.00481100000e+003, +6.62616780836e-001, +6.16790732169e+001, +9.23912673638e-005, +3.14351870674e-001
+1.01108700000e+003, +6.65665889040e-001, +6.17539976277e+001, +9.23052136702e-005, +3.15031843598e-001
+1.01740300000e+003, +6.66551854634e-001, +6.17851005693e+001, +9.18810512811e-005, +3.15132336957e-001
+1.02375800000e+003, +6.76128720385e-001, +6.17913905586e+001, +9.26280840310e-005, +3.19594678321e-001
+1.03015300000e+003, +6.74006897461e-001, +6.21496096480e+001, +9.20701266083e-005, +3.14872047382e-001
+1.03658800000e+003, +6.77926108779e-001, +6.19712389545e+001, +9.18787876925e-005, +3.18567458391e-001
+1.04306300000e+003, +6.80593868697e-001, +6.25920525000e+001, +9.21911132348e-005, +3.13292963279e-001
+1.04957800000e+003, +6.86737550224e-001, +6.22837410752e+001, +9.21866160952e-005, +3.19397017482e-001
+1.05613500000e+003, +6.90034361414e-001, +6.28221681557e+001, +9.25044977910e-005, +3.15175796806e-001
+1.06273200000e+003, +6.90438460951e-001, +6.31735140457e+001, +9.22719848079e-005, +3.11588045929e-001
+1.06937000000e+003, +6.97148393272e-001, +6.27833021228e+001, +9.22693403941e-005, +3.18845776387e-001
+1.07605000000e+003, +6.98917502924e-001, +6.29296430521e+001, +9.20496920185e-005, +3.18066367132e-001
+1.08277100000e+003, +7.03230838146e-001, +6.31035588877e+001, +9.21852362298e-005, +3.18127084884e-001
+1.08953500000e+003, +7.07972869693e-001, +6.32451462418e+001, +9.23460307582e-005, +3.18711040444e-001
+1.09634100000e+003, +7.11551102596e-001, +6.36279008589e+001, +9.25451717949e-005, +3.16070251951e-001
+1.10318900000e+003, +7.14582971322e-001, +6.35557984285e+001, +9.23048817660e-005, +3.18222415765e-001
+1.11008000000e+003, +7.17717708263e-001, +6.38421594767e+001, +9.23621708713e-005, +3.16402629974e-001
+1.11701400000e+003, +7.21392978749e-001, +6.39667678652e+001, +9.23571803167e-005, +3.16613883313e-001
+1.12399200000e+003, +7.24375097337e-001, +6.40347453732e+001, +9.22165696936e-005, +3.17150264759e-001
+1.13101300000e+003, +7.29943241465e-001, +6.42472450115e+001, +9.25147260863e-005, +3.17151992051e-001
+1.13807700000e+003, +7.29848930880e-001, +6.44378585642e+001, +9.20756364094e-005, +3.14922342015e-001
+1.14518600000e+003, +7.35233187380e-001, +6.44918195489e+001, +9.22205846580e-005, +3.16620790229e-001
+1.15234000000e+003, +7.40671362156e-001, +6.46137460440e+001, +9.24194723922e-005, +3.17539440216e-001
+1.15953800000e+003, +7.42925909524e-001, +6.47536586751e+001, +9.22318166051e-005, +3.16866060866e-001
+1.16678100000e+003, +7.47521095214e-001, +6.48259567990e+001, +9.22810105199e-005, +3.17972549401e-001
+1.17406900000e+003, +7.50200551365e-001, +6.50326825227e+001, +9.21923813465e-005, +3.16660567281e-001
+1.18140300000e+003, +7.55856261338e-001, +6.52308510098e+001, +9.24588861409e-005, +3.16675978655e-001
+1.18878300000e+003, +7.57141814876e-001, +6.52589268637e+001, +9.20619750305e-005, +3.16877660457e-001
+1.19620800000e+003, +7.60498466752e-001, +6.52604604876e+001, +9.18972760946e-005, +3.18263992800e-001
+1.20368000000e+003, +7.63136613938e-001, +6.53171370412e+001, +9.16853486603e-005, +3.18682280275e-001
+1.21119900000e+003, +7.73354413374e-001, +6.55774315556e+001, +9.25279843470e-005, +3.19753521110e-001
+1.21876500000e+003, +7.71712106140e-001, +6.57216307414e+001, +9.18628784057e-005, +3.17305059103e-001
+1.22637800000e+003, +7.74344393075e-001, +6.58268881616e+001, +9.16797689798e-005, +3.17090112835e-001
+1.23403900000e+003, +7.86215769210e-001, +6.61544221978e+001, +9.27432713825e-005, +3.17845810178e-001
+1.24174700000e+003, +7.83453363120e-001, +6.62935812322e+001, +9.19420692009e-005, +3.14987702424e-001
+1.24950400000e+003, +7.92170075709e-001, +6.64147517580e+001, +9.24734722690e-005, +3.16957613913e-001
+1.25730900000e+003, +7.95954240299e-001, +6.63849338928e+001, +9.23174319575e-005, +3.18851292568e-001
+1.26516200000e+003, +7.98023401863e-001, +6.65545912235e+001, +9.21015829308e-005, +3.17513653864e-001
+1.27306500000e+003, +7.98516189854e-001, +6.65430301108e+001, +9.15783341439e-005, +3.17857537178e-001
+1.28101700000e+003, +8.07076779467e-001, +6.68169670540e+001, +9.21753200167e-005, +3.17721680021e-001
+1.28901900000e+003, +8.10762596928e-001, +6.69494969054e+001, +9.21123600242e-005, +3.17447893512e-001
+1.29707100000e+003, +8.12755631672e-001, +6.71703608880e+001, +9.19154078253e-005, +3.15343019910e-001
+1.30517300000e+003, +8.18146434669e-001, +6.72140883103e+001, +9.19802154574e-005, +3.16859032890e-001
+1.31332600000e+003, +8.25728214446e-001, +6.71400782941e+001, +9.22061656827e-005, +3.20778473537e-001
+1.32153000000e+003, +8.28525620030e-001, +6.75712550420e+001, +9.22332938478e-005, +3.16110832872e-001
+1.32978500000e+003, +8.32162860789e-001, +6.75213784814e+001, +9.20300087841e-005, +3.18168052474e-001
+1.33809100000e+003, +8.38355277761e-001, +6.77197837754e+001, +9.22707908295e-005, +3.17851227770e-001
+1.34644900000e+003, +8.41465275331e-001, +6.77991933510e+001, +9.20903690983e-005, +3.17950870210e-001
+1.35486000000e+003, +8.47427422168e-001, +6.79201046320e+001, +9.22462916203e-005, +3.18547229441e-001
+1.36332300000e+003, +8.49641789081e-001, +6.80478592756e+001, +9.19961147977e-005, +3.17623275998e-001
+1.37183900000e+003, +8.56909887798e-001, +6.82276094991e+001, +9.23232459739e-005, +3.17845338464e-001
+1.38040800000e+003, +8.57482326731e-001, +6.84362561668e+001, +9.19443628602e-005, +3.15155732684e-001
+1.38903100000e+003, +8.63253480357e-001, +6.84761553652e+001, +9.20138483526e-005, +3.16717692020e-001
+1.39770800000e+003, +8.68172703153e-001, +6.86210587579e+001, +9.20551407423e-005, +3.16478950099e-001
+1.40643800000e+003, +8.73045215745e-001, +6.85429888907e+001, +9.19480224432e-005, +3.19362588287e-001
+1.41522400000e+003, +8.77766112030e-001, +6.85022775842e+001, +9.18456218167e-005, +3.21669892097e-001
+1.42406400000e+003, +8.82345745551e-001, +6.89367187381e+001, +9.20230721623e-005, +3.17114036502e-001
+1.43295900000e+003, +8.89728645726e-001, +6.90327507964e+001, +9.22764524476e-005, +3.18375380725e-001
+1.44191000000e+003, +8.92544815651e-001, +6.90883917877e+001, +9.20280760568e-005, +3.18573578376e-001
+1.45091700000e+003, +8.96222126632e-001, +6.92983542818e+001, +9.19615575943e-005, +3.16816056618e-001
+1.45998000000e+003, +9.03337086873e-001, +6.96292345358e+001, +9.23157247146e-005, +3.14446006941e-001
+1.46910000000e+003, +9.11223697229e-001, +6.93050551210e+001, +9.23476957253e-005, +3.22019446903e-001
+1.47827700000e+003, +9.14796458456e-001, +6.96612514930e+001, +9.23488388721e-005, +3.17955673502e-001
+1.48751100000e+003, +9.21464615537e-001, +6.96108598846e+001, +9.24143652124e-005, +3.21033100736e-001
+1.49680200000e+003, +9.25066724496e-001, +6.98678888287e+001, +9.23525454179e-005, +3.18394971133e-001
+1.50615200000e+003, +9.27323966218e-001, +6.98025346083e+001, +9.19646514561e-005, +3.20164795995e-001
+1.51556000000e+003, +9.36562969494e-001, +6.97590381082e+001, +9.22785294858e-005, +3.24021808330e-001
+1.52502700000e+003, +9.38143414520e-001, +7.01743792164e+001, +9.21035689088e-005, +3.18179423227e-001
+1.53455300000e+003, +9.45767915519e-001, +7.03103975318e+001, +9.23544366742e-005, +3.18652290425e-001
+1.54413900000e+003, +9.48144903200e-001, +7.02337693812e+001, +9.19676554630e-005, +3.20646789929e-001
+1.55378400000e+003, +9.52337949880e-001, +7.05558603601e+001, +9.19849625399e-005, +3.17021565995e-001
+1.56349000000e+003, +9.61246929932e-001, +7.07841559288e+001, +9.23981468165e-005, +3.16373071638e-001
+1.57325600000e+003, +9.63702450675e-001, +7.07857353660e+001, +9.20600363981e-005, +3.17156165933e-001
+1.58308400000e+003, +9.72059035693e-001, +7.08219705777e+001, +9.23021639803e-005, +3.19325760713e-001
+1.59297200000e+003, +9.75957623114e-001, +7.08492100905e+001, +9.21123318637e-005, +3.20168189275e-001
+1.60292300000e+003, +9.81688272325e-001, +7.09583845567e+001, +9.21387670604e-005, +3.20280534238e-001
+1.61293600000e+003, +9.90554963735e-001, +7.11145595237e+001, +9.24803927201e-005, +3.20619855484e-001
+1.62301100000e+003, +9.92372346340e-001, +7.14105051651e+001, +9.22363992989e-005, +3.16353945244e-001
+1.63314900000e+003, +9.96807011527e-001, +7.14579165138e+001, +9.20990453127e-005, +3.16985736231e-001
+1.64335000000e+003, +1.00198944337e+000, +7.13910070825e+001, +9.19670998937e-005, +3.19742910747e-001
+1.65361600000e+003, +1.01001445369e+000, +7.16791978315e+001, +9.22830113182e-005, +3.17485054420e-001
+1.66394500000e+003, +1.01617484593e+000, +7.17164717582e+001, +9.22893863307e-005, +3.18793860583e-001
+1.67433900000e+003, +1.01813486925e+000, +7.17667396902e+001, +9.19199772104e-005, +3.18560479071e-001
+1.68479700000e+003, +1.02455007704e+000, +7.17841847144e+001, +9.19342077128e-005, +3.20271409795e-001
+1.69532100000e+003, +1.03065349807e+000, +7.20178311549e+001, +9.20303533091e-005, +3.18184377412e-001
+1.70591100000e+003, +1.03786075510e+000, +7.20644107481e+001, +9.21228803537e-005, +3.19606771194e-001
+1.71656700000e+003, +1.04444999959e+000, +7.21926607238e+001, +9.21987713732e-005, +3.19410842332e-001
+1.72729000000e+003, +1.04989908195e+000, +7.22236046946e+001, +9.21203979896e-005, +3.20537361576e-001
+1.73807900000e+003, +1.05286076222e+000, +7.24037577222e+001, +9.18989133583e-005, +3.18287573739e-001
+1.74893600000e+003, +1.05853758725e+000, +7.24454280721e+001, +9.18420058772e-005, +3.19269798232e-001
+1.75986100000e+003, +1.06911955524e+000, +7.26116020820e+001, +9.22684774980e-005, +3.19503767950e-001
+1.77085400000e+003, +1.07459518557e+000, +7.26430063670e+001, +9.21811357571e-005, +3.20578020622e-001
+1.78191500000e+003, +1.08171912359e+000, +7.26646956108e+001, +9.22271515592e-005, +3.22312405058e-001
+1.79304600000e+003, +1.08652009978e+000, +7.28696525473e+001, +9.21636114393e-005, +3.20030727480e-001
+1.80424600000e+003, +1.09570615022e+000, +7.29438312423e+001, +9.24026447694e-005, +3.21380538866e-001
+1.81551700000e+003, +1.09794842043e+000, +7.32103232418e+001, +9.21472271598e-005, +3.17152620544e-001
+1.82685700000e+003, +1.10478442941e+000, +7.32625344961e+001, +9.21706934224e-005, +3.18163304951e-001
+1.83826900000e+003, +1.10836414933e+000, +7.30896890563e+001, +9.18115072776e-005, +3.22394731405e-001
+1.84975100000e+003, +1.11454395234e+000, +7.33347757463e+001, +9.18688094374e-005, +3.19627928696e-001
+1.86130600000e+003, +1.12659060792e+000, +7.34729785850e+001, +9.23516634303e-005, +3.20478418972e-001
+1.87293200000e+003, +1.13168137023e+000, +7.35093267057e+001, +9.22104597315e-005, +3.21238239267e-001
+1.88463200000e+003, +1.13629780430e+000, +7.36925430018e+001, +9.20984552310e-005, +3.19062906279e-001
+1.89640400000e+003, +1.14427094477e+000, +7.36215221100e+001, +9.21354773674e-005, +3.22662766214e-001
+1.90825000000e+003, +1.14716151512e+000, +7.39935706545e+001, +9.19680735442e-005, +3.16324304795e-001
+1.92017000000e+003, +1.15706445312e+000, +7.38041219762e+001, +9.20982021203e-005, +3.22730754320e-001
+1.93216400000e+003, +1.16247442269e+000, +7.38769541866e+001, +9.19883153306e-005, +3.22820403311e-001
+1.94423300000e+003, +1.16802898472e+000, +7.40331657746e+001, +9.19261528734e-005, +3.21302442673e-001
+1.95637800000e+003, +1.17795287824e+000, +7.41675715221e+001, +9.21932494299e-005, +3.21374762080e-001
+1.96859800000e+003, +1.18116435076e+000, +7.43148626336e+001, +9.19374220865e-005, +3.19328624178e-001
+1.98089500000e+003, +1.18907499565e+000, +7.41320014643e+001, +9.18957056447e-005, +3.25119279791e-001
+1.99326900000e+003, +1.19708263413e+000, +7.44990315535e+001, +9.21057684517e-005, +3.19925917021e-001
+2.00572000000e+003, +1.20171747048e+000, +7.44532222365e+001, +9.18679935469e-005, +3.22090348909e-001
+2.01824900000e+003, +1.21285453861e+000, +7.46611354678e+001, +9.22362189080e-005, +3.20833090374e-001
+2.03085600000e+003, +1.22096935420e+000, +7.47304010158e+001, +9.23074650803e-005, +3.21555979656e-001
+2.04354100000e+003, +1.22684263487e+000, +7.47350240982e+001, +9.21777835515e-005, +3.23007276150e-001
+2.05630600000e+003, +1.23218877597e+000, +7.48638106559e+001, +9.20609594499e-005, +3.21742074662e-001
+2.06915100000e+003, +1.24105233748e+000, +7.48064887895e+001, +9.21225900784e-005, +3.25254857765e-001
+2.08207600000e+003, +1.24523041828e+000, +7.50266473246e+001, +9.19541053930e-005, +3.21729910356e-001
+2.09508200000e+003, +1.25485603273e+000, +7.50727708925e+001, +9.21094546055e-005, +3.23240903202e-001
+2.10816800000e+003, +1.26285864146e+000, +7.51951837256e+001, +9.21737286207e-005, +3.22694515509e-001
+2.12133700000e+003, +1.26817387647e+000, +7.53127434063e+001, +9.20367567035e-005, +3.21536360643e-001
+2.13458800000e+003, +1.27248098059e+000, +7.53419440696e+001, +9.17883071507e-005, +3.22001027833e-001
+2.14792200000e+003, +1.28310690531e+000, +7.53076971132e+001, +9.19658266104e-005, +3.25431837636e-001
+2.16133900000e+003, +1.28850577606e+000, +7.56485519296e+001, +9.19210232906e-005, +3.19380675950e-001
+2.17483900000e+003, +1.30087925808e+000, +7.56418804174e+001, +9.22249240268e-005, +3.22594423960e-001
