!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 28 18:38:03 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+9.48690000000e+001, +2.47189660563e-001, +1.50892713942e+001, +1.07954276555e-004, +2.38666905474e-001
+9.54620000000e+001, +2.46665674610e-001, +1.53826892526e+001, +1.09088252251e-004, +2.37829022986e-001
+9.60580000000e+001, +2.45528078364e-001, +1.51445774701e+001, +1.06280441163e-004, +2.37000804730e-001
+9.66580000000e+001, +2.46866025309e-001, +1.56909821611e+001, +1.09933209901e-004, +2.37666396136e-001
+9.72620000000e+001, +2.46291082798e-001, +1.57726227491e+001, +1.09548830255e-004, +2.37017727375e-001
+9.78690000000e+001, +2.45804611179e-001, +1.57632999709e+001, +1.08591758694e-004, +2.36560440896e-001
+9.84810000000e+001, +2.47423382034e-001, +1.58137252992e+001, +1.08966259743e-004, +2.38059085147e-001
+9.90960000000e+001, +2.47114200620e-001, +1.56076378070e+001, +1.06780468326e-004, +2.38002287017e-001
+9.97150000000e+001, +2.47075088843e-001, +1.58615037562e+001, +1.07782648119e-004, +2.37667744830e-001
+1.00338000000e+002, +2.46226349141e-001, +1.60620250723e+001, +1.08059643638e-004, +2.36614348068e-001
+1.00964000000e+002, +2.48884582138e-001, +1.60177753368e+001, +1.08257813997e-004, +2.39221921083e-001
+1.01595000000e+002, +2.49729621173e-001, +1.62850897765e+001, +1.09703903477e-004, +2.39710043750e-001
+1.02230000000e+002, +2.44680927373e-001, +1.64871869651e+001, +1.08107464872e-004, +2.34620436771e-001
+1.02868000000e+002, +2.47165094970e-001, +1.62629032216e+001, +1.07091531393e-004, +2.37275231437e-001
+1.03511000000e+002, +2.49368110360e-001, +1.63417796417e+001, +1.07881494974e-004, +2.39293732666e-001
+1.04157000000e+002, +2.47975961531e-001, +1.68804418197e+001, +1.10027518494e-004, +2.37291361974e-001
+1.04808000000e+002, +2.48921487882e-001, +1.68866192184e+001, +1.09800022062e-004, +2.38188353807e-001
+1.05463000000e+002, +2.47310366458e-001, +1.67226040256e+001, +1.07389078155e-004, +2.36851376701e-001
+1.06122000000e+002, +2.48499969538e-001, +1.74632657937e+001, +1.11840412608e-004, +2.37046493393e-001
+1.06784000000e+002, +2.46539098057e-001, +1.67954119330e+001, +1.06176931217e-004, +2.36022390807e-001
+1.07451000000e+002, +2.47767950328e-001, +1.73138388452e+001, +1.09218374944e-004, +2.36541323273e-001
+1.08123000000e+002, +2.49161350757e-001, +1.70811370601e+001, +1.07727004502e-004, +2.38170785540e-001
+1.08798000000e+002, +2.50234439706e-001, +1.73478088717e+001, +1.09147137335e-004, +2.38851858327e-001
+1.09478000000e+002, +2.48570537200e-001, +1.76762391779e+001, +1.09723333910e-004, +2.36834896544e-001
+1.10161000000e+002, +2.51584625176e-001, +1.74286599082e+001, +1.08867787043e-004, +2.40034532531e-001
+1.10850000000e+002, +2.48707870644e-001, +1.79177134857e+001, +1.09858080765e-004, +2.36645373887e-001
+1.11542000000e+002, +2.48240919810e-001, +1.79348409083e+001, +1.09072290298e-004, +2.36178230195e-001
+1.12239000000e+002, +2.48791732555e-001, +1.81699072588e+001, +1.10011591110e-004, +2.36385972703e-001
+1.12940000000e+002, +2.47971502038e-001, +1.83544084550e+001, +1.10036903809e-004, +2.35356418127e-001
+1.13645000000e+002, +2.52302026025e-001, +1.85568093030e+001, +1.12448020519e-004, +2.39184485062e-001
+1.14355000000e+002, +2.50266718193e-001, +1.84336456661e+001, +1.10138317463e-004, +2.37425655565e-001
+1.15070000000e+002, +2.52552670552e-001, +1.84741434769e+001, +1.10687923446e-004, +2.39537811235e-001
+1.15788000000e+002, +2.51256421290e-001, +1.89558451840e+001, +1.12186976672e-004, +2.37630582774e-001
+1.16512000000e+002, +2.52016704587e-001, +1.84581720149e+001, +1.08994989160e-004, +2.39051716893e-001
+1.17239000000e+002, +2.53405638417e-001, +1.89042946576e+001, +1.11453489432e-004, +2.39737211108e-001
+1.17972000000e+002, +2.50477691062e-001, +1.89589889305e+001, +1.09786340402e-004, +2.36889618963e-001
+1.18709000000e+002, +2.52622455207e-001, +1.89753736061e+001, +1.10130563570e-004, +2.38894552162e-001
+1.19450000000e+002, +2.52405817539e-001, +1.89652061417e+001, +1.09297081004e-004, +2.38704247442e-001
+1.20196000000e+002, +2.51624955680e-001, +1.92488764803e+001, +1.09841401437e-004, +2.37557984609e-001
+1.20947000000e+002, +2.53422852471e-001, +1.94314331266e+001, +1.10941899935e-004, +2.38987959926e-001
+1.21703000000e+002, +2.52555890774e-001, +1.97034910969e+001, +1.11353248942e-004, +2.37768744245e-001
+1.22463000000e+002, +2.49748621302e-001, +1.95222659554e+001, +1.08465069685e-004, +2.35390997092e-001
+1.23228000000e+002, +2.51303408914e-001, +1.93789267342e+001, +1.07697115513e-004, +2.37065754548e-001
+1.23998000000e+002, +2.51189939480e-001, +2.01131853622e+001, +1.10868788783e-004, +2.35871156569e-001
+1.24772000000e+002, +2.51989590764e-001, +1.97198296086e+001, +1.08457052917e-004, +2.37211364489e-001
+1.25551000000e+002, +2.52635028183e-001, +2.00559664694e+001, +1.09826961563e-004, +2.37314756923e-001
+1.26336000000e+002, +2.53132397307e-001, +2.05892119152e+001, +1.12142536355e-004, +2.36963759471e-001
+1.27125000000e+002, +2.54024341705e-001, +2.05653226079e+001, +1.11715080416e-004, +2.37835957470e-001
+1.27919000000e+002, +2.54852649172e-001, +2.07499281409e+001, +1.12339621795e-004, +2.38321798764e-001
+1.28718000000e+002, +2.53588048203e-001, +2.04654575389e+001, +1.09631155555e-004, +2.37582369891e-001
+1.29522000000e+002, +2.53408628539e-001, +2.03921345857e+001, +1.08500115783e-004, +2.37527467144e-001
+1.30331000000e+002, +2.54867166102e-001, +2.09543485444e+001, +1.11304554779e-004, +2.38011695895e-001
+1.31145000000e+002, +2.52394437286e-001, +2.15410853090e+001, +1.12463958157e-004, +2.34765826747e-001
+1.31964000000e+002, +2.56439420511e-001, +2.08916740043e+001, +1.10289334219e-004, +2.39580145260e-001
+1.32789000000e+002, +2.54600389768e-001, +2.13410567924e+001, +1.11050762630e-004, +2.37142617026e-001
+1.33618000000e+002, +2.55706849983e-001, +2.12558090215e+001, +1.10419177598e-004, +2.38311398898e-001
+1.34453000000e+002, +2.56220783605e-001, +2.14968470075e+001, +1.11142137690e-004, +2.38397485601e-001
+1.35293000000e+002, +2.55208451321e-001, +2.18097622948e+001, +1.11539605216e-004, +2.36941278145e-001
+1.36138000000e+002, +2.54741315633e-001, +2.20130261716e+001, +1.11624588768e-004, +2.36170333377e-001
+1.36988000000e+002, +2.56232018482e-001, +2.17962421667e+001, +1.10536082626e-004, +2.37914038018e-001
+1.37844000000e+002, +2.55870899173e-001, +2.19952814934e+001, +1.10647101916e-004, +2.37247259419e-001
+1.38705000000e+002, +2.57111750815e-001, +2.22510953094e+001, +1.11713744482e-004, +2.37965478283e-001
+1.39571000000e+002, +2.56314210136e-001, +2.19961640562e+001, +1.09471500376e-004, +2.37656825124e-001
+1.40443000000e+002, +2.56376612632e-001, +2.27181707954e+001, +1.12204204350e-004, +2.36485801515e-001
+1.41320000000e+002, +2.59222136107e-001, +2.20401545814e+001, +1.09551058792e-004, +2.40278465336e-001
+1.42203000000e+002, +2.59755643605e-001, +2.26972964769e+001, +1.12178325225e-004, +2.39639204832e-001
+1.43091000000e+002, +2.58533667886e-001, +2.24446844723e+001, +1.09787009325e-004, +2.38949370011e-001
+1.43985000000e+002, +2.57999559373e-001, +2.27536614245e+001, +1.10299744283e-004, +2.37921068085e-001
+1.44885000000e+002, +2.58900629025e-001, +2.27379430897e+001, +1.09925459716e-004, +2.38779474836e-001
+1.45790000000e+002, +2.58883894653e-001, +2.29199561805e+001, +1.10063498236e-004, +2.38444963901e-001
+1.46700000000e+002, +2.59784191687e-001, +2.35077950568e+001, +1.12418628302e-004, +2.38223614766e-001
+1.47617000000e+002, +2.57171454846e-001, +2.30690126158e+001, +1.08646272844e-004, +2.36606366871e-001
+1.48539000000e+002, +2.59192868825e-001, +2.40574059634e+001, +1.13211875719e-004, +2.36678723165e-001
+1.49467000000e+002, +2.58216991985e-001, +2.40250547553e+001, +1.11943589727e-004, +2.35847010819e-001
+1.50400000000e+002, +2.60390395366e-001, +2.34073795870e+001, +1.09465875523e-004, +2.38961168388e-001
+1.51340000000e+002, +2.59907343791e-001, +2.42440082056e+001, +1.12235114724e-004, +2.36984813044e-001
+1.52285000000e+002, +2.61762564528e-001, +2.38009708054e+001, +1.10402654148e-004, +2.39500399242e-001
+1.53236000000e+002, +2.61287233950e-001, +2.42883180783e+001, +1.11626252592e-004, +2.38159958955e-001
+1.54194000000e+002, +2.61606619709e-001, +2.45987260595e+001, +1.12400091999e-004, +2.37864606319e-001
+1.55157000000e+002, +2.59417339944e-001, +2.44972535481e+001, +1.10338997809e-004, +2.36064888813e-001
+1.56126000000e+002, +2.62566638324e-001, +2.47756312319e+001, +1.12167443177e-004, +2.38398901046e-001
+1.57101000000e+002, +2.63301517598e-001, +2.47293113916e+001, +1.11587466510e-004, +2.39155263954e-001
+1.58082000000e+002, +2.60102757829e-001, +2.44578337720e+001, +1.08419552625e-004, +2.36762752508e-001
+1.59070000000e+002, +2.62815671577e-001, +2.49406748400e+001, +1.10883194111e-004, +2.38306766760e-001
+1.60064000000e+002, +2.62222439932e-001, +2.53117072007e+001, +1.11474542511e-004, +2.37047829417e-001
+1.61063000000e+002, +2.63265569364e-001, +2.55714493298e+001, +1.12288784922e-004, +2.37478107690e-001
+1.62069000000e+002, +2.62649379116e-001, +2.53540960486e+001, +1.10447183877e-004, +2.37350637671e-001
+1.63082000000e+002, +2.63557088032e-001, +2.54086552403e+001, +1.10361745677e-004, +2.38063339145e-001
+1.64101000000e+002, +2.64990588822e-001, +2.58839919131e+001, +1.12195072869e-004, +2.38406675598e-001
+1.65126000000e+002, +2.62308642743e-001, +2.61230576822e+001, +1.11318277895e-004, +2.35513934825e-001
+1.66157000000e+002, +2.63737598294e-001, +2.58992667627e+001, +1.10343434634e-004, +2.37248682403e-001
+1.67195000000e+002, +2.66067729476e-001, +2.64829750540e+001, +1.12942543161e-004, +2.38148419387e-001
+1.68239000000e+002, +2.67136483664e-001, +2.62548716943e+001, +1.11791134785e-004, +2.39577383526e-001
+1.69290000000e+002, +2.65709299246e-001, +2.62496712286e+001, +1.10483229744e-004, +2.38308102010e-001
+1.70348000000e+002, +2.66660047098e-001, +2.62843017341e+001, +1.10324943550e-004, +2.39089476103e-001
+1.71412000000e+002, +2.67395952472e-001, +2.63975771345e+001, +1.10382585232e-004, +2.39514726709e-001
+1.72483000000e+002, +2.67828307668e-001, +2.65637790081e+001, +1.10516220202e-004, +2.39555580300e-001
+1.73560000000e+002, +2.65375066508e-001, +2.69472852373e+001, +1.10278862029e-004, +2.36561660625e-001
+1.74644000000e+002, +2.68928607921e-001, +2.72489883558e+001, +1.12210753683e-004, +2.39084316383e-001
+1.75735000000e+002, +2.66601351153e-001, +2.73943265306e+001, +1.11093244290e-004, +2.36704928933e-001
+1.76833000000e+002, +2.67279024928e-001, +2.74372429564e+001, +1.10844022798e-004, +2.37214427691e-001
+1.77937000000e+002, +2.70153174839e-001, +2.76110499623e+001, +1.11990891546e-004, +2.39386567723e-001
+1.79049000000e+002, +2.69353632610e-001, +2.81890331505e+001, +1.13100486212e-004, +2.37406644885e-001
+1.80167000000e+002, +2.69659761955e-001, +2.84413118636e+001, +1.13449770646e-004, +2.37113286427e-001
+1.81293000000e+002, +2.70152978739e-001, +2.80700834749e+001, +1.11597833050e-004, +2.38375608071e-001
+1.82425000000e+002, +2.70034779225e-001, +2.87522524022e+001, +1.13323905606e-004, +2.36741609769e-001
+1.83565000000e+002, +2.68785250404e-001, +2.83459473989e+001, +1.10647355072e-004, +2.36557061149e-001
+1.84711000000e+002, +2.71322382604e-001, +2.82651285693e+001, +1.10708481312e-004, +2.38971456540e-001
+1.85865000000e+002, +2.69753545884e-001, +2.85395145639e+001, +1.10357985569e-004, +2.36975206280e-001
+1.87026000000e+002, +2.70553205827e-001, +2.87308251164e+001, +1.10672758680e-004, +2.37244772066e-001
+1.88194000000e+002, +2.73479212785e-001, +2.93116851362e+001, +1.13225661690e-004, +2.38465518111e-001
+1.89370000000e+002, +2.72778153199e-001, +2.92854108451e+001, +1.12142391292e-004, +2.37915429004e-001
+1.90553000000e+002, +2.74455024618e-001, +2.89386422815e+001, +1.10919183164e-004, +2.40186127093e-001
+1.91743000000e+002, +2.71784556455e-001, +2.92575436316e+001, +1.10255386939e-004, +2.37113453666e-001
+1.92941000000e+002, +2.73582055203e-001, +2.89755635306e+001, +1.09325159610e-004, +2.39336803736e-001
+1.94146000000e+002, +2.74508436485e-001, +2.99258715358e+001, +1.12264569994e-004, +2.37908658087e-001
+1.95359000000e+002, +2.74300879417e-001, +3.01170117634e+001, +1.12128629153e-004, +2.37270940479e-001
+1.96579000000e+002, +2.75621769228e-001, +2.95785433297e+001, +1.10150365880e-004, +2.39702697429e-001
+1.97807000000e+002, +2.76661903539e-001, +2.98401599865e+001, +1.10762452721e-004, +2.39981210511e-001
+1.99042000000e+002, +2.74650684502e-001, +3.00661959215e+001, +1.10025665609e-004, +2.37695654217e-001
+2.00286000000e+002, +2.76764601930e-001, +3.09149597857e+001, +1.12991253724e-004, +2.37444874168e-001
+2.01537000000e+002, +2.77132674607e-001, +3.09896090014e+001, +1.12683752674e-004, +2.37574948530e-001
+2.02796000000e+002, +2.76229968532e-001, +3.06250596052e+001, +1.10434732677e-004, +2.37701220239e-001
+2.04063000000e+002, +2.78070693279e-001, +3.13040058127e+001, +1.12684076134e-004, +2.37589858614e-001
+2.05337000000e+002, +2.80147690165e-001, +3.05628141125e+001, +1.10411961078e-004, +2.41227394005e-001
+2.06620000000e+002, +2.79042117297e-001, +3.16272636677e+001, +1.12712705000e-004, +2.37598085511e-001
+2.07910000000e+002, +2.79882855709e-001, +3.11664449493e+001, +1.10879997113e-004, +2.39486661748e-001
+2.09209000000e+002, +2.78323267463e-001, +3.16390231029e+001, +1.11068094505e-004, +2.36956041101e-001
+2.10516000000e+002, +2.79052393550e-001, +3.18001608934e+001, +1.11172385937e-004, +2.37164177308e-001
+2.11831000000e+002, +2.80382643139e-001, +3.18269324985e+001, +1.11092567786e-004, +2.38225682190e-001
+2.13154000000e+002, +2.84032447692e-001, +3.18358063079e+001, +1.11868088175e-004, +2.41303518677e-001
+2.14486000000e+002, +2.80261242899e-001, +3.26690094835e+001, +1.12254846717e-004, +2.35924717938e-001
+2.15825000000e+002, +2.82348255710e-001, +3.22425625065e+001, +1.11081507292e-004, +2.38809330904e-001
+2.17174000000e+002, +2.85498271132e-001, +3.29663671315e+001, +1.13849658983e-004, +2.39530231294e-001
+2.18530000000e+002, +2.84101958814e-001, +3.28974282378e+001, +1.12380896735e-004, +2.38544574559e-001
+2.19895000000e+002, +2.83213995770e-001, +3.33268646221e+001, +1.12621088973e-004, +2.36639410500e-001
+2.21269000000e+002, +2.84384976901e-001, +3.29814889040e+001, +1.11352208752e-004, +2.38555338521e-001
+2.22651000000e+002, +2.84264701812e-001, +3.34020093328e+001, +1.11862273772e-004, +2.37312291013e-001
+2.24042000000e+002, +2.86170606873e-001, +3.38140819846e+001, +1.13130773258e-004, +2.37764196112e-001
+2.25441000000e+002, +2.85141250525e-001, +3.34422728864e+001, +1.10936629058e-004, +2.37933690179e-001
+2.26849000000e+002, +2.85596503753e-001, +3.37856444632e+001, +1.11424116443e-004, +2.37366058270e-001
+2.28266000000e+002, +2.87292561596e-001, +3.39568940582e+001, +1.11887130157e-004, +2.38297125457e-001
+2.29692000000e+002, +2.87976574913e-001, +3.42074730608e+001, +1.12180018007e-004, +2.38158716716e-001
+2.31127000000e+002, +2.88322158891e-001, +3.40966199380e+001, +1.11299426954e-004, +2.38757678892e-001
+2.32571000000e+002, +2.89871880299e-001, +3.37758802994e+001, +1.10281603512e-004, +2.40946892258e-001
+2.34024000000e+002, +2.90005719908e-001, +3.48840312831e+001, +1.12797508723e-004, +2.37894970526e-001
+2.35485000000e+002, +2.88986778300e-001, +3.46539467493e+001, +1.11059535845e-004, +2.37720914362e-001
+2.36956000000e+002, +2.89194172851e-001, +3.47093896636e+001, +1.10603861662e-004, +2.37732282683e-001
+2.38437000000e+002, +2.90002112909e-001, +3.49173209337e+001, +1.10800712872e-004, +2.37795606149e-001
+2.39926000000e+002, +2.94074140846e-001, +3.50741264538e+001, +1.12096559845e-004, +2.40673010007e-001
+2.41425000000e+002, +2.92515732456e-001, +3.52612338724e+001, +1.11324989331e-004, +2.38847397067e-001
+2.42933000000e+002, +2.91489182939e-001, +3.53838187250e+001, +1.10579045001e-004, +2.37648612907e-001
+2.44450000000e+002, +2.92596427976e-001, +3.58701384217e+001, +1.11624555037e-004, +2.37104677894e-001
+2.45977000000e+002, +2.94889830378e-001, +3.62357660061e+001, +1.12785484128e-004, +2.37855624271e-001
+2.47514000000e+002, +2.94066979080e-001, +3.60870812713e+001, +1.11376190559e-004, +2.37642204651e-001
+2.49060000000e+002, +2.95984827757e-001, +3.59929758630e+001, +1.11155509060e-004, +2.39478082343e-001
+2.50615000000e+002, +2.96831767507e-001, +3.63022463769e+001, +1.11603548146e-004, +2.39218226597e-001
+2.52181000000e+002, +2.95913521296e-001, +3.67585709043e+001, +1.11762581749e-004, +2.37075349165e-001
+2.53756000000e+002, +2.97808220185e-001, +3.65816617919e+001, +1.11317477430e-004, +2.39142461616e-001
+2.55341000000e+002, +2.98809108788e-001, +3.66119335556e+001, +1.11077288871e-004, +2.39852062480e-001
+2.56936000000e+002, +2.98182517580e-001, +3.69338201248e+001, +1.10987452334e-004, +2.38346263870e-001
+2.58541000000e+002, +2.99877308165e-001, +3.74412933052e+001, +1.12227916992e-004, +2.38095588338e-001
+2.60156000000e+002, +3.00482645208e-001, +3.73542813226e+001, +1.11534585801e-004, +2.38853359583e-001
+2.61781000000e+002, +2.99439400870e-001, +3.75058899970e+001, +1.10839934147e-004, +2.37542508549e-001
+2.63416000000e+002, +3.02988409072e-001, +3.76096344325e+001, +1.11720271131e-004, +2.40023489324e-001
+2.65062000000e+002, +3.01640739409e-001, +3.76284651725e+001, +1.10579815303e-004, +2.38895368960e-001
+2.66718000000e+002, +3.01811270796e-001, +3.81291215977e+001, +1.11197505553e-004, +2.37411174455e-001
+2.68384000000e+002, +3.03787134139e-001, +3.82225093211e+001, +1.11461528103e-004, +2.38659390216e-001
+2.70060000000e+002, +3.05390580908e-001, +3.84767955048e+001, +1.11980876176e-004, +2.39078133655e-001
+2.71747000000e+002, +3.03623345527e-001, +3.84496828979e+001, +1.10575824786e-004, +2.37784003561e-001
+2.73444000000e+002, +3.07881751810e-001, +3.87510092366e+001, +1.12167347921e-004, +2.40108806329e-001
+2.75152000000e+002, +3.07259136125e-001, +3.86327467695e+001, +1.10959323069e-004, +2.40019706158e-001
+2.76871000000e+002, +3.06466062148e-001, +3.90308156922e+001, +1.10939228567e-004, +2.38065098292e-001
+2.78601000000e+002, +3.07617305376e-001, +3.96367923644e+001, +1.12102040535e-004, +2.36897244578e-001
+2.80341000000e+002, +3.08996082131e-001, +3.93848018553e+001, +1.11310357666e-004, +2.38823663125e-001
+2.82092000000e+002, +3.09468699874e-001, +3.95454900270e+001, +1.11166662019e-004, +2.38637295098e-001
+2.83854000000e+002, +3.10109557622e-001, +3.95856383871e+001, +1.10799307788e-004, +2.38993061125e-001
+2.85627000000e+002, +3.10526058392e-001, +3.99783335203e+001, +1.11170772867e-004, +2.37952224357e-001
+2.87411000000e+002, +3.11537001172e-001, +4.03525422362e+001, +1.11701423915e-004, +2.37414522851e-001
+2.89207000000e+002, +3.12206064597e-001, +4.03279173432e+001, +1.11189867650e-004, +2.38011258418e-001
+2.91013000000e+002, +3.13199719464e-001, +4.08156099737e+001, +1.11958989451e-004, +2.37034873995e-001
+2.92831000000e+002, +3.15504095282e-001, +4.09489599040e+001, +1.12384274607e-004, +2.38298258553e-001
+2.94660000000e+002, +3.15214606582e-001, +4.12836320113e+001, +1.12333437959e-004, +2.36868851125e-001
+2.96501000000e+002, +3.18611493310e-001, +4.11772189508e+001, +1.12600104775e-004, +2.39811462401e-001
+2.98353000000e+002, +3.17026007263e-001, +4.08858079226e+001, +1.10695460016e-004, +2.39676614795e-001
+3.00217000000e+002, +3.16766816975e-001, +4.15311315367e+001, +1.11341143201e-004, +2.37130238158e-001
+3.02092000000e+002, +3.19042332019e-001, +4.17299234073e+001, +1.11880839029e-004, +2.38098311239e-001
+3.03979000000e+002, +3.17946321232e-001, +4.15483246562e+001, +1.10410047033e-004, +2.37949940888e-001
+3.05878000000e+002, +3.19953673596e-001, +4.20691162458e+001, +1.11545234764e-004, +2.37513484965e-001
+3.07788000000e+002, +3.20720313555e-001, +4.23183879988e+001, +1.11653201624e-004, +2.37145431889e-001
+3.09711000000e+002, +3.22643687865e-001, +4.22390852148e+001, +1.11455586329e-004, +2.38868028012e-001
+3.11646000000e+002, +3.24839512384e-001, +4.29817432039e+001, +1.13099922836e-004, +2.37643159529e-001
+3.13592000000e+002, +3.24198806946e-001, +4.28140745494e+001, +1.11823657464e-004, +2.37820229804e-001
+3.15551000000e+002, +3.24061750151e-001, +4.29313593692e+001, +1.11327655779e-004, +2.37268360974e-001
+3.17522000000e+002, +3.25424603775e-001, +4.30158635836e+001, +1.11277903612e-004, +2.37939030792e-001
+3.19506000000e+002, +3.27356589146e-001, +4.31488625400e+001, +1.11519907749e-004, +2.38832593438e-001
+3.21501000000e+002, +3.29032174092e-001, +4.33733375280e+001, +1.11859896397e-004, +2.39171620760e-001
+3.23510000000e+002, +3.29203084391e-001, +4.34775627079e+001, +1.11436954013e-004, +2.38884202879e-001
+3.25530000000e+002, +3.30031609838e-001, +4.35191773601e+001, +1.11109190378e-004, +2.39320419424e-001
+3.27564000000e+002, +3.30542840092e-001, +4.41475676845e+001, +1.11860897503e-004, +2.37180451231e-001
+3.29610000000e+002, +3.33119437585e-001, +4.37589412938e+001, +1.11247663252e-004, +2.40597525565e-001
+3.31669000000e+002, +3.31633537166e-001, +4.39911695330e+001, +1.10528848096e-004, +2.38592704679e-001
+3.33741000000e+002, +3.33576005391e-001, +4.44799096747e+001, +1.11458233346e-004, +2.38005203503e-001
+3.35825000000e+002, +3.35622940058e-001, +4.45270100724e+001, +1.11539523659e-004, +2.39272289976e-001
+3.37923000000e+002, +3.36724839448e-001, +4.48825983664e+001, +1.11910496196e-004, +2.38587795666e-001
+3.40034000000e+002, +3.36676267418e-001, +4.49920593146e+001, +1.11412801678e-004, +2.38099063309e-001
+3.42158000000e+002, +3.39690858866e-001, +4.52487873482e+001, +1.12212155763e-004, +2.39152472213e-001
+3.44295000000e+002, +3.36890245802e-001, +4.53694072033e+001, +1.10826836578e-004, +2.36676560755e-001
+3.46446000000e+002, +3.39142930956e-001, +4.54907007116e+001, +1.11106668133e-004, +2.37747679244e-001
+3.48610000000e+002, +3.39649832120e-001, +4.54383944875e+001, +1.10482723914e-004, +2.38324053900e-001
+3.50788000000e+002, +3.41391080160e-001, +4.62206363063e+001, +1.11833126832e-004, +2.36202743271e-001
+3.52979000000e+002, +3.43700269546e-001, +4.61708099953e+001, +1.11797424179e-004, +2.38016146292e-001
+3.55184000000e+002, +3.44452006620e-001, +4.63469427613e+001, +1.11674436317e-004, +2.37771723336e-001
+3.57402000000e+002, +3.46723134525e-001, +4.65154684882e+001, +1.12026151213e-004, +2.38600547375e-001
+3.59635000000e+002, +3.46993383556e-001, +4.69454171875e+001, +1.12207183047e-004, +2.36890569718e-001
+3.61881000000e+002, +3.50137137094e-001, +4.67960237538e+001, +1.12246565015e-004, +2.39703076524e-001
+3.64142000000e+002, +3.49079766241e-001, +4.71556115199e+001, +1.11866081235e-004, +2.37377571009e-001
+3.66416000000e+002, +3.52946106371e-001, +4.70628457020e+001, +1.12234218816e-004, +2.40425389089e-001
+3.68705000000e+002, +3.53190476430e-001, +4.73715662502e+001, +1.12172630648e-004, +2.39195136343e-001
+3.71008000000e+002, +3.53453095701e-001, +4.70862800527e+001, +1.11046544282e-004, +2.40664891968e-001
+3.73326000000e+002, +3.54924767135e-001, +4.76486534554e+001, +1.11822422884e-004, +2.39103969333e-001
+3.75658000000e+002, +3.55646395301e-001, +4.79435848357e+001, +1.11875231556e-004, +2.38234007371e-001
+3.78004000000e+002, +3.58015554120e-001, +4.78391376518e+001, +1.11737283354e-004, +2.40305196492e-001
+3.80366000000e+002, +3.60143034344e-001, +4.80517468984e+001, +1.12077844214e-004, +2.40740910041e-001
+3.82741000000e+002, +3.59236915960e-001, +4.85530798160e+001, +1.11971597082e-004, +2.37788225462e-001
+3.85132000000e+002, +3.60499921935e-001, +4.83694696918e+001, +1.11351092596e-004, +2.39488961350e-001
+3.87538000000e+002, +3.59036673023e-001, +4.87542170705e+001, +1.10865902249e-004, +2.36709459266e-001
+3.89959000000e+002, +3.60323011538e-001, +4.90131055170e+001, +1.11009303687e-004, +2.36330957027e-001
+3.92395000000e+002, +3.65003196581e-001, +4.93479807737e+001, +1.12318697184e-004, +2.37786185685e-001
+3.94846000000e+002, +3.66682270430e-001, +4.95572364520e+001, +1.12485872149e-004, +2.37862427439e-001
+3.97312000000e+002, +3.66302098448e-001, +4.96675820038e+001, +1.11854911788e-004, +2.37078481628e-001
+3.99794000000e+002, +3.67226982282e-001, +4.94914090171e+001, +1.11149709984e-004, +2.38536714002e-001
+4.02291000000e+002, +3.70976113361e-001, +4.97681044505e+001, +1.12046613745e-004, +2.39607083212e-001
+4.04804000000e+002, +3.69573371934e-001, +4.98611086970e+001, +1.11082184654e-004, +2.38242774730e-001
+4.07333000000e+002, +3.72417102925e-001, +5.02835039335e+001, +1.11930448780e-004, +2.37970547400e-001
+4.09877000000e+002, +3.74334783829e-001, +5.06562378438e+001, +1.12410361741e-004, +2.37317675035e-001
+4.12437000000e+002, +3.74059383343e-001, +5.06315553773e+001, +1.11591009589e-004, +2.37267676415e-001
+4.15014000000e+002, +3.76522323767e-001, +5.05226580830e+001, +1.11454007542e-004, +2.39382736881e-001
+4.17606000000e+002, +3.77788997956e-001, +5.07046981067e+001, +1.11425128938e-004, +2.39260352579e-001
+4.20215000000e+002, +3.79144501010e-001, +5.10676326773e+001, +1.11704474350e-004, +2.38255390099e-001
+4.22840000000e+002, +3.79296711413e-001, +5.10120052541e+001, +1.10968422537e-004, +2.38637386225e-001
+4.25481000000e+002, +3.84128367011e-001, +5.12389297590e+001, +1.12041589369e-004, +2.40492838432e-001
+4.28139000000e+002, +3.82440296040e-001, +5.14790567635e+001, +1.11228744890e-004, +2.38184069005e-001
+4.30813000000e+002, +3.83580539344e-001, +5.19293490302e+001, +1.11558100589e-004, +2.36528302419e-001
+4.33504000000e+002, +3.86277783050e-001, +5.18960012822e+001, +1.11594260558e-004, +2.38368464023e-001
+4.36212000000e+002, +3.87300526469e-001, +5.19307758858e+001, +1.11248021389e-004, +2.38814574945e-001
+4.38937000000e+002, +3.89636463922e-001, +5.19062473067e+001, +1.11186877393e-004, +2.40386242589e-001
+4.41678000000e+002, +3.91371557893e-001, +5.24116057428e+001, +1.11752008117e-004, +2.38730649197e-001
+4.44437000000e+002, +3.92045294154e-001, +5.26253245458e+001, +1.11568114271e-004, +2.37981158158e-001
+4.47214000000e+002, +3.93922938092e-001, +5.24544390677e+001, +1.11152044299e-004, +2.40053527172e-001
+4.50007000000e+002, +3.95653973321e-001, +5.29263903824e+001, +1.11646214267e-004, +2.38516261800e-001
+4.52818000000e+002, +3.95726724143e-001, +5.30745625256e+001, +1.11190007357e-004, +2.37742801955e-001
