!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 03:08:47 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+9.48690000000e+001, +1.39889491994e+001, +8.33270782757e+001, +2.33092790296e-002, +1.62553473458e+000
+9.54620000000e+001, +1.40723650620e+001, +8.33608927580e+001, +2.33042185476e-002, +1.62697860286e+000
+9.60580000000e+001, +1.41458328190e+001, +8.33934267086e+001, +2.32820701823e-002, +1.62749383843e+000
+9.66580000000e+001, +1.42296817258e+001, +8.33960268602e+001, +2.32748171020e-002, +1.63649927497e+000
+9.72620000000e+001, +1.43158230626e+001, +8.34062146657e+001, +2.32707807791e-002, +1.64387740528e+000
+9.78690000000e+001, +1.44008546688e+001, +8.34370113574e+001, +2.32652575958e-002, +1.64595198482e+000
+9.84810000000e+001, +1.44853540339e+001, +8.34588244755e+001, +2.32573593628e-002, +1.65013116624e+000
+9.90960000000e+001, +1.45747603686e+001, +8.34537126417e+001, +2.32554417165e-002, +1.66160795107e+000
+9.97150000000e+001, +1.46564874657e+001, +8.35067912573e+001, +2.32431337834e-002, +1.65743540866e+000
+1.00338000000e+002, +1.47372022439e+001, +8.35124805612e+001, +2.32262867779e-002, +1.66510909290e+000
+1.00964000000e+002, +1.48312599561e+001, +8.35414336674e+001, +2.32309291010e-002, +1.66828951311e+000
+1.01595000000e+002, +1.49189883593e+001, +8.35472560581e+001, +2.32234701605e-002, +1.67665116156e+000
+1.02230000000e+002, +1.49998315545e+001, +8.36020687907e+001, +2.32067799509e-002, +1.67147697881e+000
+1.02868000000e+002, +1.50838954708e+001, +8.35940343806e+001, +2.31917354244e-002, +1.68294645554e+000
+1.03511000000e+002, +1.51775560333e+001, +8.36293998302e+001, +2.31923834836e-002, +1.68408631159e+000
+1.04157000000e+002, +1.52680318669e+001, +8.35981732762e+001, +2.31845219898e-002, +1.70239495524e+000
+1.04808000000e+002, +1.53529918501e+001, +8.36347883017e+001, +2.31703816185e-002, +1.70211750524e+000
+1.05463000000e+002, +1.54433368839e+001, +8.36529853427e+001, +2.31627963961e-002, +1.70725902730e+000
+1.06122000000e+002, +1.55318255215e+001, +8.36775638386e+001, +2.31519579333e-002, +1.71041934128e+000
+1.06784000000e+002, +1.56245201421e+001, +8.37027363085e+001, +2.31468687512e-002, +1.71380426876e+000
+1.07451000000e+002, +1.57199459305e+001, +8.36975258704e+001, +2.31434431872e-002, +1.72569215019e+000
+1.08123000000e+002, +1.58061034123e+001, +8.37256604090e+001, +2.31269103838e-002, +1.72743554533e+000
+1.08798000000e+002, +1.58991201604e+001, +8.37393591548e+001, +2.31192887529e-002, +1.73382269412e+000
+1.09478000000e+002, +1.59968242820e+001, +8.37299924965e+001, +2.31164645864e-002, +1.74707699935e+000
+1.10161000000e+002, +1.60817070459e+001, +8.37921105944e+001, +2.30977802853e-002, +1.73901541949e+000
+1.10850000000e+002, +1.61834281956e+001, +8.37828589882e+001, +2.30989991656e-002, +1.75261297071e+000
+1.11542000000e+002, +1.62691973093e+001, +8.38148972626e+001, +2.30787573282e-002, +1.75285741638e+000
+1.12239000000e+002, +1.63728992050e+001, +8.38068546846e+001, +2.30812811133e-002, +1.76631520812e+000
+1.12940000000e+002, +1.64700588128e+001, +8.38500670894e+001, +2.30760194076e-002, +1.76444711994e+000
+1.13645000000e+002, +1.65631267730e+001, +8.38613316096e+001, +2.30629423582e-002, +1.77117989181e+000
+1.14355000000e+002, +1.66555294380e+001, +8.38856495518e+001, +2.30486657516e-002, +1.77403227973e+000
+1.15070000000e+002, +1.67551070838e+001, +8.39018885854e+001, +2.30430927801e-002, +1.77991673808e+000
+1.15788000000e+002, +1.68548923316e+001, +8.39281908351e+001, +2.30377126620e-002, +1.78282322714e+000
+1.16512000000e+002, +1.69472284629e+001, +8.39489396705e+001, +2.30208658773e-002, +1.78648718361e+000
+1.17239000000e+002, +1.70443134968e+001, +8.39647325900e+001, +2.30098458335e-002, +1.79204941409e+000
+1.17972000000e+002, +1.71479112387e+001, +8.39640997039e+001, +2.30058391074e-002, +1.80313010818e+000
+1.18709000000e+002, +1.72406973816e+001, +8.39912336346e+001, +2.29878669025e-002, +1.80476699153e+000
+1.19450000000e+002, +1.73491938659e+001, +8.40018452277e+001, +2.29894772638e-002, +1.81292889764e+000
+1.20196000000e+002, +1.74424471295e+001, +8.40304183799e+001, +2.29707964037e-002, +1.81402245539e+000
+1.20947000000e+002, +1.75426998434e+001, +8.40365162932e+001, +2.29596263126e-002, +1.82259185145e+000
+1.21703000000e+002, +1.76492581070e+001, +8.40777066067e+001, +2.29573182330e-002, +1.82104270369e+000
+1.22463000000e+002, +1.77510868533e+001, +8.40850102338e+001, +2.29467813637e-002, +1.82929863858e+000
+1.23228000000e+002, +1.78456509920e+001, +8.40913582970e+001, +2.29260745772e-002, +1.83707704855e+000
+1.23998000000e+002, +1.79647483296e+001, +8.41177422073e+001, +2.29368520463e-002, +1.84110847033e+000
+1.24772000000e+002, +1.80596836013e+001, +8.41421180249e+001, +2.29160284621e-002, +1.84319487300e+000
+1.25551000000e+002, +1.81604295066e+001, +8.41618345321e+001, +2.29016935299e-002, +1.84726032516e+000
+1.26336000000e+002, +1.82758834699e+001, +8.41725986764e+001, +2.29045230096e-002, +1.85558847455e+000
+1.27125000000e+002, +1.83697014671e+001, +8.41815999159e+001, +2.28795819296e-002, +1.86224299825e+000
+1.27919000000e+002, +1.84858425396e+001, +8.41839505073e+001, +2.28814193698e-002, +1.87326240470e+000
+1.28718000000e+002, +1.85947228484e+001, +8.42140909321e+001, +2.28745418155e-002, +1.87456413329e+000
+1.29522000000e+002, +1.86975944074e+001, +8.42328939241e+001, +2.28590716093e-002, +1.87882987382e+000
+1.30331000000e+002, +1.88014173670e+001, +8.42672308603e+001, +2.28447003341e-002, +1.87805167686e+000
+1.31145000000e+002, +1.89173398999e+001, +8.42943492338e+001, +2.28439667354e-002, +1.88072194337e+000
+1.31964000000e+002, +1.90222939623e+001, +8.43201359604e+001, +2.28291683953e-002, +1.88263724143e+000
+1.32789000000e+002, +1.91388514746e+001, +8.43333862802e+001, +2.28268730299e-002, +1.88976853952e+000
+1.33618000000e+002, +1.92524350770e+001, +8.43479757106e+001, +2.28204555980e-002, +1.89610535251e+000
+1.34453000000e+002, +1.93562970512e+001, +8.43611396480e+001, +2.28015964427e-002, +1.90190873963e+000
+1.35293000000e+002, +1.94633505141e+001, +8.43563932763e+001, +2.27851659883e-002, +1.91403211770e+000
+1.36138000000e+002, +1.95837655264e+001, +8.43727693336e+001, +2.27844737833e-002, +1.92030346538e+000
+1.36988000000e+002, +1.96999986508e+001, +8.43966444820e+001, +2.27784218963e-002, +1.92353121125e+000
+1.37844000000e+002, +1.98081290476e+001, +8.44221024657e+001, +2.27622107312e-002, +1.92532979635e+000
+1.38705000000e+002, +1.99231047727e+001, +8.44324399894e+001, +2.27526191627e-002, +1.93292770501e+000
+1.39571000000e+002, +2.00378544116e+001, +8.44509062060e+001, +2.27423921394e-002, +1.93763288578e+000
+1.40443000000e+002, +2.01574938632e+001, +8.44692698690e+001, +2.27368374063e-002, +1.94277142660e+000
+1.41320000000e+002, +2.02787642190e+001, +8.44740324016e+001, +2.27318597896e-002, +1.95278164781e+000
+1.42203000000e+002, +2.03923012396e+001, +8.45211261856e+001, +2.27189877875e-002, +1.94703086176e+000
+1.43091000000e+002, +2.05144902366e+001, +8.45094832389e+001, +2.27128396947e-002, +1.96284692920e+000
+1.43985000000e+002, +2.06248178437e+001, +8.45433714231e+001, +2.26944942918e-002, +1.96126004496e+000
+1.44885000000e+002, +2.07462441222e+001, +8.45512313428e+001, +2.26865984749e-002, +1.96997361905e+000
+1.45790000000e+002, +2.08612429649e+001, +8.45751677823e+001, +2.26716453478e-002, +1.97221742397e+000
+1.46700000000e+002, +2.09842757875e+001, +8.45891940172e+001, +2.26644168293e-002, +1.97873483527e+000
+1.47617000000e+002, +2.11079111531e+001, +8.46092841482e+001, +2.26570809659e-002, +1.98302476580e+000
+1.48539000000e+002, +2.12258644771e+001, +8.46305245296e+001, +2.26430605445e-002, +1.98627205319e+000
+1.49467000000e+002, +2.13474478925e+001, +8.46325982602e+001, +2.26314488517e-002, +1.99688032694e+000
+1.50400000000e+002, +2.14724630000e+001, +8.46514114105e+001, +2.26234646248e-002, +2.00155476694e+000
+1.51340000000e+002, +2.15925889552e+001, +8.46821388157e+001, +2.26098571489e-002, +2.00122244891e+000
+1.52285000000e+002, +2.17240468868e+001, +8.46919938366e+001, +2.26067109342e-002, +2.00968556106e+000
+1.53236000000e+002, +2.18487037606e+001, +8.47109002085e+001, +2.25960193182e-002, +2.01403873918e+000
+1.54194000000e+002, +2.19720115824e+001, +8.47363745960e+001, +2.25832917302e-002, +2.01567777209e+000
+1.55157000000e+002, +2.20964431114e+001, +8.47442304593e+001, +2.25705103198e-002, +2.02407602305e+000
+1.56126000000e+002, +2.22258290227e+001, +8.47652564565e+001, +2.25625275283e-002, +2.02780589548e+000
+1.57101000000e+002, +2.23559219965e+001, +8.47730749806e+001, +2.25540258983e-002, +2.03663715555e+000
+1.58082000000e+002, +2.24795909077e+001, +8.47888653744e+001, +2.25386216367e-002, +2.04173389890e+000
+1.59070000000e+002, +2.26050726199e+001, +8.48156099703e+001, +2.25246181761e-002, +2.04262268013e+000
+1.60064000000e+002, +2.27434356318e+001, +8.48297317579e+001, +2.25222572876e-002, +2.04954259208e+000
+1.61063000000e+002, +2.28763257393e+001, +8.48314433314e+001, +2.25134044070e-002, +2.06083749301e+000
+1.62069000000e+002, +2.30058651640e+001, +8.48650676792e+001, +2.25015420077e-002, +2.05906060557e+000
+1.63082000000e+002, +2.31464470266e+001, +8.48732183026e+001, +2.24987048294e-002, +2.06836339117e+000
+1.64101000000e+002, +2.32779435880e+001, +8.48949230290e+001, +2.24867827141e-002, +2.07133090904e+000
+1.65126000000e+002, +2.34038828199e+001, +8.48990984604e+001, +2.24682485828e-002, +2.08083850527e+000
+1.66157000000e+002, +2.35319679714e+001, +8.49201788448e+001, +2.24517710887e-002, +2.08360276764e+000
+1.67195000000e+002, +2.36738176462e+001, +8.49155680643e+001, +2.24467207433e-002, +2.09806025485e+000
+1.68239000000e+002, +2.38072501187e+001, +8.49405140826e+001, +2.24340265721e-002, +2.09956067248e+000
+1.69290000000e+002, +2.39466282027e+001, +8.49603225374e+001, +2.24259581252e-002, +2.10360565842e+000
+1.70348000000e+002, +2.40793282687e+001, +8.49895983545e+001, +2.24111829530e-002, +2.10300650346e+000
+1.71412000000e+002, +2.42223884099e+001, +8.49800258465e+001, +2.24040651436e-002, +2.11953227321e+000
+1.72483000000e+002, +2.43769390044e+001, +8.50045389419e+001, +2.24078526342e-002, +2.12266643825e+000
+1.73560000000e+002, +2.45155602155e+001, +8.50114958237e+001, +2.23956748101e-002, +2.13177173266e+000
+1.74644000000e+002, +2.46603690813e+001, +8.50110995594e+001, +2.23881193054e-002, +2.14453362067e+000
+1.75735000000e+002, +2.48140648038e+001, +8.50046223996e+001, +2.23875757307e-002, +2.16069395758e+000
+1.76833000000e+002, +2.49617546142e+001, +8.50114630052e+001, +2.23812194376e-002, +2.17058519605e+000
+1.77937000000e+002, +2.51071732162e+001, +8.50190983243e+001, +2.23721927888e-002, +2.17989711498e+000
+1.79049000000e+002, +2.52064575482e+001, +8.51275486470e+001, +2.23248100904e-002, +2.14098245956e+000
+1.80167000000e+002, +2.53534538126e+001, +8.51737572695e+001, +2.23171871951e-002, +2.13309382762e+000
+1.81293000000e+002, +2.54966482051e+001, +8.51871259304e+001, +2.23042781959e-002, +2.13921335467e+000
+1.82425000000e+002, +2.56435651292e+001, +8.51892391739e+001, +2.22936672198e-002, +2.15059746183e+000
+1.83565000000e+002, +2.57888342723e+001, +8.52137768053e+001, +2.22815249916e-002, +2.15177477821e+000
+1.84711000000e+002, +2.59425558242e+001, +8.52130216182e+001, +2.22752506686e-002, +2.16494177630e+000
+1.85865000000e+002, +2.60755699308e+001, +8.52430802193e+001, +2.22514241903e-002, +2.16240959776e+000
+1.87026000000e+002, +2.62340141503e+001, +8.52578350757e+001, +2.22481382568e-002, +2.16881654290e+000
+1.88194000000e+002, +2.63836982603e+001, +8.52650002793e+001, +2.22364427215e-002, +2.17790304432e+000
+1.89370000000e+002, +2.65463869553e+001, +8.52983926025e+001, +2.22356866910e-002, +2.17591359389e+000
+1.90553000000e+002, +2.66923155428e+001, +8.53109688566e+001, +2.22195159513e-002, +2.18203562254e+000
+1.91743000000e+002, +2.68362586815e+001, +8.53354230195e+001, +2.22014709402e-002, +2.18238691322e+000
+1.92941000000e+002, +2.69948552124e+001, +8.53441597738e+001, +2.21942857564e-002, +2.19118164596e+000
+1.94146000000e+002, +2.71447669411e+001, +8.53558221359e+001, +2.21793878863e-002, +2.19784299315e+000
+1.95359000000e+002, +2.72956764769e+001, +8.53606176329e+001, +2.21643641021e-002, +2.20778467691e+000
+1.96579000000e+002, +2.74590053954e+001, +8.53825403455e+001, +2.21592966305e-002, +2.21052318096e+000
+1.97807000000e+002, +2.76211815967e+001, +8.54226361068e+001, +2.21530397126e-002, +2.20431160334e+000
+1.99042000000e+002, +2.77793702287e+001, +8.54363016120e+001, +2.21420934137e-002, +2.21033133124e+000
+2.00286000000e+002, +2.79354323855e+001, +8.54242112338e+001, +2.21278128443e-002, +2.22862489542e+000
+2.01537000000e+002, +2.80887859252e+001, +8.54604311426e+001, +2.21122913841e-002, +2.22315872598e+000
+2.02796000000e+002, +2.82613180803e+001, +8.54567361936e+001, +2.21098794069e-002, +2.23863104689e+000
+2.04063000000e+002, +2.84250514070e+001, +8.54687936134e+001, +2.21002705182e-002, +2.24563759603e+000
+2.05337000000e+002, +2.85748079898e+001, +8.54867957938e+001, +2.20794117506e-002, +2.24851849665e+000
+2.06620000000e+002, +2.87538942198e+001, +8.54992133465e+001, +2.20802061138e-002, +2.25639810412e+000
+2.07910000000e+002, +2.89200039377e+001, +8.55122851133e+001, +2.20703676071e-002, +2.26285551839e+000
+2.09209000000e+002, +2.90734267117e+001, +8.55448757642e+001, +2.20506692142e-002, +2.25837309278e+000
+2.10516000000e+002, +2.92461402687e+001, +8.55577666714e+001, +2.20443331942e-002, +2.26522895178e+000
+2.11831000000e+002, +2.94109908185e+001, +8.55564958381e+001, +2.20309339369e-002, +2.27864765942e+000
+2.13154000000e+002, +2.95789919344e+001, +8.55905961552e+001, +2.20202710139e-002, +2.27411191785e+000
+2.14486000000e+002, +2.97490761219e+001, +8.56090148919e+001, +2.20098992022e-002, +2.27765326860e+000
+2.15825000000e+002, +2.99190301460e+001, +8.56245313874e+001, +2.19987648606e-002, +2.28258652247e+000
+2.17174000000e+002, +3.00915096228e+001, +8.56176652665e+001, +2.19879477365e-002, +2.29934088144e+000
+2.18530000000e+002, +3.02647765455e+001, +8.56496652085e+001, +2.19782686087e-002, +2.29572653623e+000
+2.19895000000e+002, +3.04250313541e+001, +8.56619875000e+001, +2.19578516289e-002, +2.30135807485e+000
+2.21269000000e+002, +3.06058832423e+001, +8.56659010160e+001, +2.19513259937e-002, +2.31295325061e+000
+2.22651000000e+002, +3.07783625436e+001, +8.57053623185e+001, +2.19391522527e-002, +2.30484998512e+000
+2.24042000000e+002, +3.09603271367e+001, +8.57066868509e+001, +2.19318786862e-002, +2.31776276161e+000
+2.25441000000e+002, +3.11409748301e+001, +8.57299106840e+001, +2.19236174698e-002, +2.31869925634e+000
+2.26849000000e+002, +3.13073525297e+001, +8.57286796961e+001, +2.19039123069e-002, +2.33175819570e+000
+2.28266000000e+002, +3.15026084490e+001, +8.57656532619e+001, +2.19047522174e-002, +2.32602778589e+000
+2.29692000000e+002, +3.16814835608e+001, +8.57857270591e+001, +2.18929324816e-002, +2.32816564008e+000
+2.31127000000e+002, +3.18511721460e+001, +8.57859414058e+001, +2.18735439711e-002, +2.34051664850e+000
+2.32571000000e+002, +3.20371344005e+001, +8.57788359672e+001, +2.18644495204e-002, +2.35814396654e+000
+2.34024000000e+002, +3.22224902013e+001, +8.58138049224e+001, +2.18553934251e-002, +2.35217414032e+000
+2.35485000000e+002, +3.24094791099e+001, +8.58174672431e+001, +2.18459411846e-002, +2.36375786064e+000
+2.36956000000e+002, +3.25804138182e+001, +8.58571604377e+001, +2.18259291544e-002, +2.35371342275e+000
+2.38437000000e+002, +3.27848202696e+001, +8.58498652902e+001, +2.18262439248e-002, +2.37264377860e+000
+2.39926000000e+002, +3.29611293955e+001, +8.58735775509e+001, +2.18080895140e-002, +2.37179767477e+000
+2.41425000000e+002, +3.31551395043e+001, +8.58794741404e+001, +2.18004115481e-002, +2.38235481551e+000
+2.42933000000e+002, +3.33347245283e+001, +8.58892245939e+001, +2.17827018940e-002, +2.38960066381e+000
+2.44450000000e+002, +3.35367666140e+001, +8.59056170577e+001, +2.17791762729e-002, +2.39451369128e+000
+2.45977000000e+002, +3.37337518611e+001, +8.59121956955e+001, +2.17712825991e-002, +2.40471496833e+000
+2.47514000000e+002, +3.39258633051e+001, +8.59355801404e+001, +2.17599373155e-002, +2.40459833126e+000
+2.49060000000e+002, +3.41156176373e+001, +8.59437909131e+001, +2.17460395286e-002, +2.41317107608e+000
+2.50615000000e+002, +3.43119399355e+001, +8.59746176551e+001, +2.17363008728e-002, +2.40864305228e+000
+2.52181000000e+002, +3.45087208677e+001, +8.59715322122e+001, +2.17251246909e-002, +2.42431050348e+000
+2.53756000000e+002, +3.47046042924e+001, +8.60157272225e+001, +2.17140092295e-002, +2.41136780238e+000
+2.55341000000e+002, +3.49056745070e+001, +8.59966019951e+001, +2.17037410605e-002, +2.43696184924e+000
+2.56936000000e+002, +3.51059289407e+001, +8.60321654297e+001, +2.16936891221e-002, +2.42920522315e+000
+2.58541000000e+002, +3.53073422303e+001, +8.60501983212e+001, +2.16831794388e-002, +2.43205642289e+000
+2.60156000000e+002, +3.55087829888e+001, +8.60582358486e+001, +2.16717261609e-002, +2.44096274550e+000
+2.61781000000e+002, +3.57084315014e+001, +8.60709497927e+001, +2.16586231403e-002, +2.44678206077e+000
+2.63416000000e+002, +3.59241643101e+001, +8.60783375357e+001, +2.16544201421e-002, +2.45694310548e+000
+2.65062000000e+002, +3.61271225457e+001, +8.60899921614e+001, +2.16418301354e-002, +2.46349240528e+000
+2.66718000000e+002, +3.63242513581e+001, +8.61064401438e+001, +2.16252397970e-002, +2.46653104552e+000
+2.68384000000e+002, +3.65287640055e+001, +8.61044099270e+001, +2.16119470190e-002, +2.48170946824e+000
+2.70060000000e+002, +3.67285800974e+001, +8.61413537000e+001, +2.15962522687e-002, +2.47165663577e+000
+2.71747000000e+002, +3.69611063331e+001, +8.61279335323e+001, +2.15977170374e-002, +2.49594209498e+000
+2.73444000000e+002, +3.71645277513e+001, +8.61620704795e+001, +2.15826763999e-002, +2.48758631137e+000
+2.75152000000e+002, +3.73877873883e+001, +8.61728914258e+001, +2.15778248717e-002, +2.49548475750e+000
+2.76871000000e+002, +3.75815291835e+001, +8.61702305702e+001, +2.15549094153e-002, +2.51015766224e+000
+2.78601000000e+002, +3.78061751926e+001, +8.62098335455e+001, +2.15500998232e-002, +2.49908832906e+000
+2.80341000000e+002, +3.80272038350e+001, +8.62242820979e+001, +2.15419111615e-002, +2.50413029893e+000
+2.82092000000e+002, +3.82440625450e+001, +8.62393388465e+001, +2.15306540402e-002, +2.50838224336e+000
+2.83854000000e+002, +3.84562539460e+001, +8.62417943122e+001, +2.15157829365e-002, +2.52065508982e+000
+2.85627000000e+002, +3.86763147977e+001, +8.62677569828e+001, +2.15052207969e-002, +2.51759107856e+000
+2.87411000000e+002, +3.89009710795e+001, +8.62648040759e+001, +2.14958030418e-002, +2.53421544659e+000
+2.89207000000e+002, +3.91196740294e+001, +8.62799349192e+001, +2.14827817457e-002, +2.53815392987e+000
+2.91013000000e+002, +3.93460220187e+001, +8.62852311577e+001, +2.14731193687e-002, +2.54921042152e+000
+2.92831000000e+002, +3.95801084521e+001, +8.62942267144e+001, +2.14669847913e-002, +2.55817563763e+000
+2.94660000000e+002, +3.98155734920e+001, +8.63204482191e+001, +2.14612857833e-002, +2.55521058680e+000
+2.96501000000e+002, +4.00300477419e+001, +8.63139862591e+001, +2.14427627127e-002, +2.57348008543e+000
+2.98353000000e+002, +4.02596113166e+001, +8.63323392454e+001, +2.14323060453e-002, +2.57536901578e+000
+3.00217000000e+002, +4.04990011895e+001, +8.63471753422e+001, +2.14262396989e-002, +2.58021718919e+000
+3.02092000000e+002, +4.07383137466e+001, +8.63622905016e+001, +2.14194369626e-002, +2.58473854241e+000
+3.03979000000e+002, +4.09677267317e+001, +8.63723032593e+001, +2.14065820059e-002, +2.59214923703e+000
+3.05878000000e+002, +4.12044426318e+001, +8.63678263058e+001, +2.13964978359e-002, +2.61034010828e+000
+3.07788000000e+002, +4.14426134666e+001, +8.63909908249e+001, +2.13871765202e-002, +2.60870676631e+000
+3.09711000000e+002, +4.16723994715e+001, +8.64034782347e+001, +2.13725252623e-002, +2.61410680831e+000
+3.11646000000e+002, +4.19184329105e+001, +8.64290177219e+001, +2.13658201180e-002, +2.61089194475e+000
+3.13592000000e+002, +4.21491774949e+001, +8.64198804929e+001, +2.13499020914e-002, +2.63197252848e+000
+3.15551000000e+002, +4.23963805362e+001, +8.64470066490e+001, +2.13424265191e-002, +2.62737563185e+000
+3.17522000000e+002, +4.26325551647e+001, +8.64621373196e+001, +2.13284463704e-002, +2.63077491596e+000
+3.19506000000e+002, +4.28838327318e+001, +8.64753834508e+001, +2.13212396240e-002, +2.63638535291e+000
+3.21501000000e+002, +4.31369120376e+001, +8.64872088440e+001, +2.13142527938e-002, +2.64305767210e+000
+3.23510000000e+002, +4.33808704084e+001, +8.64804021526e+001, +2.13015285853e-002, +2.66314924556e+000
+3.25530000000e+002, +4.36370953474e+001, +8.64922894428e+001, +2.12946529365e-002, +2.66984240814e+000
+3.27564000000e+002, +4.38716864918e+001, +8.64861511809e+001, +2.12760527906e-002, +2.68888664538e+000
+3.29610000000e+002, +4.41440192644e+001, +8.65228282406e+001, +2.12760680447e-002, +2.67737228582e+000
+3.31669000000e+002, +4.43861795109e+001, +8.65327423355e+001, +2.12601987752e-002, +2.68439330910e+000
+3.33741000000e+002, +4.46453655643e+001, +8.65509990758e+001, +2.12519908239e-002, +2.68586849159e+000
+3.35825000000e+002, +4.48989189421e+001, +8.65727144357e+001, +2.12405397799e-002, +2.68413601636e+000
+3.37923000000e+002, +4.51668574920e+001, +8.65616103452e+001, +2.12343886818e-002, +2.70889161535e+000
+3.40034000000e+002, +4.54254740675e+001, +8.65666063561e+001, +2.12235015337e-002, +2.72044836004e+000
+3.42158000000e+002, +4.57108893142e+001, +8.65613149851e+001, +2.12241583295e-002, +2.74175525204e+000
+3.44295000000e+002, +4.59585536375e+001, +8.65661124412e+001, +2.12068090117e-002, +2.75276898990e+000
+3.46446000000e+002, +4.62260065569e+001, +8.65673948515e+001, +2.11978149534e-002, +2.76775576978e+000
+3.48610000000e+002, +4.65299482618e+001, +8.65544346742e+001, +2.12044541252e-002, +2.79646012227e+000
+3.50788000000e+002, +4.68031365423e+001, +8.65513147053e+001, +2.11964520833e-002, +2.81542279215e+000
+3.52979000000e+002, +4.70841305206e+001, +8.65422639527e+001, +2.11911482716e-002, +2.83975002619e+000
+3.55184000000e+002, +4.73660476777e+001, +8.65609881444e+001, +2.11861044895e-002, +2.84130194458e+000
+3.57402000000e+002, +4.76515725779e+001, +8.65902489125e+001, +2.11821913403e-002, +2.83413740286e+000
+3.59635000000e+002, +4.78062696023e+001, +8.66967712461e+001, +2.11213117846e-002, +2.75461091811e+000
+3.61881000000e+002, +4.80787062840e+001, +8.66892159504e+001, +2.11096807032e-002, +2.77663812851e+000
+3.64142000000e+002, +4.83777443202e+001, +8.67128046261e+001, +2.11095911102e-002, +2.77402403858e+000
+3.66416000000e+002, +4.86396322919e+001, +8.67211653176e+001, +2.10923256705e-002, +2.78195500963e+000
+3.68705000000e+002, +4.89267455955e+001, +8.67318005771e+001, +2.10853360769e-002, +2.78930954305e+000
+3.71008000000e+002, +4.92050247381e+001, +8.67473055498e+001, +2.10739575379e-002, +2.79188025586e+000
+3.73326000000e+002, +4.95013615371e+001, +8.67463894506e+001, +2.10692187956e-002, +2.80948452773e+000
+3.75658000000e+002, +4.97798041641e+001, +8.67853336072e+001, +2.10570121534e-002, +2.79150610413e+000
+3.78004000000e+002, +5.00534510330e+001, +8.67851763766e+001, +2.10413582012e-002, +2.80698856183e+000
+3.80366000000e+002, +5.03566200247e+001, +8.67940566101e+001, +2.10375323776e-002, +2.81619773516e+000
+3.82741000000e+002, +5.06376806850e+001, +8.67899217024e+001, +2.10235947508e-002, +2.83556475460e+000
+3.85132000000e+002, +5.09307894934e+001, +8.68011454573e+001, +2.10142417630e-002, +2.84201669867e+000
+3.87538000000e+002, +5.12293831017e+001, +8.68178851123e+001, +2.10065545567e-002, +2.84373459821e+000
+3.89959000000e+002, +5.15393552436e+001, +8.68389014588e+001, +2.10028801491e-002, +2.84206519275e+000
+3.92395000000e+002, +5.18250510292e+001, +8.68444459794e+001, +2.09883072596e-002, +2.85281198464e+000
+3.94846000000e+002, +5.21316957143e+001, +8.68533148026e+001, +2.09816167408e-002, +2.86163457225e+000
+3.97312000000e+002, +5.24069747844e+001, +8.68827055518e+001, +2.09620831398e-002, +2.84990249763e+000
+3.99794000000e+002, +5.27214513645e+001, +8.68811001527e+001, +2.09569198899e-002, +2.86847884309e+000
+4.02291000000e+002, +5.30361079780e+001, +8.68667372199e+001, +2.09508550175e-002, +2.89887407300e+000
+4.04804000000e+002, +5.33404712871e+001, +8.69099093873e+001, +2.09411373316e-002, +2.87537751674e+000
+4.07333000000e+002, +5.36287961061e+001, +8.68928607535e+001, +2.09232752362e-002, +2.90685416225e+000
+4.09877000000e+002, +5.39512300193e+001, +8.69136149954e+001, +2.09188366516e-002, +2.90481691466e+000
+4.12437000000e+002, +5.42757018121e+001, +8.69219724268e+001, +2.09141860291e-002, +2.91438151706e+000
+4.15014000000e+002, +5.45655975561e+001, +8.69146470438e+001, +2.08951896358e-002, +2.93691395907e+000
+4.17606000000e+002, +5.49059257130e+001, +8.69437769376e+001, +2.08955824981e-002, +2.92735684809e+000
+4.20215000000e+002, +5.52207258516e+001, +8.69478567159e+001, +2.08849867462e-002, +2.94021425153e+000
+4.22840000000e+002, +5.55328300948e+001, +8.69672366858e+001, +2.08730154388e-002, +2.93807498042e+000
+4.25481000000e+002, +5.58455199677e+001, +8.69800309202e+001, +2.08605015766e-002, +2.94216546364e+000
+4.28139000000e+002, +5.61871652286e+001, +8.69855787784e+001, +2.08579262022e-002, +2.95473173200e+000
+4.30813000000e+002, +5.64790973374e+001, +8.70047305737e+001, +2.08365284266e-002, +2.95123080246e+000
+4.33504000000e+002, +5.68219051195e+001, +8.70044255032e+001, +2.08328638755e-002, +2.96944584464e+000
+4.36212000000e+002, +5.71460657890e+001, +8.70190726274e+001, +2.08219221542e-002, +2.97179711266e+000
+4.38937000000e+002, +5.74987429198e+001, +8.70157335294e+001, +2.08202974816e-002, +2.99348395531e+000
+4.41678000000e+002, +5.78246875685e+001, +8.70235848114e+001, +2.08085298259e-002, +3.00254015593e+000
+4.44437000000e+002, +5.81398226408e+001, +8.70398219130e+001, +2.07923581337e-002, +3.00244931774e+000
+4.47214000000e+002, +5.84860950805e+001, +8.70437572837e+001, +2.07863879508e-002, +3.01631970025e+000
+4.50007000000e+002, +5.88325325646e+001, +8.70583907466e+001, +2.07800114073e-002, +3.01918056204e+000
+4.52818000000e+002, +5.91674257983e+001, +8.70692276052e+001, +2.07687669441e-002, +3.02519051669e+000
