!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 02:13:13 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+9.48690000000e+001, +1.69711718849e+001, +8.08589341152e+001, +2.81097422905e-002, +2.69613778876e+000
+9.54620000000e+001, +1.70720784505e+001, +8.08949409575e+001, +2.81040592346e-002, +2.70157536105e+000
+9.60580000000e+001, +1.71602029431e+001, +8.09557228418e+001, +2.80786128739e-002, +2.69754419764e+000
+9.66580000000e+001, +1.72535124127e+001, +8.09553821482e+001, +2.80560207740e-002, +2.71231354809e+000
+9.72620000000e+001, +1.73578272313e+001, +8.09980420308e+001, +2.80536822390e-002, +2.71594828191e+000
+9.78690000000e+001, +1.74524550990e+001, +8.10305484157e+001, +2.80341923182e-002, +2.72097451799e+000
+9.84810000000e+001, +1.75602435655e+001, +8.10390575611e+001, +2.80327000890e-002, +2.73520352756e+000
+9.90960000000e+001, +1.76478198695e+001, +8.11087684414e+001, +2.80030138063e-002, +2.72763272517e+000
+9.97150000000e+001, +1.77444207788e+001, +8.11297408536e+001, +2.79831119367e-002, +2.73614602225e+000
+1.00338000000e+002, +1.78288972654e+001, +8.11688353403e+001, +2.79447263567e-002, +2.73715179717e+000
+1.00964000000e+002, +1.79398915692e+001, +8.12109433989e+001, +2.79475378431e-002, +2.74116311030e+000
+1.01595000000e+002, +1.80387334727e+001, +8.12372154237e+001, +2.79289582592e-002, +2.74809134058e+000
+1.02230000000e+002, +1.81446602688e+001, +8.12819374214e+001, +2.79218138386e-002, +2.75023037320e+000
+1.02868000000e+002, +1.82328389588e+001, +8.13137848743e+001, +2.78858633818e-002, +2.75357790499e+000
+1.03511000000e+002, +1.83378962056e+001, +8.13372717219e+001, +2.78740620366e-002, +2.76201282967e+000
+1.04157000000e+002, +1.84273041561e+001, +8.13890125364e+001, +2.78400601330e-002, +2.75902722933e+000
+1.04808000000e+002, +1.85258504988e+001, +8.14074890061e+001, +2.78164519219e-002, +2.76787514596e+000
+1.05463000000e+002, +1.86362450829e+001, +8.14443837405e+001, +2.78111193540e-002, +2.77250236620e+000
+1.06122000000e+002, +1.87347490499e+001, +8.14986121539e+001, +2.77884466522e-002, +2.76962104145e+000
+1.06784000000e+002, +1.88445924345e+001, +8.15339420118e+001, +2.77806450479e-002, +2.77436671045e+000
+1.07451000000e+002, +1.89555802613e+001, +8.15577339164e+001, +2.77725135713e-002, +2.78292100741e+000
+1.08123000000e+002, +1.90418777678e+001, +8.15951966338e+001, +2.77282398999e-002, +2.78327440612e+000
+1.08798000000e+002, +1.91543485634e+001, +8.16294905261e+001, +2.77214165795e-002, +2.78837176775e+000
+1.09478000000e+002, +1.92510823715e+001, +8.16667865462e+001, +2.76910067127e-002, +2.79005530814e+000
+1.10161000000e+002, +1.93560699740e+001, +8.16970166425e+001, +2.76715357741e-002, +2.79516602662e+000
+1.10850000000e+002, +1.94694433325e+001, +8.17408635076e+001, +2.76636931875e-002, +2.79679394224e+000
+1.11542000000e+002, +1.95831822029e+001, +8.17437149112e+001, +2.76528753740e-002, +2.81216810040e+000
+1.12239000000e+002, +1.96877490248e+001, +8.18021257533e+001, +2.76319636689e-002, +2.80731967346e+000
+1.12940000000e+002, +1.97996489515e+001, +8.18261184356e+001, +2.76181981494e-002, +2.81506907814e+000
+1.13645000000e+002, +1.99086115400e+001, +8.18378823317e+001, +2.75987283989e-002, +2.82651498642e+000
+1.14355000000e+002, +2.00116505025e+001, +8.19092530803e+001, +2.75742324115e-002, +2.81646659801e+000
+1.15070000000e+002, +2.01234251340e+001, +8.19462545199e+001, +2.75584791884e-002, +2.81933102713e+000
+1.15788000000e+002, +2.02426772070e+001, +8.19608283875e+001, +2.75508798094e-002, +2.83094019944e+000
+1.16512000000e+002, +2.03469851836e+001, +8.19880295606e+001, +2.75226062579e-002, +2.83596255628e+000
+1.17239000000e+002, +2.04499822831e+001, +8.20399782281e+001, +2.74938917221e-002, +2.83195661217e+000
+1.17972000000e+002, +2.05704281722e+001, +8.20736889514e+001, +2.74862460408e-002, +2.83664945100e+000
+1.18709000000e+002, +2.06787724441e+001, +8.21143582062e+001, +2.74621766442e-002, +2.83705152406e+000
+1.19450000000e+002, +2.07947944849e+001, +8.21557787627e+001, +2.74476835025e-002, +2.83807765314e+000
+1.20196000000e+002, +2.09091116877e+001, +8.21653930647e+001, +2.74279165785e-002, +2.85020390323e+000
+1.20947000000e+002, +2.10281728031e+001, +8.22005218802e+001, +2.74151258997e-002, +2.85366074553e+000
+1.21703000000e+002, +2.11442322824e+001, +8.22263282377e+001, +2.73968854320e-002, +2.85997510005e+000
+1.22463000000e+002, +2.12595925152e+001, +8.22559981032e+001, +2.73773394094e-002, +2.86467054550e+000
+1.23228000000e+002, +2.13795116647e+001, +8.23034519908e+001, +2.73639218671e-002, +2.86328273752e+000
+1.23998000000e+002, +2.14958946522e+001, +8.23438474477e+001, +2.73446315077e-002, +2.86384998665e+000
+1.24772000000e+002, +2.16042563688e+001, +8.23817508449e+001, +2.73144173256e-002, +2.86412149459e+000
+1.25551000000e+002, +2.17146953344e+001, +8.24233449149e+001, +2.72863453722e-002, +2.86313714566e+000
+1.26336000000e+002, +2.18454947622e+001, +8.24296518400e+001, +2.72805377345e-002, +2.87799967787e+000
+1.27125000000e+002, +2.19660247527e+001, +8.24726241996e+001, +2.72635140096e-002, +2.87754677207e+000
+1.27919000000e+002, +2.20986773916e+001, +8.25002017384e+001, +2.72596405805e-002, +2.88437906925e+000
+1.28718000000e+002, +2.22022197599e+001, +8.25313439413e+001, +2.72193044969e-002, +2.88592884554e+000
+1.29522000000e+002, +2.23313406035e+001, +8.25615283905e+001, +2.72095335311e-002, +2.89104731734e+000
+1.30331000000e+002, +2.24482140965e+001, +8.25874263628e+001, +2.71837579990e-002, +2.89611631801e+000
+1.31145000000e+002, +2.25772500699e+001, +8.26380296649e+001, +2.71734301036e-002, +2.89298907542e+000
+1.31964000000e+002, +2.27039802799e+001, +8.26470703376e+001, +2.71569213908e-002, +2.90567499529e+000
+1.32789000000e+002, +2.28262301541e+001, +8.26934183134e+001, +2.71363408992e-002, +2.90300682470e+000
+1.33618000000e+002, +2.29500818149e+001, +8.27003979830e+001, +2.71147276281e-002, +2.91598504138e+000
+1.34453000000e+002, +2.30776504073e+001, +8.27256404648e+001, +2.70976441111e-002, +2.92210854162e+000
+1.35293000000e+002, +2.32079931698e+001, +8.27691620705e+001, +2.70841172161e-002, +2.92112499575e+000
+1.36138000000e+002, +2.33274074788e+001, +8.28043381595e+001, +2.70566036066e-002, +2.92194709039e+000
+1.36988000000e+002, +2.34616555995e+001, +8.28321742307e+001, +2.70451183480e-002, +2.92745378043e+000
+1.37844000000e+002, +2.35832124582e+001, +8.28740694869e+001, +2.70189004081e-002, +2.92551086628e+000
+1.38705000000e+002, +2.37134632836e+001, +8.28915473234e+001, +2.70005110981e-002, +2.93449059977e+000
+1.39571000000e+002, +2.38444467494e+001, +8.29485644129e+001, +2.69845296908e-002, +2.92715198601e+000
+1.40443000000e+002, +2.39789521705e+001, +8.29678581823e+001, +2.69693799398e-002, +2.93565015461e+000
+1.41320000000e+002, +2.41119654201e+001, +8.30005663018e+001, +2.69525805024e-002, +2.93827285162e+000
+1.42203000000e+002, +2.42390001541e+001, +8.30401155842e+001, +2.69286146416e-002, +2.93714589719e+000
+1.43091000000e+002, +2.43727488311e+001, +8.30796205770e+001, +2.69114260709e-002, +2.93667112061e+000
+1.43985000000e+002, +2.45093686164e+001, +8.31142376242e+001, +2.68962144055e-002, +2.93843167053e+000
+1.44885000000e+002, +2.46376656902e+001, +8.31325896230e+001, +2.68700945168e-002, +2.94597848029e+000
+1.45790000000e+002, +2.47685834765e+001, +8.31681264984e+001, +2.68471909475e-002, +2.94637989454e+000
+1.46700000000e+002, +2.49129101703e+001, +8.31828315544e+001, +2.68369468134e-002, +2.95719983230e+000
+1.47617000000e+002, +2.50403240888e+001, +8.32298330306e+001, +2.68092565007e-002, +2.95192694357e+000
+1.48539000000e+002, +2.51786703649e+001, +8.32672970144e+001, +2.67921220674e-002, +2.95188675426e+000
+1.49467000000e+002, +2.53248416386e+001, +8.32847538671e+001, +2.67813113011e-002, +2.96136063370e+000
+1.50400000000e+002, +2.54645348038e+001, +8.33109787820e+001, +2.67634247442e-002, +2.96611990453e+000
+1.51340000000e+002, +2.56118600880e+001, +8.33364725488e+001, +2.67524638845e-002, +2.97196169294e+000
+1.52285000000e+002, +2.57580081237e+001, +8.33482142258e+001, +2.67388011814e-002, +2.98367747445e+000
+1.53236000000e+002, +2.58902813008e+001, +8.33858698339e+001, +2.67113561072e-002, +2.98209776007e+000
+1.54194000000e+002, +2.60365745680e+001, +8.34188324686e+001, +2.66971711455e-002, +2.98406831851e+000
+1.55157000000e+002, +2.61749142205e+001, +8.34414119560e+001, +2.66736518446e-002, +2.98967607538e+000
+1.56126000000e+002, +2.63173845272e+001, +8.34671950402e+001, +2.66537612108e-002, +2.99418329566e+000
+1.57101000000e+002, +2.64570668687e+001, +8.35079834166e+001, +2.66310965113e-002, +2.99136221852e+000
+1.58082000000e+002, +2.66135032202e+001, +8.35250785893e+001, +2.66232244077e-002, +3.00115985073e+000
+1.59070000000e+002, +2.67560039692e+001, +8.35755003960e+001, +2.66021785948e-002, +2.99383245335e+000
+1.60064000000e+002, +2.68841467850e+001, +8.35927543872e+001, +2.65644930727e-002, +3.00012568764e+000
+1.61063000000e+002, +2.70496838707e+001, +8.36155943365e+001, +2.65634669374e-002, +3.00788296718e+000
+1.62069000000e+002, +2.71993959066e+001, +8.36478176608e+001, +2.65463559139e-002, +3.00932808030e+000
+1.63082000000e+002, +2.73538899512e+001, +8.36519922278e+001, +2.65315238464e-002, +3.02444045215e+000
+1.64101000000e+002, +2.75002763617e+001, +8.36891320180e+001, +2.65097837286e-002, +3.02290863485e+000
+1.65126000000e+002, +2.76575406096e+001, +8.36949755100e+001, +2.64961850499e-002, +3.03739190395e+000
+1.66157000000e+002, +2.78093686623e+001, +8.37319414904e+001, +2.64782089368e-002, +3.03623178069e+000
+1.67195000000e+002, +2.79443971437e+001, +8.37571357059e+001, +2.64428651210e-002, +3.03875960955e+000
+1.68239000000e+002, +2.81149385994e+001, +8.37972006921e+001, +2.64411673653e-002, +3.03776083199e+000
+1.69290000000e+002, +2.82674945022e+001, +8.38299982155e+001, +2.64212355207e-002, +3.03815739619e+000
+1.70348000000e+002, +2.84261307791e+001, +8.38595914239e+001, +2.64059631252e-002, +3.04061001350e+000
+1.71412000000e+002, +2.85792490406e+001, +8.38628488096e+001, +2.63835692592e-002, +3.05537288287e+000
+1.72483000000e+002, +2.87424169718e+001, +8.38901169707e+001, +2.63707887685e-002, +3.05921595034e+000
+1.73560000000e+002, +2.89078547913e+001, +8.38819762253e+001, +2.63575928590e-002, +3.08090836838e+000
+1.74644000000e+002, +2.90818018408e+001, +8.38713438130e+001, +2.63510859314e-002, +3.10481303543e+000
+1.75735000000e+002, +2.92672397018e+001, +8.38479364100e+001, +2.63533170666e-002, +3.13649876642e+000
+1.76833000000e+002, +2.94429015423e+001, +8.38414452382e+001, +2.63465512296e-002, +3.15864044206e+000
+1.77937000000e+002, +2.96170760646e+001, +8.38525692559e+001, +2.63385273427e-002, +3.17160886847e+000
+1.79049000000e+002, +2.96921066311e+001, +8.40933335946e+001, +2.62529049702e-002, +3.05556334042e+000
+1.80167000000e+002, +2.98510773959e+001, +8.41373207273e+001, +2.62317571645e-002, +3.04912623718e+000
+1.81293000000e+002, +3.00059647307e+001, +8.41723141769e+001, +2.62057342601e-002, +3.04671625447e+000
+1.82425000000e+002, +3.01705026567e+001, +8.41884204728e+001, +2.61866779913e-002, +3.05498549052e+000
+1.83565000000e+002, +3.03459851309e+001, +8.42291950152e+001, +2.61773044974e-002, +3.05126888206e+000
+1.84711000000e+002, +3.05030982491e+001, +8.42452112105e+001, +2.61503200546e-002, +3.05858290190e+000
+1.85865000000e+002, +3.06619224704e+001, +8.42765631919e+001, +2.61247091174e-002, +3.05781444012e+000
+1.87026000000e+002, +3.08576787652e+001, +8.42891540669e+001, +2.61288635693e-002, +3.07058926943e+000
+1.88194000000e+002, +3.10186280279e+001, +8.43277498843e+001, +2.61038894596e-002, +3.06581313897e+000
+1.89370000000e+002, +3.11806937155e+001, +8.43599401179e+001, +2.60787739413e-002, +3.06439853610e+000
+1.90553000000e+002, +3.13539406939e+001, +8.44026608216e+001, +2.60627822122e-002, +3.05815931768e+000
+1.91743000000e+002, +3.15284644749e+001, +8.44055414957e+001, +2.60453305872e-002, +3.07360417795e+000
+1.92941000000e+002, +3.17165879190e+001, +8.44270526904e+001, +2.60390087422e-002, +3.08009248890e+000
+1.94146000000e+002, +3.18846738958e+001, +8.44520546377e+001, +2.60156388436e-002, +3.08256789166e+000
+1.95359000000e+002, +3.20480065309e+001, +8.44755747360e+001, +2.59875800125e-002, +3.08526423169e+000
+1.96579000000e+002, +3.22271136019e+001, +8.45252883274e+001, +2.59728024396e-002, +3.07467323205e+000
+1.97807000000e+002, +3.24060144310e+001, +8.45334043893e+001, +2.59552000211e-002, +3.08717204964e+000
+1.99042000000e+002, +3.26001917431e+001, +8.45626577436e+001, +2.59499787262e-002, +3.08910113323e+000
+2.00286000000e+002, +3.27641715932e+001, +8.45923687089e+001, +2.59197945323e-002, +3.08772542928e+000
+2.01537000000e+002, +3.29520281034e+001, +8.45886937825e+001, +2.59064364549e-002, +3.10753331419e+000
+2.02796000000e+002, +3.31221608997e+001, +8.46206913827e+001, +2.58798945605e-002, +3.10516208109e+000
+2.04063000000e+002, +3.33133810337e+001, +8.46624896101e+001, +2.58694613865e-002, +3.09889227020e+000
+2.05337000000e+002, +3.34937878547e+001, +8.46916413588e+001, +2.58494068277e-002, +3.09870620513e+000
+2.06620000000e+002, +3.36811738219e+001, +8.47230302450e+001, +2.58339271969e-002, +3.09766917187e+000
+2.07910000000e+002, +3.38656029319e+001, +8.47470026199e+001, +2.58152150960e-002, +3.10052169912e+000
+2.09209000000e+002, +3.40528161492e+001, +8.47861672290e+001, +2.57983645649e-002, +3.09448194785e+000
+2.10516000000e+002, +3.42406227460e+001, +8.48003444533e+001, +2.57801739494e-002, +3.10311098490e+000
+2.11831000000e+002, +3.44277472212e+001, +8.48320158729e+001, +2.57614418506e-002, +3.10111663026e+000
+2.13154000000e+002, +3.46207499851e+001, +8.48381691331e+001, +2.57453190373e-002, +3.11479857643e+000
+2.14486000000e+002, +3.48115065597e+001, +8.48601775322e+001, +2.57272993423e-002, +3.11864301418e+000
+2.15825000000e+002, +3.50022138853e+001, +8.48842904891e+001, +2.57087225165e-002, +3.12105608228e+000
+2.17174000000e+002, +3.52125555818e+001, +8.49052464926e+001, +2.57034037515e-002, +3.12698375790e+000
+2.18530000000e+002, +3.53944023380e+001, +8.49373703710e+001, +2.56771064037e-002, +3.12336573122e+000
+2.19895000000e+002, +3.55893125705e+001, +8.49360590346e+001, +2.56581847257e-002, +3.14137687050e+000
+2.21269000000e+002, +3.57724042539e+001, +8.49904799497e+001, +2.56321830096e-002, +3.12369160911e+000
+2.22651000000e+002, +3.59938214548e+001, +8.49816887429e+001, +2.56304068526e-002, +3.14852763675e+000
+2.24042000000e+002, +3.61761877525e+001, +8.50436497921e+001, +2.56027452641e-002, +3.12550627712e+000
+2.25441000000e+002, +3.63676582993e+001, +8.50772008992e+001, +2.55798263611e-002, +3.12083173452e+000
+2.26849000000e+002, +3.65861043201e+001, +8.50764872698e+001, +2.55737249358e-002, +3.14003133168e+000
+2.28266000000e+002, +3.67740579609e+001, +8.50943434969e+001, +2.55462204904e-002, +3.14474410287e+000
+2.29692000000e+002, +3.69938030552e+001, +8.51242306102e+001, +2.55404664045e-002, +3.14430890260e+000
+2.31127000000e+002, +3.72000281377e+001, +8.51499344211e+001, +2.55243608037e-002, +3.14520865836e+000
+2.32571000000e+002, +3.74106540810e+001, +8.51788590331e+001, +2.55105943945e-002, +3.14419798966e+000
+2.34024000000e+002, +3.76040548313e+001, +8.51895842093e+001, +2.54836695463e-002, +3.15343821703e+000
+2.35485000000e+002, +3.78092851981e+001, +8.52176982738e+001, +2.54648302242e-002, +3.15216122338e+000
+2.36956000000e+002, +3.80239389673e+001, +8.52493241209e+001, +2.54515918122e-002, +3.14914123011e+000
+2.38437000000e+002, +3.82319495127e+001, +8.52602465883e+001, +2.54322756933e-002, +3.15910536509e+000
+2.39926000000e+002, +3.84429510526e+001, +8.52876156157e+001, +2.54149338476e-002, +3.15823943952e+000
+2.41425000000e+002, +3.86598264644e+001, +8.53301254557e+001, +2.54011675822e-002, +3.14746955101e+000
+2.42933000000e+002, +3.88626442047e+001, +8.53514436288e+001, +2.53766927822e-002, +3.14956992016e+000
+2.44450000000e+002, +3.90899659643e+001, +8.53544509567e+001, +2.53668354884e-002, +3.16594790112e+000
+2.45977000000e+002, +3.93054776226e+001, +8.53878312673e+001, +2.53495412835e-002, +3.16057793722e+000
+2.47514000000e+002, +3.95289438947e+001, +8.53919595501e+001, +2.53355007937e-002, +3.17570806936e+000
+2.49060000000e+002, +3.97385256911e+001, +8.54399831034e+001, +2.53134303786e-002, +3.15934456045e+000
+2.50615000000e+002, +3.99579344544e+001, +8.54453131996e+001, +2.52954509155e-002, +3.17308284149e+000
+2.52181000000e+002, +4.01856527119e+001, +8.54809506923e+001, +2.52828806825e-002, +3.16624926224e+000
+2.53756000000e+002, +4.04077002822e+001, +8.54958327526e+001, +2.52653085382e-002, +3.17328149684e+000
+2.55341000000e+002, +4.06447820029e+001, +8.55234201283e+001, +2.52567495279e-002, +3.17238989711e+000
+2.56936000000e+002, +4.08551522681e+001, +8.55647180499e+001, +2.52312915767e-002, +3.15945087193e+000
+2.58541000000e+002, +4.10879064736e+001, +8.55647301207e+001, +2.52175101302e-002, +3.17744181915e+000
+2.60156000000e+002, +4.13100129851e+001, +8.56064754284e+001, +2.51978523724e-002, +3.16460903157e+000
+2.61781000000e+002, +4.15503547500e+001, +8.56063929124e+001, +2.51871255998e-002, +3.18308039929e+000
+2.63416000000e+002, +4.17839335902e+001, +8.56253457812e+001, +2.51721424118e-002, +3.18719309248e+000
+2.65062000000e+002, +4.20120395960e+001, +8.56617007810e+001, +2.51536084849e-002, +3.17801232665e+000
+2.66718000000e+002, +4.22354154204e+001, +8.57027988406e+001, +2.51317057243e-002, +3.16470032182e+000
+2.68384000000e+002, +4.24839140979e+001, +8.57084858567e+001, +2.51228357586e-002, +3.17911533772e+000
+2.70060000000e+002, +4.26948852062e+001, +8.57276840709e+001, +2.50915355958e-002, +3.18063659321e+000
+2.71747000000e+002, +4.29476178162e+001, +8.57412026049e+001, +2.50838166766e-002, +3.18935927111e+000
+2.73444000000e+002, +4.31866590509e+001, +8.57807894720e+001, +2.50681766822e-002, +3.17735390847e+000
+2.75152000000e+002, +4.34398300221e+001, +8.57919277698e+001, +2.50589691083e-002, +3.18755847418e+000
+2.76871000000e+002, +4.36854464216e+001, +8.58054283525e+001, +2.50446278970e-002, +3.19531556348e+000
+2.78601000000e+002, +4.39217519680e+001, +8.58236889508e+001, +2.50243259291e-002, +3.19863896545e+000
+2.80341000000e+002, +4.41642540907e+001, +8.58514821260e+001, +2.50071970931e-002, +3.19493259407e+000
+2.82092000000e+002, +4.44186434022e+001, +8.58600614813e+001, +2.49953929030e-002, +3.20670187002e+000
+2.83854000000e+002, +4.46757335147e+001, +8.58973873687e+001, +2.49851813678e-002, +3.19623272267e+000
+2.85627000000e+002, +4.49053375589e+001, +8.58951956711e+001, +2.49576303600e-002, +3.21437259817e+000
+2.87411000000e+002, +4.51783189291e+001, +8.59110239693e+001, +2.49539853570e-002, +3.22146401436e+000
+2.89207000000e+002, +4.54077964712e+001, +8.59505259891e+001, +2.49262050016e-002, +3.20659998880e+000
+2.91013000000e+002, +4.56682082532e+001, +8.59883155803e+001, +2.49147367099e-002, +3.19494360774e+000
+2.92831000000e+002, +4.59324797990e+001, +8.60069600129e+001, +2.49039049120e-002, +3.19852173481e+000
+2.94660000000e+002, +4.61840833428e+001, +8.60253747362e+001, +2.48854484805e-002, +3.20123463653e+000
+2.96501000000e+002, +4.64592289540e+001, +8.60373799721e+001, +2.48786308924e-002, +3.21059496352e+000
+2.98353000000e+002, +4.67133148477e+001, +8.60379208852e+001, +2.48594320774e-002, +3.22771378013e+000
+3.00217000000e+002, +4.69651487431e+001, +8.60550255012e+001, +2.48387826388e-002, +3.23112732324e+000
+3.02092000000e+002, +4.72374697177e+001, +8.60879677165e+001, +2.48287259708e-002, +3.22276719891e+000
+3.03979000000e+002, +4.74997253696e+001, +8.60934549507e+001, +2.48117497467e-002, +3.23612106125e+000
+3.05878000000e+002, +4.77700050444e+001, +8.61248900085e+001, +2.47989404836e-002, +3.22838663583e+000
+3.07788000000e+002, +4.80357972533e+001, +8.61412069940e+001, +2.47826509754e-002, +3.23270063641e+000
+3.09711000000e+002, +4.83047735754e+001, +8.61556815301e+001, +2.47671051384e-002, +3.23862654351e+000
+3.11646000000e+002, +4.85892328308e+001, +8.61948746175e+001, +2.47594032550e-002, +3.22453494832e+000
+3.13592000000e+002, +4.88515342945e+001, +8.61998478149e+001, +2.47387315011e-002, +3.23771118901e+000
+3.15551000000e+002, +4.91344094576e+001, +8.62072975579e+001, +2.47277226303e-002, +3.25008461733e+000
+3.17522000000e+002, +4.94152424276e+001, +8.62352630327e+001, +2.47154800343e-002, +3.24459419164e+000
+3.19506000000e+002, +4.96928481591e+001, +8.62548734952e+001, +2.47005468082e-002, +3.24585000710e+000
+3.21501000000e+002, +4.99598659792e+001, +8.62509895182e+001, +2.46790651838e-002, +3.26667059347e+000
+3.23510000000e+002, +5.02403315047e+001, +8.62656295803e+001, +2.46639034929e-002, +3.27219917387e+000
+3.25530000000e+002, +5.05364107844e+001, +8.63121165663e+001, +2.46566038005e-002, +3.25056630627e+000
+3.27564000000e+002, +5.08146772902e+001, +8.63301166308e+001, +2.46389195454e-002, +3.25253369986e+000
+3.29610000000e+002, +5.11049477489e+001, +8.63358415691e+001, +2.46260072980e-002, +3.26601736023e+000
+3.31669000000e+002, +5.14043843463e+001, +8.63628835914e+001, +2.46172645628e-002, +3.26094155175e+000
+3.33741000000e+002, +5.16854999475e+001, +8.63608191873e+001, +2.45981630522e-002, +3.28063320005e+000
+3.35825000000e+002, +5.19780874459e+001, +8.63999489197e+001, +2.45849625849e-002, +3.26377736286e+000
+3.37923000000e+002, +5.22898461929e+001, +8.64206011225e+001, +2.45794246339e-002, +3.26454229460e+000
+3.40034000000e+002, +5.26128194741e+001, +8.63937092540e+001, +2.45769809590e-002, +3.30935143396e+000
+3.42158000000e+002, +5.29044901621e+001, +8.64196844650e+001, +2.45605167641e-002, +3.30376029355e+000
+3.44295000000e+002, +5.32561677816e+001, +8.64026226348e+001, +2.45698638956e-002, +3.34154952274e+000
+3.46446000000e+002, +5.35475607022e+001, +8.63936655673e+001, +2.45506740852e-002, +3.36818749554e+000
+3.48610000000e+002, +5.38639697369e+001, +8.63988082719e+001, +2.45425820871e-002, +3.38326478014e+000
+3.50788000000e+002, +5.42057056218e+001, +8.63740236122e+001, +2.45442714488e-002, +3.42813100302e+000
+3.52979000000e+002, +5.45423473336e+001, +8.63851287115e+001, +2.45437067749e-002, +3.43887090206e+000
+3.55184000000e+002, +5.48598031849e+001, +8.64094294144e+001, +2.45339596250e-002, +3.43566479713e+000
+3.57402000000e+002, +5.51990102723e+001, +8.63873414006e+001, +2.45318651690e-002, +3.47814573438e+000
+3.59635000000e+002, +5.53109781693e+001, +8.66239220008e+001, +2.44351577857e-002, +3.25724058593e+000
+3.61881000000e+002, +5.56088633256e+001, +8.66249723253e+001, +2.44143106118e-002, +3.27376528744e+000
+3.64142000000e+002, +5.59227710484e+001, +8.66343281538e+001, +2.43999151281e-002, +3.28312960298e+000
+3.66416000000e+002, +5.62463472428e+001, +8.66873079536e+001, +2.43901084013e-002, +3.25020508747e+000
+3.68705000000e+002, +5.65820761807e+001, +8.66652181024e+001, +2.43828217744e-002, +3.29138323793e+000
+3.71008000000e+002, +5.68753961629e+001, +8.66919449963e+001, +2.43577422005e-002, +3.28195945057e+000
+3.73326000000e+002, +5.72289072280e+001, +8.67045245127e+001, +2.43572686525e-002, +3.28981461000e+000
+3.75658000000e+002, +5.75431811877e+001, +8.67139113834e+001, +2.43392217070e-002, +3.29846885057e+000
+3.78004000000e+002, +5.78808406297e+001, +8.67406856303e+001, +2.43307502243e-002, +3.29082050588e+000
+3.80366000000e+002, +5.82219539017e+001, +8.67492352440e+001, +2.43223670496e-002, +3.30154073203e+000
+3.82741000000e+002, +5.85258977095e+001, +8.67575776183e+001, +2.42978269762e-002, +3.31026839890e+000
+3.85132000000e+002, +5.88720440567e+001, +8.67784438493e+001, +2.42902944667e-002, +3.30844051441e+000
+3.87538000000e+002, +5.92102749488e+001, +8.67950955257e+001, +2.42785720363e-002, +3.31026709746e+000
+3.89959000000e+002, +5.95225981468e+001, +8.68183430540e+001, +2.42556612390e-002, +3.30361458984e+000
+3.92395000000e+002, +5.98713536574e+001, +8.68291590159e+001, +2.42465721363e-002, +3.31168636593e+000
+3.94846000000e+002, +6.02228403392e+001, +8.68261189506e+001, +2.42374513853e-002, +3.33431875505e+000
+3.97312000000e+002, +6.05841075828e+001, +8.68719340068e+001, +2.42325774424e-002, +3.30594956366e+000
+3.99794000000e+002, +6.08927079434e+001, +8.68770009053e+001, +2.42049221157e-002, +3.31741226847e+000
+4.02291000000e+002, +6.12600834802e+001, +8.69153268440e+001, +2.42006869610e-002, +3.29650914896e+000
+4.04804000000e+002, +6.16005968600e+001, +8.69244818095e+001, +2.41843425370e-002, +3.30500416356e+000
+4.07333000000e+002, +6.19403855104e+001, +8.69427675798e+001, +2.41671753757e-002, +3.30349477503e+000
+4.09877000000e+002, +6.23004676429e+001, +8.69358793896e+001, +2.41566413501e-002, +3.33017837718e+000
+4.12437000000e+002, +6.26670642684e+001, +8.69583949746e+001, +2.41484703703e-002, +3.32518285650e+000
+4.15014000000e+002, +6.30256334425e+001, +8.69870588394e+001, +2.41364757710e-002, +3.31272253975e+000
+4.17606000000e+002, +6.34053916185e+001, +8.69825384075e+001, +2.41310956260e-002, +3.33767873643e+000
+4.20215000000e+002, +6.37489708193e+001, +8.69850591609e+001, +2.41112771338e-002, +3.35296406895e+000
+4.22840000000e+002, +6.41160985984e+001, +8.70066181428e+001, +2.41000635616e-002, +3.34818151112e+000
+4.25481000000e+002, +6.44751840176e+001, +8.70272845056e+001, +2.40850607571e-002, +3.34370873591e+000
+4.28139000000e+002, +6.48777004844e+001, +8.70584811300e+001, +2.40856405337e-002, +3.32930558083e+000
+4.30813000000e+002, +6.52351402402e+001, +8.70491563356e+001, +2.40678172514e-002, +3.35825106747e+000
+4.33504000000e+002, +6.56261635785e+001, +8.70480767069e+001, +2.40617599839e-002, +3.37961558406e+000
+4.36212000000e+002, +6.59943289955e+001, +8.70824444235e+001, +2.40472737035e-002, +3.35904191430e+000
+4.38937000000e+002, +6.63722366172e+001, +8.70907611147e+001, +2.40350100259e-002, +3.36865529488e+000
+4.41678000000e+002, +6.67473552925e+001, +8.71247232324e+001, +2.40215676827e-002, +3.34817991319e+000
+4.44437000000e+002, +6.71321190589e+001, +8.71160174679e+001, +2.40098740132e-002, +3.37766788759e+000
+4.47214000000e+002, +6.75002422400e+001, +8.71405896097e+001, +2.39921416133e-002, +3.36727741749e+000
+4.50007000000e+002, +6.79113886132e+001, +8.71520349271e+001, +2.39887015466e-002, +3.37423857138e+000
+4.52818000000e+002, +6.82986413777e+001, +8.71685184529e+001, +2.39760690054e-002, +3.37385474364e+000
