!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Tue Sep 20 23:58:16 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+4.36212000000e+002, +7.85446194451e+001, +8.22749269245e+001, +2.83974613108e-002, +1.05579547447e+001
+4.38937000000e+002, +7.89311509331e+001, +8.23577649869e+001, +2.83655783599e-002, +1.04968184625e+001
+4.41678000000e+002, +7.93049830259e+001, +8.24201507803e+001, +2.83271769484e-002, +1.04609437856e+001
+4.44437000000e+002, +7.97045962803e+001, +8.24719068497e+001, +2.82965683074e-002, +1.04422824587e+001
+4.47214000000e+002, +8.00902153170e+001, +8.25524160169e+001, +2.82621300136e-002, +1.03812242044e+001
+4.50007000000e+002, +8.04677230014e+001, +8.26054561882e+001, +2.82225095098e-002, +1.03562893481e+001
+4.52818000000e+002, +8.09084560703e+001, +8.26354333781e+001, +2.82028401296e-002, +1.03710314764e+001
+4.55647000000e+002, +8.12916163998e+001, +8.27062191724e+001, +2.81649424912e-002, +1.03205350800e+001
+4.58493000000e+002, +8.17324892326e+001, +8.27577376175e+001, +2.81451420159e-002, +1.03036063197e+001
+4.61357000000e+002, +8.21706921298e+001, +8.27899972159e+001, +2.81223923151e-002, +1.03129507575e+001
+4.64239000000e+002, +8.25615967566e+001, +8.28443419878e+001, +2.80841191171e-002, +1.02843170832e+001
+4.67138000000e+002, +8.30138694082e+001, +8.28518932525e+001, +2.80631868045e-002, +1.03297989578e+001
+4.70056000000e+002, +8.34134377210e+001, +8.29515621032e+001, +2.80292852149e-002, +1.02355294018e+001
+4.72993000000e+002, +8.37696110725e+001, +8.30464491660e+001, +2.79798712681e-002, +1.01415390917e+001
+4.75947000000e+002, +8.42509064692e+001, +8.30733705019e+001, +2.79675712922e-002, +1.01605103709e+001
+4.78920000000e+002, +8.47199970921e+001, +8.30882851577e+001, +2.79495900811e-002, +1.01951890343e+001
+4.81912000000e+002, +8.51317511885e+001, +8.31507584394e+001, +2.79147312862e-002, +1.01525833189e+001
+4.84922000000e+002, +8.55782283204e+001, +8.32034566955e+001, +2.78900197460e-002, +1.01276751385e+001
+4.87951000000e+002, +8.60176522288e+001, +8.32729561227e+001, +2.78632165940e-002, +1.00760652293e+001
+4.90999000000e+002, +8.64309751871e+001, +8.33259659563e+001, +2.78263273233e-002, +1.00450622759e+001
+4.94066000000e+002, +8.69507761673e+001, +8.33171096715e+001, +2.78193974067e-002, +1.01188227710e+001
+4.97152000000e+002, +8.73762912372e+001, +8.34249714878e+001, +2.77880873509e-002, +1.00049517406e+001
+5.00258000000e+002, +8.77899716773e+001, +8.34368128202e+001, +2.77469621665e-002, +1.00342954313e+001
+5.03383000000e+002, +8.82452316247e+001, +8.34626236178e+001, +2.77191394192e-002, +1.00468376242e+001
+5.06527000000e+002, +8.87157409760e+001, +8.35310899603e+001, +2.76977366649e-002, +9.99507583137e+000
+5.09691000000e+002, +8.91990344292e+001, +8.35695854276e+001, +2.76778512909e-002, +9.98997454860e+000
+5.12875000000e+002, +8.96894381787e+001, +8.36144118638e+001, +2.76596778296e-002, +9.97516619789e+000
+5.16078000000e+002, +9.01297605559e+001, +8.36758331058e+001, +2.76262581313e-002, +9.92811272275e+000
+5.19302000000e+002, +9.05804841825e+001, +8.37231687363e+001, +2.75945585895e-002, +9.90337932046e+000
+5.22546000000e+002, +9.10896795750e+001, +8.37403905593e+001, +2.75783191947e-002, +9.93183503555e+000
+5.25810000000e+002, +9.15443182568e+001, +8.37688828108e+001, +2.75454159693e-002, +9.93615261210e+000
+5.29094000000e+002, +9.20686860258e+001, +8.37915942421e+001, +2.75324368483e-002, +9.95678688689e+000
+5.32399000000e+002, +9.25555817319e+001, +8.38330467972e+001, +2.75083785531e-002, +9.94286999367e+000
+5.35725000000e+002, +9.30422501210e+001, +8.38497680133e+001, +2.74822050679e-002, +9.96815403435e+000
+5.39071000000e+002, +9.35074241430e+001, +8.39350208235e+001, +2.74525414171e-002, +9.87964692942e+000
+5.42439000000e+002, +9.39746624590e+001, +8.39949571139e+001, +2.74214445301e-002, +9.83125288123e+000
+5.45827000000e+002, +9.44612354358e+001, +8.40263613309e+001, +2.73939111064e-002, +9.83066395747e+000
+5.49237000000e+002, +9.50418011805e+001, +8.40236443634e+001, +2.73910166594e-002, +9.89556634670e+000
+5.52667000000e+002, +9.55023153282e+001, +8.40696223551e+001, +2.73552060333e-002, +9.86729002525e+000
+5.56120000000e+002, +9.60484392996e+001, +8.40965761754e+001, +2.73421458213e-002, +9.87877187670e+000
+5.59593000000e+002, +9.65408900760e+001, +8.41434791097e+001, +2.73140711175e-002, +9.85080781411e+000
+5.63089000000e+002, +9.71059472902e+001, +8.41515503440e+001, +2.73037605933e-002, +9.89485696059e+000
+5.66606000000e+002, +9.75475957166e+001, +8.42377429373e+001, +2.72618614570e-002, +9.79386728594e+000
+5.70146000000e+002, +9.81233622222e+001, +8.42116262936e+001, +2.72512496987e-002, +9.89617447058e+000
+5.73707000000e+002, +9.86527681382e+001, +8.42818629630e+001, +2.72315805936e-002, +9.82924197745e+000
+5.77291000000e+002, +9.92221654563e+001, +8.42650474780e+001, +2.72179151039e-002, +9.91494867417e+000
+5.80897000000e+002, +9.96275133079e+001, +8.43660465719e+001, +2.71642238822e-002, +9.78069733955e+000
+5.84525000000e+002, +1.00244807457e+002, +8.43896198391e+001, +2.71639879702e-002, +9.80025331062e+000
+5.88176000000e+002, +1.00766541083e+002, +8.44290941735e+001, +2.71377023143e-002, +9.78216606398e+000
+5.91851000000e+002, +1.01347435757e+002, +8.44292425543e+001, +2.71246730036e-002, +9.83829665592e+000
+5.95548000000e+002, +1.01844943127e+002, +8.44661788578e+001, +2.70903145582e-002, +9.82124481943e+000
+5.99268000000e+002, +1.02479175752e+002, +8.44834909737e+001, +2.70905971385e-002, +9.85158539664e+000
+6.03011000000e+002, +1.02954789402e+002, +8.45513457852e+001, +2.70504645966e-002, +9.77593683304e+000
+6.06778000000e+002, +1.03517117810e+002, +8.45636394354e+001, +2.70299120283e-002, +9.80722100273e+000
+6.10568000000e+002, +1.04083434698e+002, +8.45783887243e+001, +2.70097452506e-002, +9.83420056719e+000
+6.14382000000e+002, +1.04696228072e+002, +8.45760640598e+001, +2.70000016853e-002, +9.89632846026e+000
+6.18219000000e+002, +1.05240120360e+002, +8.46077171810e+001, +2.69732290891e-002, +9.88985822434e+000
+6.22081000000e+002, +1.05826709700e+002, +8.46427753339e+001, +2.69567363442e-002, +9.88051393142e+000
+6.25967000000e+002, +1.06392685186e+002, +8.46964548018e+001, +2.69350166914e-002, +9.83410975503e+000
+6.29877000000e+002, +1.07011066226e+002, +8.46519868373e+001, +2.69214493681e-002, +9.97396215126e+000
+6.33812000000e+002, +1.07582861868e+002, +8.46849439795e+001, +2.68987095093e-002, +9.96564125799e+000
+6.37771000000e+002, +1.08163271055e+002, +8.47268870467e+001, +2.68777750002e-002, +9.94056328608e+000
+6.41755000000e+002, +1.08732204386e+002, +8.47587559223e+001, +2.68527907570e-002, +9.93262587328e+000
+6.45763000000e+002, +1.09434965984e+002, +8.47566646623e+001, +2.68585146299e-002, +1.00008003513e+001
+6.49797000000e+002, +1.10029731633e+002, +8.47822115581e+001, +2.68379364542e-002, +1.00062979913e+001
+6.53856000000e+002, +1.10599181912e+002, +8.48333082498e+001, +2.68115402963e-002, +9.95985657267e+000
+6.57940000000e+002, +1.11210596591e+002, +8.48470943479e+001, +2.67929960047e-002, +9.98826641690e+000
+6.62050000000e+002, +1.11842917855e+002, +8.48319158516e+001, +2.67774185945e-002, +1.00745664479e+001
+6.66186000000e+002, +1.12439767429e+002, +8.48473711021e+001, +2.67538338356e-002, +1.00981222234e+001
+6.70347000000e+002, +1.13087522926e+002, +8.48368494530e+001, +2.67404930534e-002, +1.01769796167e+001
+6.74534000000e+002, +1.13758702839e+002, +8.48780000208e+001, +2.67339571054e-002, +1.01560063929e+001
+6.78748000000e+002, +1.14324753819e+002, +8.48878047519e+001, +2.67005881502e-002, +1.01870557468e+001
+6.82987000000e+002, +1.14983238878e+002, +8.49053812234e+001, +2.66884354267e-002, +1.02105976464e+001
+6.87254000000e+002, +1.15637342080e+002, +8.49443787391e+001, +2.66752249633e-002, +1.01902842382e+001
+6.91547000000e+002, +1.16233494501e+002, +8.49716870887e+001, +2.66474172133e-002, +1.01876339313e+001
+6.95866000000e+002, +1.16853488404e+002, +8.50282737290e+001, +2.66255825492e-002, +1.01270071128e+001
+7.00213000000e+002, +1.17499021095e+002, +8.50100364443e+001, +2.66057242472e-002, +1.02202104342e+001
+7.04587000000e+002, +1.18094454812e+002, +8.51018116335e+001, +2.65782304728e-002, +1.00835445864e+001
+7.08988000000e+002, +1.18660210527e+002, +8.52044809958e+001, +2.65438187600e-002, +9.91998282955e+000
+7.13417000000e+002, +1.19336941230e+002, +8.51763891307e+001, +2.65283784999e-002, +1.00348618020e+001
+7.17873000000e+002, +1.19642491471e+002, +8.55073506287e+001, +2.64436554185e-002, +9.37173967578e+000
+7.22357000000e+002, +1.20267274656e+002, +8.55685503802e+001, +2.64189433611e-002, +9.29260710895e+000
+7.26870000000e+002, +1.20996854010e+002, +8.55584829604e+001, +2.64138235980e-002, +9.37017561408e+000
+7.31410000000e+002, +1.21616096666e+002, +8.55758028226e+001, +2.63848289571e-002, +9.38147749420e+000
+7.35979000000e+002, +1.22348800002e+002, +8.56183979082e+001, +2.63805148845e-002, +9.34730963494e+000
+7.40576000000e+002, +1.22963011752e+002, +8.56147652453e+001, +2.63482468533e-002, +9.40200800409e+000
+7.45202000000e+002, +1.23693556182e+002, +8.56410285848e+001, +2.63411753624e-002, +9.40133307963e+000
+7.49857000000e+002, +1.24404317944e+002, +8.56357888434e+001, +2.63278903790e-002, +9.46669847124e+000
+7.54541000000e+002, +1.25154810557e+002, +8.56452691466e+001, +2.63226275345e-002, +9.50315960879e+000
+7.59254000000e+002, +1.25803513799e+002, +8.56620730000e+001, +2.62954070608e-002, +9.51562657716e+000
+7.63997000000e+002, +1.26474453739e+002, +8.56768615268e+001, +2.62720440096e-002, +9.53382473615e+000
+7.68769000000e+002, +1.27233993317e+002, +8.57198051748e+001, +2.62672425264e-002, +9.49598565475e+000
+7.73571000000e+002, +1.27876512109e+002, +8.57419256868e+001, +2.62367662833e-002, +9.49470638242e+000
+7.78403000000e+002, +1.28593014646e+002, +8.57845921453e+001, +2.62214400807e-002, +9.45240829703e+000
+7.83266000000e+002, +1.29293972299e+002, +8.57687560450e+001, +2.62001514736e-002, +9.53957195708e+000
+7.88158000000e+002, +1.30073746739e+002, +8.57995825443e+001, +2.61956020786e-002, +9.52731187377e+000
+7.93082000000e+002, +1.30830772434e+002, +8.58357904368e+001, +2.61856828927e-002, +9.50030263545e+000
+7.98036000000e+002, +1.31553173275e+002, +8.58093859604e+001, +2.61659386618e-002, +9.61322447908e+000
+8.03020000000e+002, +1.32301586119e+002, +8.58397048336e+001, +2.61524836958e-002, +9.59809117713e+000
+8.08037000000e+002, +1.33069136743e+002, +8.58490392813e+001, +2.61411978344e-002, +9.63215251153e+000
+8.13084000000e+002, +1.33712147711e+002, +8.58986345790e+001, +2.61060978020e-002, +9.56325518639e+000
+8.18163000000e+002, +1.34535199825e+002, +8.59106595841e+001, +2.61041243745e-002, +9.59395727043e+000
+8.23273000000e+002, +1.35212762366e+002, +8.59147836942e+001, +2.60728846888e-002, +9.63256775852e+000
+8.28416000000e+002, +1.36039104646e+002, +8.59546760682e+001, +2.60706613488e-002, +9.59695709295e+000
+8.33591000000e+002, +1.36831491149e+002, +8.59398592149e+001, +2.60592460828e-002, +9.68815298968e+000
+8.38798000000e+002, +1.37566443557e+002, +8.59583858588e+001, +2.60371756509e-002, +9.69581910807e+000
+8.44037000000e+002, +1.38338256634e+002, +8.59921804458e+001, +2.60218150571e-002, +9.66882287183e+000
+8.49310000000e+002, +1.39128275477e+002, +8.59851496198e+001, +2.60077151552e-002, +9.74107011124e+000
+8.54615000000e+002, +1.39990620029e+002, +8.60006542054e+001, +2.60069662516e-002, +9.76365748515e+000
+8.59953000000e+002, +1.40745615422e+002, +8.60148658368e+001, +2.59853723746e-002, +9.78148890417e+000
+8.65325000000e+002, +1.41581195171e+002, +8.60185384022e+001, +2.59774817132e-002, +9.83050652976e+000
+8.70730000000e+002, +1.42423876850e+002, +8.60287943612e+001, +2.59702077564e-002, +9.86358449801e+000
+8.76169000000e+002, +1.43216827183e+002, +8.60071493179e+001, +2.59520023852e-002, +9.97247382699e+000
+8.81642000000e+002, +1.43919855197e+002, +8.60549734116e+001, +2.59190035284e-002, +9.90158701544e+000
+8.87149000000e+002, +1.44821420516e+002, +8.60676181247e+001, +2.59198624994e-002, +9.93172866632e+000
+8.92691000000e+002, +1.45636702001e+002, +8.60805400106e+001, +2.59043595118e-002, +9.95487167919e+000
+8.98267000000e+002, +1.46540835778e+002, +8.60855871529e+001, +2.59035339605e-002, +1.00037944476e+001
+9.03878000000e+002, +1.47317293097e+002, +8.61192761003e+001, +2.58801691691e-002, +9.97038055028e+000
+9.09524000000e+002, +1.48166249635e+002, +8.60896637577e+001, +2.58668197591e-002, +1.01042378815e+001
+9.15205000000e+002, +1.49034396108e+002, +8.61069902519e+001, +2.58574085506e-002, +1.01184771707e+001
+9.20922000000e+002, +1.49806312560e+002, +8.61508115998e+001, +2.58313207167e-002, +1.00565708634e+001
+9.26675000000e+002, +1.50637621470e+002, +8.61756037969e+001, +2.58141572546e-002, +1.00473414055e+001
+9.32463000000e+002, +1.51453036478e+002, +8.61921122734e+001, +2.57932858944e-002, +1.00581875749e+001
+9.38288000000e+002, +1.52434101634e+002, +8.61993803265e+001, +2.57994193596e-002, +1.01040474713e+001
+9.44149000000e+002, +1.53266979979e+002, +8.61956961465e+001, +2.57792432698e-002, +1.01690880917e+001
+9.50046000000e+002, +1.54097118043e+002, +8.62106986527e+001, +2.57584384759e-002, +1.01839060872e+001
+9.55981000000e+002, +1.55095148486e+002, +8.61673426599e+001, +2.57630164061e-002, +1.03669652363e+001
+9.61952000000e+002, +1.55938029310e+002, +8.62212444951e+001, +2.57438546961e-002, +1.02769281340e+001
+9.67961000000e+002, +1.56878172315e+002, +8.61909361987e+001, +2.57373816810e-002, +1.04216907318e+001
+9.74008000000e+002, +1.57728064788e+002, +8.62284342767e+001, +2.57172770121e-002, +1.03751488816e+001
+9.80092000000e+002, +1.58697293093e+002, +8.62338066049e+001, +2.57148437173e-002, +1.04240554295e+001
+9.86214000000e+002, +1.59629716867e+002, +8.62565642303e+001, +2.57060362274e-002, +1.04220337228e+001
+9.92374000000e+002, +1.60520965070e+002, +8.62564254187e+001, +2.56890977448e-002, +1.04806103220e+001
+9.98573000000e+002, +1.61406243096e+002, +8.62361959156e+001, +2.56698254795e-002, +1.05952768860e+001
+1.00481100000e+003, +1.62408973257e+002, +8.62946145891e+001, +2.56706549798e-002, +1.04958593915e+001
+1.01108700000e+003, +1.63318844282e+002, +8.62408845988e+001, +2.56526664519e-002, +1.07074907209e+001
+1.01740300000e+003, +1.64304675233e+002, +8.62294896100e+001, +2.56469642622e-002, +1.08047300614e+001
+1.02375800000e+003, +1.65205380101e+002, +8.62970380742e+001, +2.56294553427e-002, +1.06696070492e+001
+1.03015300000e+003, +1.66190099049e+002, +8.62854453482e+001, +2.56218342968e-002, +1.07667590632e+001
+1.03658800000e+003, +1.67082646584e+002, +8.62930589979e+001, +2.55997494540e-002, +1.08024275341e+001
+1.04306300000e+003, +1.68187050037e+002, +8.62792831010e+001, +2.56085967307e-002, +1.09141838430e+001
+1.04957800000e+003, +1.69030654945e+002, +8.62735058727e+001, +2.55771219097e-002, +1.09859356655e+001
+1.05613500000e+003, +1.70185223473e+002, +8.62921836939e+001, +2.55924892817e-002, +1.10056135218e+001
+1.06273200000e+003, +1.71127947299e+002, +8.62895147895e+001, +2.55744314563e-002, +1.10745326467e+001
+1.06937000000e+003, +1.72032518407e+002, +8.63224498302e+001, +2.55509747586e-002, +1.10343887820e+001
+1.07605000000e+003, +1.73158462513e+002, +8.62795285042e+001, +2.55573110289e-002, +1.12360542607e+001
+1.08277100000e+003, +1.74055589181e+002, +8.63146168726e+001, +2.55312724530e-002, +1.11878973579e+001
+1.08953500000e+003, +1.75096329635e+002, +8.63559636161e+001, +2.55256630164e-002, +1.11286962087e+001
+1.09634100000e+003, +1.76153856658e+002, +8.63231499625e+001, +2.55194766301e-002, +1.12965886605e+001
+1.10318900000e+003, +1.77162593530e+002, +8.63103312647e+001, +2.55059271544e-002, +1.14008324969e+001
+1.11008000000e+003, +1.78183407726e+002, +8.63379193128e+001, +2.54944369586e-002, +1.13809051005e+001
+1.11701400000e+003, +1.79307298662e+002, +8.63388323558e+001, +2.54960109553e-002, +1.14498385638e+001
+1.12399200000e+003, +1.80335776219e+002, +8.63259480174e+001, +2.54826916389e-002, +1.15559827744e+001
+1.13101300000e+003, +1.81306345977e+002, +8.63673066068e+001, +2.54619728411e-002, +1.14875683892e+001
+1.13807700000e+003, +1.82379870879e+002, +8.63774431217e+001, +2.54540428324e-002, +1.15233857299e+001
+1.14518600000e+003, +1.83445593844e+002, +8.63333589599e+001, +2.54425996315e-002, +1.17315818646e+001
+1.15234000000e+003, +1.84475593442e+002, +8.63289868421e+001, +2.54264882814e-002, +1.18114997515e+001
+1.15953800000e+003, +1.85638355550e+002, +8.63185014321e+001, +2.54276206917e-002, +1.19198512581e+001
+1.16678100000e+003, +1.86859772053e+002, +8.63127035520e+001, +2.54358721793e-002, +1.20171481445e+001
+1.17406900000e+003, +1.87850344001e+002, +8.63044600831e+001, +2.54117462402e-002, +1.21078238876e+001
+1.18140300000e+003, +1.88937915026e+002, +8.63391751436e+001, +2.54011922244e-002, +1.20636826901e+001
+1.18878300000e+003, +1.90101021497e+002, +8.63089679487e+001, +2.53980402144e-002, +1.22379649324e+001
+1.19620800000e+003, +1.91203550979e+002, +8.63176290484e+001, +2.53870257210e-002, +1.22800980800e+001
+1.20368000000e+003, +1.92329314134e+002, +8.62967038639e+001, +2.53773794501e-002, +1.24224959057e+001
+1.21119900000e+003, +1.93511522640e+002, +8.63418526013e+001, +2.53761467096e-002, +1.23466830166e+001
+1.21876500000e+003, +1.94716775059e+002, +8.62870052226e+001, +2.53741185624e-002, +1.26095926622e+001
+1.22637800000e+003, +1.95766319068e+002, +8.62791924841e+001, +2.53522989519e-002, +1.27041978553e+001
+1.23403900000e+003, +1.96953474904e+002, +8.62836595006e+001, +2.53478242065e-002, +1.27659150040e+001
+1.24174700000e+003, +1.98174060180e+002, +8.63057952238e+001, +2.53472283680e-002, +1.27686267929e+001
+1.24950400000e+003, +1.99323044331e+002, +8.62813679901e+001, +2.53352186349e-002, +1.29274581969e+001
+1.25730900000e+003, +2.00530963841e+002, +8.62741162321e+001, +2.53303176750e-002, +1.30311270836e+001
+1.26516200000e+003, +2.01683674824e+002, +8.63013336986e+001, +2.53185722659e-002, +1.30104281774e+001
+1.27306500000e+003, +2.02874232981e+002, +8.62641092153e+001, +2.53088601389e-002, +1.32187580012e+001
+1.28101700000e+003, +2.04152693400e+002, +8.62705807201e+001, +2.53104399577e-002, +1.32790492198e+001
+1.28901900000e+003, +2.05287071950e+002, +8.62444630903e+001, +2.52923280191e-002, +1.34462127470e+001
+1.29707100000e+003, +2.06456972945e+002, +8.62838425123e+001, +2.52796944369e-002, +1.33812442805e+001
+1.30517300000e+003, +2.07799661734e+002, +8.62483364250e+001, +2.52851308560e-002, +1.35967686409e+001
+1.31332600000e+003, +2.09085734001e+002, +8.62543300702e+001, +2.52838547404e-002, +1.36590936327e+001
+1.32153000000e+003, +2.10223337234e+002, +8.62566384991e+001, +2.52636718543e-002, +1.37249589041e+001
+1.32978500000e+003, +2.11571365836e+002, +8.62214745836e+001, +2.52668156148e-002, +1.39425355706e+001
+1.33809100000e+003, +2.12851541393e+002, +8.62373085442e+001, +2.52623711181e-002, +1.39682038321e+001
+1.34644900000e+003, +2.13999419659e+002, +8.62053821417e+001, +2.52400183054e-002, +1.41625180877e+001
+1.35486000000e+003, +2.15224171444e+002, +8.62045257305e+001, +2.52268584820e-002, +1.42467823129e+001
+1.36332300000e+003, +2.16661262168e+002, +8.62114644487e+001, +2.52378608008e-002, +1.43157296668e+001
+1.37183900000e+003, +2.17861441204e+002, +8.61940180338e+001, +2.52196167953e-002, +1.44612231943e+001
+1.38040800000e+003, +2.19089922488e+002, +8.62319204744e+001, +2.52054936376e-002, +1.43981510017e+001
+1.38903100000e+003, +2.20357860310e+002, +8.62123194012e+001, +2.51934167527e-002, +1.45566986659e+001
+1.39770800000e+003, +2.21812850792e+002, +8.62136137946e+001, +2.52023689148e-002, +1.46478142757e+001
+1.40643800000e+003, +2.23005656064e+002, +8.62044553813e+001, +2.51803520825e-002, +1.47621515599e+001
+1.41522400000e+003, +2.24374196609e+002, +8.62426247315e+001, +2.51787018481e-002, +1.47035946731e+001
+1.42406400000e+003, +2.25611440597e+002, +8.62528403617e+001, +2.51606756058e-002, +1.47445337480e+001
+1.43295900000e+003, +2.26206754658e+002, +8.64723771254e+001, +2.50765782774e-002, +1.39184435467e+001
+1.44191000000e+003, +2.27632233957e+002, +8.64690124367e+001, +2.50778618455e-002, +1.40194952487e+001
+1.45091700000e+003, +2.29080712670e+002, +8.64526313471e+001, +2.50803258973e-002, +1.41740748416e+001
+1.45998000000e+003, +2.30320349509e+002, +8.64802276578e+001, +2.50602581485e-002, +1.41400536929e+001
+1.46910000000e+003, +2.31696132350e+002, +8.64512891718e+001, +2.50526697761e-002, +1.43413177415e+001
+1.47827700000e+003, +2.33023458753e+002, +8.64680044843e+001, +2.50402264178e-002, +1.43556235102e+001
+1.48751100000e+003, +2.34473566053e+002, +8.64395062173e+001, +2.50388710128e-002, +1.45613598605e+001
+1.49680200000e+003, +2.35878879523e+002, +8.64389770998e+001, +2.50325730431e-002, +1.46508072311e+001
+1.50615200000e+003, +2.37177203377e+002, +8.64123366938e+001, +2.50133763865e-002, +1.48415122177e+001
+1.51556000000e+003, +2.38638706217e+002, +8.64431525658e+001, +2.50121203993e-002, +1.48048669893e+001
+1.52502700000e+003, +2.40105746783e+002, +8.64048684470e+001, +2.50086153097e-002, +1.50560028981e+001
+1.53455300000e+003, +2.41585827556e+002, +8.64458280425e+001, +2.50076901576e-002, +1.49764436116e+001
+1.54413900000e+003, +2.42966404104e+002, +8.64588608503e+001, +2.49948179561e-002, +1.50068680837e+001
+1.55378400000e+003, +2.44360172905e+002, +8.64071039272e+001, +2.49807496599e-002, +1.53132644111e+001
+1.56349000000e+003, +2.45765599356e+002, +8.63729671473e+001, +2.49675167110e-002, +1.55474743620e+001
+1.57325600000e+003, +2.47178279102e+002, +8.64289061753e+001, +2.49566875054e-002, +1.53959932624e+001
+1.58308400000e+003, +2.48738016407e+002, +8.63878420990e+001, +2.49571335731e-002, +1.56710658370e+001
+1.59297200000e+003, +2.50240235629e+002, +8.64355121439e+001, +2.49533095218e-002, +1.55579175906e+001
+1.60292300000e+003, +2.51614639405e+002, +8.64255739738e+001, +2.49343299144e-002, +1.56869257683e+001
+1.61293600000e+003, +2.53101301313e+002, +8.63899802744e+001, +2.49249767527e-002, +1.59365362668e+001
+1.62301100000e+003, +2.54436061474e+002, +8.64460158244e+001, +2.49024059601e-002, +1.57722259494e+001
+1.63314900000e+003, +2.56273220156e+002, +8.63555352405e+001, +2.49240368591e-002, +1.62900138068e+001
+1.64335000000e+003, +2.57790773531e+002, +8.63683137033e+001, +2.49163502520e-002, +1.63290988803e+001
+1.65361600000e+003, +2.59382066050e+002, +8.63506494001e+001, +2.49140244995e-002, +1.65097014324e+001
+1.66394500000e+003, +2.61024427684e+002, +8.63325733980e+001, +2.49156391584e-002, +1.66964196364e+001
+1.67433900000e+003, +2.62311876902e+002, +8.64027012353e+001, +2.48850291262e-002, +1.64583566029e+001
+1.68479700000e+003, +2.63907751353e+002, +8.63117475635e+001, +2.48785042616e-002, +1.69765788160e+001
+1.69532100000e+003, +2.65378092352e+002, +8.63652977262e+001, +2.48633017801e-002, +1.68236393246e+001
+1.70591100000e+003, +2.67116248731e+002, +8.63445664472e+001, +2.48702185655e-002, +1.70302846206e+001
+1.71656700000e+003, +2.68682273613e+002, +8.63482030265e+001, +2.48608332230e-002, +1.71131095474e+001
+1.72729000000e+003, +2.70257004257e+002, +8.63467842892e+001, +2.48512614192e-002, +1.72200868659e+001
+1.73807900000e+003, +2.71783865930e+002, +8.63226791095e+001, +2.48358594468e-002, +1.74314841940e+001
+1.74893600000e+003, +2.73402513331e+002, +8.63061709463e+001, +2.48282185145e-002, +1.76139101813e+001
+1.75986100000e+003, +2.75498095406e+002, +8.63496938608e+001, +2.48644226542e-002, +1.75400739940e+001
+1.77085400000e+003, +2.76892813116e+002, +8.63566738883e+001, +2.48353591382e-002, +1.75952071532e+001
+1.78191500000e+003, +2.78427472362e+002, +8.63367381954e+001, +2.48174394372e-002, +1.77894075291e+001
+1.79304600000e+003, +2.80153017377e+002, +8.63081280810e+001, +2.48154299502e-002, +1.80392605287e+001
+1.80424600000e+003, +2.81821913745e+002, +8.62963054996e+001, +2.48079654362e-002, +1.82047529086e+001
+1.81551700000e+003, +2.83339161279e+002, +8.63082544665e+001, +2.47870177110e-002, +1.82437949927e+001
+1.82685700000e+003, +2.85466217754e+002, +8.62892171246e+001, +2.48175454325e-002, +1.84754054467e+001
+1.83826900000e+003, +2.86788466129e+002, +8.62585533256e+001, +2.47768527150e-002, +1.87141417272e+001
+1.84975100000e+003, +2.88669746851e+002, +8.62978791470e+001, +2.47856842100e-002, +1.86391881632e+001
+1.86130600000e+003, +2.90512899984e+002, +8.62501116035e+001, +2.47877425430e-002, +1.89998880770e+001
+1.87293200000e+003, +2.91943010760e+002, +8.62287681984e+001, +2.47545349262e-002, +1.92019373337e+001
+1.88463200000e+003, +2.93779294153e+002, +8.62269789586e+001, +2.47555412876e-002, +1.93318693120e+001
+1.89640400000e+003, +2.95483782754e+002, +8.62384194762e+001, +2.47449341373e-002, +1.93851584338e+001
+1.90825000000e+003, +2.97270529025e+002, +8.61936785061e+001, +2.47387453419e-002, +1.97340033244e+001
+1.92017000000e+003, +2.99234912791e+002, +8.62720773128e+001, +2.47498627826e-002, +1.94558433564e+001
+1.93216400000e+003, +3.00891443244e+002, +8.62065702479e+001, +2.47305301593e-002, +1.99068213062e+001
+1.94423300000e+003, +3.02915024788e+002, +8.62046593120e+001, +2.47422459417e-002, +2.00507811217e+001
+1.95637800000e+003, +3.04544004948e+002, +8.62020463140e+001, +2.47208036152e-002, +2.01724661878e+001
+1.96859800000e+003, +3.06442792006e+002, +8.62135155056e+001, +2.47208519469e-002, +2.02370306238e+001
+1.98089500000e+003, +3.08081022130e+002, +8.61688923317e+001, +2.46974454828e-002, +2.05846270266e+001
+1.99326900000e+003, +3.09893202074e+002, +8.61573048002e+001, +2.46881638540e-002, +2.07682414712e+001
+2.00572000000e+003, +3.11792086452e+002, +8.61697013463e+001, +2.46856028980e-002, +2.08281914618e+001
+2.01824900000e+003, +3.13770830317e+002, +8.61400302029e+001, +2.46871900456e-002, +2.11224979203e+001
+2.03085600000e+003, +3.15548926640e+002, +8.61626080417e+001, +2.46736232542e-002, +2.11181321854e+001
+2.04354100000e+003, +3.17623453430e+002, +8.61816340574e+001, +2.46822194560e-002, +2.11517331763e+001
+2.05630600000e+003, +3.19329678870e+002, +8.60915731757e+001, +2.46581473087e-002, +2.17661576093e+001
+2.06915100000e+003, +3.21322495367e+002, +8.61542314981e+001, +2.46598275146e-002, +2.15513998829e+001
+2.08207600000e+003, +3.23406041783e+002, +8.61307454304e+001, +2.46649725271e-002, +2.18234120629e+001
