!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 01:14:12 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+4.36212000000e+002, +1.30597641307e+002, +8.70363988470e+001, +4.75857188081e-002, +6.75209873577e+000
+4.38937000000e+002, +1.31298933095e+002, +8.70399770202e+001, +4.75443942611e-002, +6.78016781512e+000
+4.41678000000e+002, +1.32086683463e+002, +8.70394723097e+001, +4.75327983553e-002, +6.82200856999e+000
+4.44437000000e+002, +1.32852622396e+002, +8.70551343565e+001, +4.75123117788e-002, +6.82530013754e+000
+4.47214000000e+002, +1.33659342377e+002, +8.70691170450e+001, +4.75045935681e-002, +6.83416947324e+000
+4.50007000000e+002, +1.34454600241e+002, +8.70703910037e+001, +4.74906996810e-002, +6.87184634443e+000
+4.52818000000e+002, +1.35210683319e+002, +8.70776899470e+001, +4.74615945430e-002, +6.89328691528e+000
+4.55647000000e+002, +1.35994159156e+002, +8.71079109835e+001, +4.74414957956e-002, +6.86159124413e+000
+4.58493000000e+002, +1.36784919747e+002, +8.71086670778e+001, +4.74211883045e-002, +6.89968634315e+000
+4.61357000000e+002, +1.37539308884e+002, +8.71038389866e+001, +4.73865177825e-002, +6.94931425837e+000
+4.64239000000e+002, +1.38397949523e+002, +8.71048897075e+001, +4.73863773759e-002, +6.99016317927e+000
+4.67138000000e+002, +1.39100035945e+002, +8.71337196589e+001, +4.73323989677e-002, +6.95572038276e+000
+4.70056000000e+002, +1.40026369440e+002, +8.70996042128e+001, +4.73504025202e-002, +7.08531175204e+000
+4.72993000000e+002, +1.40780901032e+002, +8.71323323874e+001, +4.73113098199e-002, +7.04317670522e+000
+4.75947000000e+002, +1.41680601053e+002, +8.71518403073e+001, +4.73189526426e-002, +7.04000906083e+000
+4.78920000000e+002, +1.42494491784e+002, +8.71320573546e+001, +4.72945331902e-002, +7.12958968287e+000
+4.81912000000e+002, +1.43290862334e+002, +8.71582005873e+001, +4.72646534438e-002, +7.10413500501e+000
+4.84922000000e+002, +1.44209813088e+002, +8.71429360200e+001, +4.72718816495e-002, +7.18806757239e+000
+4.87951000000e+002, +1.44926515886e+002, +8.71492747351e+001, +4.72121738706e-002, +7.20777772790e+000
+4.90999000000e+002, +1.45843937008e+002, +8.71802603054e+001, +4.72173666065e-002, +7.17462887928e+000
+4.94066000000e+002, +1.46723256634e+002, +8.71776904885e+001, +4.72070671969e-002, +7.22445884422e+000
+4.97152000000e+002, +1.47555691354e+002, +8.71732047574e+001, +4.71800207178e-002, +7.27698504236e+000
+5.00258000000e+002, +1.48439278035e+002, +8.72056348660e+001, +4.71691675361e-002, +7.23664340175e+000
+5.03383000000e+002, +1.49347263801e+002, +8.72031508293e+001, +4.71629787711e-002, +7.28737629415e+000
+5.06527000000e+002, +1.50128521211e+002, +8.71804473804e+001, +4.71145087074e-002, +7.38491460564e+000
+5.09691000000e+002, +1.51044450184e+002, +8.71855669585e+001, +4.71079035499e-002, +7.41648967652e+000
+5.12875000000e+002, +1.51963660191e+002, +8.71886428255e+001, +4.71004797257e-002, +7.45347595996e+000
+5.16078000000e+002, +1.52810332012e+002, +8.72033335419e+001, +4.70695387445e-002, +7.45586944187e+000
+5.19302000000e+002, +1.53610241516e+002, +8.71846234716e+001, +4.70214258935e-002, +7.54499999055e+000
+5.22546000000e+002, +1.54578160314e+002, +8.72177716595e+001, +4.70252927552e-002, +7.50321830356e+000
+5.25810000000e+002, +1.55508995932e+002, +8.72054948327e+001, +4.70143076450e-002, +7.58168265531e+000
+5.29094000000e+002, +1.56398855899e+002, +8.72305485483e+001, +4.69908533758e-002, +7.55675897033e+000
+5.32399000000e+002, +1.57379914784e+002, +8.72288594053e+001, +4.69920133046e-002, +7.60879532674e+000
+5.35725000000e+002, +1.58282922948e+002, +8.72370078080e+001, +4.69685454236e-002, +7.62996857697e+000
+5.39071000000e+002, +1.59209871316e+002, +8.72657176450e+001, +4.69514957768e-002, +7.59496648478e+000
+5.42439000000e+002, +1.60090221219e+002, +8.72315796998e+001, +4.69166368754e-002, +7.73223772698e+000
+5.45827000000e+002, +1.61114374306e+002, +8.72636425904e+001, +4.69249623745e-002, +7.69164747641e+000
+5.49237000000e+002, +1.62100828964e+002, +8.72500672155e+001, +4.69186143929e-002, +7.77710445893e+000
+5.52667000000e+002, +1.63003856115e+002, +8.72791155864e+001, +4.68883114864e-002, +7.73788183951e+000
+5.56120000000e+002, +1.63978149195e+002, +8.72798403982e+001, +4.68757226164e-002, +7.78206001915e+000
+5.59593000000e+002, +1.64916377832e+002, +8.72808490451e+001, +4.68513799478e-002, +7.82368643585e+000
+5.63089000000e+002, +1.65944578773e+002, +8.72719873292e+001, +4.68504431235e-002, +7.89810163373e+000
+5.66606000000e+002, +1.66890977708e+002, +8.72877927875e+001, +4.68257841687e-002, +7.89715909639e+000
+5.70146000000e+002, +1.67932621840e+002, +8.72694916794e+001, +4.68247817913e-002, +8.00002857235e+000
+5.73707000000e+002, +1.68844243205e+002, +8.72803298021e+001, +4.67871719085e-002, +8.01155407040e+000
+5.77291000000e+002, +1.69876009900e+002, +8.72919885138e+001, +4.67812841827e-002, +8.02598266065e+000
+5.80897000000e+002, +1.70905940788e+002, +8.73185584358e+001, +4.67737703891e-002, +7.99547588096e+000
+5.84525000000e+002, +1.71930283509e+002, +8.73256241808e+001, +4.67623305452e-002, +8.02221822930e+000
+5.88176000000e+002, +1.72956215611e+002, +8.73179719110e+001, +4.67490747695e-002, +8.09316226453e+000
+5.91851000000e+002, +1.73970293561e+002, +8.73380560912e+001, +4.67319561654e-002, +8.07969775547e+000
+5.95548000000e+002, +1.75009488696e+002, +8.73089359909e+001, +4.67181629438e-002, +8.21681114277e+000
+5.99268000000e+002, +1.76015206258e+002, +8.73023314928e+001, +4.66947093984e-002, +8.28429713141e+000
+6.03011000000e+002, +1.77060823886e+002, +8.73336498185e+001, +4.66817299759e-002, +8.23683313583e+000
+6.06778000000e+002, +1.77987950753e+002, +8.73314189646e+001, +4.66347534315e-002, +8.28688547194e+000
+6.10568000000e+002, +1.79088187377e+002, +8.73264942760e+001, +4.66315733089e-002, +8.35348731520e+000
+6.14382000000e+002, +1.80140704271e+002, +8.72811023353e+001, +4.66127082671e-002, +8.54513795827e+000
+6.18219000000e+002, +1.81265900906e+002, +8.73446688947e+001, +4.66151775984e-002, +8.39762913452e+000
+6.22081000000e+002, +1.82445762872e+002, +8.73203766485e+001, +4.66263955469e-002, +8.52955888492e+000
+6.25967000000e+002, +1.83539748521e+002, +8.72769159026e+001, +4.66131174910e-002, +8.71977029523e+000
+6.29877000000e+002, +1.84566182162e+002, +8.73390196937e+001, +4.65852003906e-002, +8.56870163786e+000
+6.33812000000e+002, +1.85610912600e+002, +8.73189998130e+001, +4.65572756272e-002, +8.68198885068e+000
+6.37771000000e+002, +1.86795219842e+002, +8.73619053139e+001, +4.65651072749e-002, +8.59765558313e+000
+6.41755000000e+002, +1.87923700639e+002, +8.73500638266e+001, +4.65551539664e-002, +8.68839375933e+000
+6.45763000000e+002, +1.88974597410e+002, +8.73425145819e+001, +4.65246474624e-002, +8.76185296130e+000
+6.49797000000e+002, +1.90135434161e+002, +8.73449598690e+001, +4.65199285119e-002, +8.80756949807e+000
+6.53856000000e+002, +1.91285565891e+002, +8.73254209013e+001, +4.65100571834e-002, +8.92600813367e+000
+6.57940000000e+002, +1.92464512012e+002, +8.73531638653e+001, +4.65072790556e-002, +8.88792958655e+000
+6.62050000000e+002, +1.93655754445e+002, +8.73470711770e+001, +4.65043992331e-002, +8.96351150045e+000
+6.66186000000e+002, +1.94733413963e+002, +8.73482411788e+001, +4.64729036871e-002, +9.00941956215e+000
+6.70347000000e+002, +1.95865168922e+002, +8.73426411800e+001, +4.64526405306e-002, +9.08090366868e+000
+6.74534000000e+002, +1.97106156636e+002, +8.72941059766e+001, +4.64549479681e-002, +9.30522522679e+000
+6.78748000000e+002, +1.98245821269e+002, +8.73429807326e+001, +4.64353221511e-002, +9.19010433344e+000
+6.82987000000e+002, +1.99510287180e+002, +8.73402967063e+001, +4.64413564188e-002, +9.25805734596e+000
+6.87254000000e+002, +2.00626158631e+002, +8.73639654283e+001, +4.64120357346e-002, +9.22704854169e+000
+6.91547000000e+002, +2.01978217378e+002, +8.73433868380e+001, +4.64339853529e-002, +9.36169739117e+000
+6.95866000000e+002, +2.03204106816e+002, +8.73404296407e+001, +4.64257522755e-002, +9.42899406401e+000
+7.00213000000e+002, +2.04454154098e+002, +8.73672569587e+001, +4.64223641250e-002, +9.39136977403e+000
+7.04587000000e+002, +2.05669073187e+002, +8.73817048724e+001, +4.64088568751e-002, +9.39536787934e+000
+7.08988000000e+002, +2.06855847510e+002, +8.73849041790e+001, +4.63870262690e-002, +9.43804360241e+000
+7.13417000000e+002, +2.08253966285e+002, +8.73223491694e+001, +4.64082856893e-002, +9.72896171774e+000
+7.17873000000e+002, +2.08751225525e+002, +8.74150821126e+001, +4.62337814937e-002, +9.41468549354e+000
+7.22357000000e+002, +2.10126088213e+002, +8.73952684820e+001, +4.62486739795e-002, +9.54928168119e+000
+7.26870000000e+002, +2.11304108564e+002, +8.73964165470e+001, +4.62192387368e-002, +9.59858774943e+000
+7.31410000000e+002, +2.12661813014e+002, +8.74031492360e+001, +4.62277256377e-002, +9.63529845965e+000
+7.35979000000e+002, +2.13741234925e+002, +8.73704027755e+001, +4.61727213271e-002, +9.80623824228e+000
+7.40576000000e+002, +2.15197070088e+002, +8.73827308472e+001, +4.61991071217e-002, +9.82677608770e+000
+7.45202000000e+002, +2.16300367930e+002, +8.74092934093e+001, +4.61486780476e-002, +9.77698296289e+000
+7.49857000000e+002, +2.17466783521e+002, +8.74387787276e+001, +4.61105767570e-002, +9.71790728589e+000
+7.54541000000e+002, +2.18928451829e+002, +8.73934452783e+001, +4.61306877192e-002, +9.95626865155e+000
+7.59254000000e+002, +2.20098780539e+002, +8.74178061619e+001, +4.60902942873e-002, +9.91600685013e+000
+7.63997000000e+002, +2.21482493135e+002, +8.73943621542e+001, +4.60912655760e-002, +1.00688788727e+001
+7.68769000000e+002, +2.22972948364e+002, +8.73864901875e+001, +4.61131168149e-002, +1.01672397555e+001
+7.73571000000e+002, +2.24274936052e+002, +8.73978150753e+001, +4.60948742274e-002, +1.01823249799e+001
+7.78403000000e+002, +2.25578982245e+002, +8.74019973696e+001, +4.60752440847e-002, +1.02250809472e+001
+7.83266000000e+002, +2.27062701774e+002, +8.73968781013e+001, +4.60901664283e-002, +1.03126019523e+001
+7.88158000000e+002, +2.28429062401e+002, +8.73944745102e+001, +4.60796307909e-002, +1.03842313597e+001
+7.93082000000e+002, +2.29695975207e+002, +8.74182942976e+001, +4.60483838573e-002, +1.03464298225e+001
+7.98036000000e+002, +2.30971097484e+002, +8.73805940798e+001, +4.60151959591e-002, +1.05556872836e+001
+8.03020000000e+002, +2.32445350293e+002, +8.74083599212e+001, +4.60224992839e-002, +1.05105347968e+001
+8.08037000000e+002, +2.33850682167e+002, +8.73958765207e+001, +4.60128144737e-002, +1.06249782002e+001
+8.13084000000e+002, +2.35388702224e+002, +8.73915391112e+001, +4.60277884124e-002, +1.07126589412e+001
+8.18163000000e+002, +2.36587330420e+002, +8.73879957239e+001, +4.59748512254e-002, +1.07818253897e+001
+8.23273000000e+002, +2.38235671851e+002, +8.73575243964e+001, +4.60066915981e-002, +1.09835105838e+001
+8.28416000000e+002, +2.39566472349e+002, +8.73822474200e+001, +4.59773836245e-002, +1.09416016152e+001
+8.33591000000e+002, +2.40930486542e+002, +8.73691848071e+001, +4.59516273824e-002, +1.10587706402e+001
+8.38798000000e+002, +2.42434402496e+002, +8.73950404997e+001, +4.59523767277e-002, +1.10185123057e+001
+8.44037000000e+002, +2.43861097696e+002, +8.73757443201e+001, +4.59351857503e-002, +1.11653973281e+001
+8.49310000000e+002, +2.45318560998e+002, +8.73516210284e+001, +4.59219360272e-002, +1.13353059504e+001
+8.54615000000e+002, +2.46719819655e+002, +8.73865698725e+001, +4.58988409376e-002, +1.12497195210e+001
+8.59953000000e+002, +2.48121755260e+002, +8.74009902346e+001, +4.58736498337e-002, +1.12512603993e+001
+8.65325000000e+002, +2.49913682854e+002, +8.73476482501e+001, +4.59161438565e-002, +1.15649403279e+001
+8.70730000000e+002, +2.51222528721e+002, +8.73827199679e+001, +4.58713934311e-002, +1.14718931424e+001
+8.76169000000e+002, +2.52812860799e+002, +8.73755835892e+001, +4.58749561092e-002, +1.15759702341e+001
+8.81642000000e+002, +2.54257274356e+002, +8.73914367121e+001, +4.58512298535e-002, +1.15718311446e+001
+8.87149000000e+002, +2.55993578430e+002, +8.73800894340e+001, +4.58773633066e-002, +1.17015004105e+001
+8.92691000000e+002, +2.57413930511e+002, +8.73740503523e+001, +4.58452915250e-002, +1.17935283745e+001
+8.98267000000e+002, +2.58914021427e+002, +8.73810174594e+001, +4.58264687284e-002, +1.18308049733e+001
+9.03878000000e+002, +2.60569803414e+002, +8.73736890413e+001, +4.58329691631e-002, +1.19397574746e+001
+9.09524000000e+002, +2.62072568471e+002, +8.73780449365e+001, +4.58113023403e-002, +1.19887136603e+001
+9.15205000000e+002, +2.63530774994e+002, +8.73675267316e+001, +4.57798677147e-002, +1.21037478726e+001
+9.20922000000e+002, +2.65159974847e+002, +8.73660744713e+001, +4.57768804140e-002, +1.21852894981e+001
+9.26675000000e+002, +2.66844880627e+002, +8.73544981426e+001, +4.57813352616e-002, +1.23165759499e+001
+9.32463000000e+002, +2.68460475006e+002, +8.73567407392e+001, +4.57727028320e-002, +1.23806492904e+001
+9.38288000000e+002, +2.70043584991e+002, +8.73372371742e+001, +4.57560645774e-002, +1.25454826076e+001
+9.44149000000e+002, +2.71670011827e+002, +8.73558141873e+001, +4.57465820668e-002, +1.25330527912e+001
+9.50046000000e+002, +2.73291700665e+002, +8.73258218314e+001, +4.57328996326e-002, +1.27507714491e+001
+9.55981000000e+002, +2.74873925709e+002, +8.73529531159e+001, +4.57131100857e-002, +1.26945713632e+001
+9.61952000000e+002, +2.76668826719e+002, +8.72855657554e+001, +4.57234924928e-002, +1.31025084788e+001
+9.67961000000e+002, +2.78210810630e+002, +8.73173358094e+001, +4.56940930416e-002, +1.30214392896e+001
+9.74008000000e+002, +2.79782094652e+002, +8.73054394440e+001, +4.56664317548e-002, +1.31530094276e+001
+9.80092000000e+002, +2.81704906618e+002, +8.73246500526e+001, +4.56955680882e-002, +1.31490552422e+001
+9.86214000000e+002, +2.83362301596e+002, +8.73148123989e+001, +4.56787205536e-002, +1.32750168952e+001
+9.92374000000e+002, +2.85115322555e+002, +8.72910663878e+001, +4.56751228660e-002, +1.34751768252e+001
+9.98573000000e+002, +2.86675953296e+002, +8.72589682822e+001, +4.56388203162e-002, +1.37093549833e+001
+1.00481100000e+003, +2.88476577298e+002, +8.72871542720e+001, +4.56414376535e-002, +1.36537120485e+001
+1.01108700000e+003, +2.90315174091e+002, +8.72660076401e+001, +4.56464202887e-002, +1.38477615965e+001
+1.01740300000e+003, +2.91715501490e+002, +8.72676819356e+001, +4.55819200376e-002, +1.39060410964e+001
+1.02375800000e+003, +2.93840783373e+002, +8.72852990282e+001, +4.56296605544e-002, +1.39171059997e+001
+1.03015300000e+003, +2.95612771926e+002, +8.72664003866e+001, +4.56191427033e-002, +1.40984280095e+001
+1.03658800000e+003, +2.97397064199e+002, +8.72444835856e+001, +4.56087525137e-002, +1.42971547959e+001
+1.04306300000e+003, +2.99115849360e+002, +8.72529358274e+001, +4.55879074520e-002, +1.43357096422e+001
+1.04957800000e+003, +3.00866336278e+002, +8.72278513354e+001, +4.55691036524e-002, +1.45511737638e+001
+1.05613500000e+003, +3.02667818587e+002, +8.72250895690e+001, +4.55572399450e-002, +1.46528731781e+001
+1.06273200000e+003, +3.04562684994e+002, +8.72666236610e+001, +4.55594710101e-002, +1.45240837002e+001
+1.06937000000e+003, +3.06625971701e+002, +8.72598782337e+001, +4.55831396882e-002, +1.46585362602e+001
+1.07605000000e+003, +3.08302783365e+002, +8.72548015567e+001, +4.55476992581e-002, +1.47659835755e+001
+1.08277100000e+003, +3.10031494589e+002, +8.72330163105e+001, +4.55179505653e-002, +1.49665243440e+001
+1.08953500000e+003, +3.12098899673e+002, +8.72763644913e+001, +4.55386664336e-002, +1.48304734961e+001
+1.09634100000e+003, +3.13857292052e+002, +8.72664711638e+001, +4.55105674516e-002, +1.49681623288e+001
+1.10318900000e+003, +3.15606074511e+002, +8.72126462516e+001, +4.54780088924e-002, +1.53477067043e+001
+1.11008000000e+003, +3.17943305846e+002, +8.71940761359e+001, +4.55296742307e-002, +1.55642904255e+001
+1.11701400000e+003, +3.19381948242e+002, +8.71761762331e+001, +4.54510806844e-002, +1.57343747782e+001
+1.12399200000e+003, +3.21569286325e+002, +8.72345283050e+001, +4.54805174052e-002, +1.55150259888e+001
+1.13101300000e+003, +3.23661114264e+002, +8.71950885161e+001, +4.54906811461e-002, +1.58384824794e+001
+1.13807700000e+003, +3.25552266535e+002, +8.71628603249e+001, +4.54712141738e-002, +1.61139240937e+001
+1.14518600000e+003, +3.27437122194e+002, +8.71836663947e+001, +4.54513875173e-002, +1.60884601503e+001
+1.15234000000e+003, +3.29281875640e+002, +8.71968075258e+001, +4.54242054304e-002, +1.61036692120e+001
+1.15953800000e+003, +3.31496172509e+002, +8.71427528272e+001, +4.54436730603e-002, +1.65243231005e+001
+1.16678100000e+003, +3.33538822992e+002, +8.71476045005e+001, +4.54400469504e-002, +1.65979362974e+001
+1.17406900000e+003, +3.35763242446e+002, +8.71230991303e+001, +4.54581714564e-002, +1.68520566572e+001
+1.18140300000e+003, +3.37577303633e+002, +8.71383257170e+001, +4.54206545632e-002, +1.68535048532e+001
+1.18878300000e+003, +3.39597959129e+002, +8.71202277592e+001, +4.54081517049e-002, +1.70615196644e+001
+1.19620800000e+003, +3.41466591810e+002, +8.71249840019e+001, +4.53747942082e-002, +1.71270903006e+001
+1.20368000000e+003, +3.43972799131e+002, +8.71374991161e+001, +4.54245842202e-002, +1.71777554430e+001
+1.21119900000e+003, +3.45592525868e+002, +8.70992422111e+001, +4.53536397325e-002, +1.74891068734e+001
+1.21876500000e+003, +3.47967999908e+002, +8.71013268622e+001, +4.53819801488e-002, +1.75966762001e+001
+1.22637800000e+003, +3.49862532623e+002, +8.71109010022e+001, +4.53461960693e-002, +1.76340947942e+001
+1.23403900000e+003, +3.52030879320e+002, +8.70971472930e+001, +4.53434309664e-002, +1.78277820253e+001
+1.24174700000e+003, +3.54321500038e+002, +8.71052665765e+001, +4.53555049077e-002, +1.78936391393e+001
+1.24950400000e+003, +3.56303762980e+002, +8.71048061795e+001, +4.53260842097e-002, +1.79966050794e+001
+1.25730900000e+003, +3.58890915403e+002, +8.71069710726e+001, +4.53718735977e-002, +1.81137367623e+001
+1.26516200000e+003, +3.60707077449e+002, +8.70555222576e+001, +4.53163491191e-002, +1.85288782236e+001
+1.27306500000e+003, +3.63173081924e+002, +8.70792965858e+001, +4.53438815541e-002, +1.85050546680e+001
+1.28101700000e+003, +3.65081888832e+002, +8.70324384081e+001, +4.52973452220e-002, +1.89004962978e+001
+1.28901900000e+003, +3.67724394425e+002, +8.70681665321e+001, +4.53434364595e-002, +1.88083009677e+001
+1.29707100000e+003, +3.69730972677e+002, +8.70216390286e+001, +4.53059442987e-002, +1.92107768534e+001
+1.30517300000e+003, +3.71802826876e+002, +8.70208293671e+001, +4.52769735885e-002, +1.93236748497e+001
+1.31332600000e+003, +3.74499375523e+002, +8.70160402884e+001, +4.53220398718e-002, +1.94950825581e+001
+1.32153000000e+003, +3.76990415317e+002, +8.70111389336e+001, +4.53400752783e-002, +1.96569628419e+001
+1.32978500000e+003, +3.78907719184e+002, +8.70165942528e+001, +4.52879992564e-002, +1.97209064757e+001
+1.33809100000e+003, +3.81053601132e+002, +8.69827016861e+001, +4.52603665710e-002, +2.00576908770e+001
+1.34644900000e+003, +3.83584445035e+002, +8.70284642330e+001, +4.52800471960e-002, +1.98849547459e+001
+1.35486000000e+003, +3.85788941238e+002, +8.69786222794e+001, +4.52555001147e-002, +2.03343768043e+001
+1.36332300000e+003, +3.88403965311e+002, +8.70160113727e+001, +4.52809755492e-002, +2.02191009479e+001
+1.37183900000e+003, +3.90672711112e+002, +8.69518524048e+001, +4.52600666268e-002, +2.07740683256e+001
+1.38040800000e+003, +3.92977473411e+002, +8.69361442110e+001, +4.52438016428e-002, +2.10042097090e+001
+1.38903100000e+003, +3.95695543152e+002, +8.69555284763e+001, +4.52747395960e-002, +2.10158062489e+001
+1.39770800000e+003, +3.98238149413e+002, +8.69526084434e+001, +4.52826644662e-002, +2.11711139517e+001
+1.40643800000e+003, +4.00627219703e+002, +8.69492361185e+001, +4.52714143281e-002, +2.13216683753e+001
+1.41522400000e+003, +4.03372523748e+002, +8.69246103078e+001, +4.52976154175e-002, +2.16408978424e+001
+1.42406400000e+003, +4.06192824637e+002, +8.68265775568e+001, +4.53269390020e-002, +2.24861671560e+001
+1.43295900000e+003, +4.07322038262e+002, +8.69238566971e+001, +4.51749884013e-002, +2.18581387075e+001
+1.44191000000e+003, +4.09509782899e+002, +8.68666791820e+001, +4.51332414423e-002, +2.23836043925e+001
+1.45091700000e+003, +4.11984553548e+002, +8.68472572765e+001, +4.51232818161e-002, +2.26583170330e+001
+1.45998000000e+003, +4.14461837588e+002, +8.68846596769e+001, +4.51144304435e-002, +2.25244086760e+001
+1.46910000000e+003, +4.16644021669e+002, +8.68976437811e+001, +4.50709776344e-002, +2.25487230132e+001
+1.47827700000e+003, +4.19588555638e+002, +8.68538845343e+001, +4.51058521997e-002, +2.30280623208e+001
+1.48751100000e+003, +4.22112644767e+002, +8.68896986989e+001, +4.50970455099e-002, +2.29031316672e+001
+1.49680200000e+003, +4.24545690260e+002, +8.68940504583e+001, +4.50756281202e-002, +2.30029467918e+001
+1.50615200000e+003, +4.27079862249e+002, +8.68673718495e+001, +4.50620532563e-002, +2.33388209423e+001
+1.51556000000e+003, +4.29983166201e+002, +8.68355508926e+001, +4.50853802035e-002, +2.37359228435e+001
+1.52502700000e+003, +4.32312318989e+002, +8.68422173854e+001, +4.50484950265e-002, +2.38142727189e+001
+1.53455300000e+003, +4.35011649509e+002, +8.67695860618e+001, +4.50451959293e-002, +2.45135558289e+001
+1.54413900000e+003, +4.37156702794e+002, +8.68148326236e+001, +4.49882869465e-002, +2.42897504061e+001
+1.55378400000e+003, +4.40087248577e+002, +8.68258302776e+001, +4.50092190801e-002, +2.43682377835e+001
+1.56349000000e+003, +4.43191251069e+002, +8.67799806102e+001, +4.50432787604e-002, +2.48942125830e+001
+1.57325600000e+003, +4.45694962428e+002, +8.67514488913e+001, +4.50152879876e-002, +2.52564372415e+001
+1.58308400000e+003, +4.48027475922e+002, +8.67116856070e+001, +4.49681665874e-002, +2.56990404435e+001
+1.59297200000e+003, +4.50750781867e+002, +8.68107368881e+001, +4.49650752568e-002, +2.50772502712e+001
+1.60292300000e+003, +4.53965899687e+002, +8.67425039267e+001, +4.50016483248e-002, +2.57958894537e+001
+1.61293600000e+003, +4.57295888599e+002, +8.67193411363e+001, +4.50492934382e-002, +2.61696795564e+001
+1.62301100000e+003, +4.59623349199e+002, +8.66646142000e+001, +4.49950216628e-002, +2.67411578953e+001
+1.63314900000e+003, +4.62547974965e+002, +8.66356711862e+001, +4.49989084337e-002, +2.71445716291e+001
+1.64335000000e+003, +4.65558881307e+002, +8.66967946354e+001, +4.50134747779e-002, +2.68254460681e+001
+1.65361600000e+003, +4.68003702543e+002, +8.66763880336e+001, +4.49680091370e-002, +2.71327230421e+001
+1.66394500000e+003, +4.71069969738e+002, +8.66378988886e+001, +4.49798961970e-002, +2.76263998507e+001
+1.67433900000e+003, +4.73593723095e+002, +8.66774245421e+001, +4.49419630126e-002, +2.74482538378e+001
+1.68479700000e+003, +4.76900142622e+002, +8.65839866569e+001, +4.49704950644e-002, +2.84162690072e+001
+1.69532100000e+003, +4.79444996158e+002, +8.65969566522e+001, +4.49304225182e-002, +2.84595655971e+001
+1.70591100000e+003, +4.82086764379e+002, +8.65824067160e+001, +4.48968550361e-002, +2.87385857510e+001
+1.71656700000e+003, +4.85275959186e+002, +8.66770618907e+001, +4.49176835763e-002, +2.81283920664e+001
+1.72729000000e+003, +4.88639556376e+002, +8.65897382236e+001, +4.49442108491e-002, +2.90668017829e+001
+1.73807900000e+003, +4.91424638358e+002, +8.65448697945e+001, +4.49176897478e-002, +2.96166178822e+001
+1.74893600000e+003, +4.93883686120e+002, +8.65352662143e+001, +4.48617653058e-002, +2.98474479350e+001
+1.75986100000e+003, +4.97218468892e+002, +8.65651474050e+001, +4.48857136129e-002, +2.97901407028e+001
+1.77085400000e+003, +5.00126768932e+002, +8.65380107307e+001, +4.48667072723e-002, +3.02008306862e+001
+1.78191500000e+003, +5.03431017925e+002, +8.65188001391e+001, +4.48818766074e-002, +3.05688468940e+001
+1.79304600000e+003, +5.06401863625e+002, +8.65320921547e+001, +4.48671002486e-002, +3.06319757541e+001
+1.80424600000e+003, +5.09548489966e+002, +8.65036524738e+001, +4.48642889119e-002, +3.10747691165e+001
+1.81551700000e+003, +5.12518379372e+002, +8.64893936441e+001, +4.48449483538e-002, +3.13831963140e+001
+1.82685700000e+003, +5.15642444542e+002, +8.64756152359e+001, +4.48375722125e-002, +3.16982605244e+001
+1.83826900000e+003, +5.18691158466e+002, +8.64491014265e+001, +4.48213921277e-002, +3.21252437883e+001
+1.84975100000e+003, +5.21856204029e+002, +8.64511674582e+001, +4.48150733201e-002, +3.23024900012e+001
+1.86130600000e+003, +5.25237766593e+002, +8.64159162110e+001, +4.48237354309e-002, +3.28343329325e+001
+1.87293200000e+003, +5.28430715505e+002, +8.64335512985e+001, +4.48171538626e-002, +3.28716053072e+001
+1.88463200000e+003, +5.31820491303e+002, +8.64011778999e+001, +4.48230465658e-002, +3.33823732235e+001
+1.89640400000e+003, +5.34876067462e+002, +8.63994069001e+001, +4.48006509921e-002, +3.35906720264e+001
+1.90825000000e+003, +5.38262968742e+002, +8.63671057862e+001, +4.48028639816e-002, +3.41062194873e+001
+1.92017000000e+003, +5.41450363379e+002, +8.63677070573e+001, +4.47884263949e-002, +3.43025132796e+001
+1.93216400000e+003, +5.44783237102e+002, +8.63597001677e+001, +4.47839841741e-002, +3.45896392061e+001
+1.94423300000e+003, +5.48021449368e+002, +8.63291549252e+001, +4.47690039958e-002, +3.50868053787e+001
+1.95637800000e+003, +5.51142631258e+002, +8.63202057167e+001, +4.47440264840e-002, +3.53725451805e+001
+1.96859800000e+003, +5.54804958938e+002, +8.63136340825e+001, +4.47614263084e-002, +3.56710976175e+001
+1.98089500000e+003, +5.58096481897e+002, +8.62760604010e+001, +4.47455662063e-002, +3.62479515691e+001
+1.99326900000e+003, +5.61766186954e+002, +8.62928798024e+001, +4.47610371205e-002, +3.63217341343e+001
+2.00572000000e+003, +5.64976310064e+002, +8.62754048057e+001, +4.47364778080e-002, +3.67012422672e+001
+2.01824900000e+003, +5.68586137364e+002, +8.62529680796e+001, +4.47416784159e-002, +3.71579213029e+001
+2.03085600000e+003, +5.72021545676e+002, +8.62395135415e+001, +4.47318970436e-002, +3.75164675209e+001
+2.04354100000e+003, +5.75518828123e+002, +8.62208922899e+001, +4.47250608712e-002, +3.79324795868e+001
+2.05630600000e+003, +5.78933008497e+002, +8.61616711349e+001, +4.47080208915e-002, +3.87545743278e+001
+2.06915100000e+003, +5.82425982619e+002, +8.61727358455e+001, +4.46991279578e-002, +3.88761748410e+001
+2.08207600000e+003, +5.86024738392e+002, +8.61788092906e+001, +4.46964410149e-002, +3.90544058461e+001
